Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Aβ,affects,Pathological_Change,cellular cholesterol levels,Aβ影响细胞胆固醇水平
Protein,amyloid-beta,affects,Pathological_Change,lipid raft exocytosis alteration,淀粉样蛋白影响脂筏外排作用改变
Protein,amyloid-beta,affects,Pathological_Change,ion homeostasis impairment,淀粉样蛋白影响离子稳态受损
Protein,amyloid-beta,affects,Pathological_Change,neuronal death,淀粉样蛋白影响神经元死亡
Protein,amyloid-beta,affects,Pathological_Change,lipid raft endocytosis alteration,淀粉样蛋白影响脂筏内吞作用改变
Protein,Aβ,triggers,Pathological_Change,amyloid aggregation,Aβ触发淀粉样聚集
Protein,Aβ,changes,Pathological_Change,membrane fluidity,Aβ改变膜流动性
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结相关
Protein,Aβ,affects,Pathological_Change,lipid raft formation,Aβ影响脂筏形成
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced cytotoxic effects,胆固醇影响淀粉样蛋白引起的细胞毒性效应>
Protein,amyloid-beta,affects,Pathological_Change,lipid raft function alteration,淀粉样蛋白影响脂筏功能改变
Protein,amyloid-beta,affects,Pathological_Change,lipid raft stability impairment,淀粉样蛋白影响脂筏稳定性受损
Protein,amyloid-beta,affects,Pathological_Change,mitochondrial oxidative stress,淀粉样蛋白影响线粒体氧化应激
Risk_Factor,hypercholesterolemia,increases_risk_of,Disease,Alzheimer's disease,高胆固醇血症增加阿尔茨海默病的风险
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced membrane perturbations,胆固醇影响淀粉样蛋白引起的膜扰动>
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane rigidity alteration,淀粉样蛋白影响脂筏膜刚性改变
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced calcium dyshomeostasis,胆固醇影响淀粉样蛋白引起的钙稳态失调>
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,Aβ,prefers,Pathological_Change,Ld phase,Aβ偏好Ld相
Protein,amyloid-beta,affects,Pathological_Change,synaptic vesicle fusion impairment,淀粉样蛋白影响突触小泡融合受损
Protein,Aβ,promotes,Pathological_Change,oligomeric binding,Aβ促进寡聚体结合
Protein,Aβ,causes,Pathological_Change,bilayer destruction,Aβ导致双层破坏
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced membrane thinning,胆固醇影响淀粉样蛋白引起的膜变薄>
Protein,Aβ,interacts_with,Protein,sphingolipids,Aβ与鞘脂相互作用
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane endocytosis alteration,淀粉样蛋白影响脂筏膜内吞作用改变
<Protein,amyloid-beta,affects,Pathological_Change,membrane ordering and fluidity,淀粉样蛋白影响膜的排序和流动性>
Protein,amyloid-beta,affects,Pathological_Change,lipid raft viscosity alteration,淀粉样蛋白影响脂筏粘度改变
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced ROS production,胆固醇影响淀粉样蛋白引起的活性氧产生>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane fluidity alteration,淀粉样蛋白影响脂筏膜流动性改变
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta-induced membrane rigidization,胆固醇影响淀粉样蛋白引起的膜刚性化>
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane composition alteration,淀粉样蛋白影响脂筏膜组成改变
Protein,amyloid-beta,affects,Pathological_Change,sphingolipid alteration,淀粉样蛋白影响鞘脂改变
Protein,Aβ,interacts_with,Protein,fatty acids,Aβ与脂肪酸相互作用
Protein,amyloid-beta,affects,Pathological_Change,mitophagy impairment,淀粉样蛋白影响线粒体自噬受损
<Protein,cholesterol,affects,Pathological_Change,membrane structure,胆固醇影响膜结构>
Protein,amyloid-beta,affects,Pathological_Change,cholesterol alteration,淀粉样蛋白影响胆固醇改变
Protein,Aβ,induces,Pathological_Change,cytotoxicity,Aβ诱导细胞毒性
Protein,amyloid-beta,affects,Pathological_Change,endocytosis impairment,淀粉样蛋白影响内吞作用受损
Protein,Aβ,depends_on,Pathological_Change,lipid composition,Aβ依赖于脂质组成
Protein,Aβ,leads_to,Pathological_Change,amyloid pathology,Aβ导致淀粉样病理
Protein,amyloid-beta,affects,Pathological_Change,calcium homeostasis,淀粉样蛋白影响钙稳态
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid plaques,阿尔茨海默病与淀粉样斑块相关
Protein,amyloid-beta,affects,Pathological_Change,lipid raft size alteration,淀粉样蛋白影响脂筏大小改变
<Protein,amyloid-beta,interacts_with,Protein,cholesterol,淀粉样蛋白与胆固醇相互作用>
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,amyloid-beta,affects,Pathological_Change,neurotransmitter release impairment,淀粉样蛋白影响神经递质释放受损
Protein,amyloid-beta,interacts_with,Protein,cholesterol,淀粉样蛋白与胆固醇相互作用
Protein,amyloid-beta,affects,Pathological_Change,lipid raft dynamics alteration,淀粉样蛋白影响脂筏动力学改变
Protein,Aβ,aggregates_into,Pathological_Change,β-sheet-rich amyloid fibrils,Aβ聚集成富含β-片层的淀粉样纤维
Protein,amyloid-beta,causes,Pathological_Change,neurotoxicity,淀粉样蛋白导致神经毒性
Protein,Aβ,associates_with,Protein,cholesterol-rich lipid rafts,Aβ与富含胆固醇的脂筏结合
Protein,amyloid-beta,affects,Pathological_Change,lipid raft signaling alteration,淀粉样蛋白影响脂筏信号传导改变
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane transport alteration,淀粉样蛋白影响脂筏膜运输改变
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane exocytosis alteration,淀粉样蛋白影响脂筏膜外排作用改变
<Protein,amyloid-beta,forms,Pathological_Change,transmembrane pores,淀粉样蛋白形成跨膜孔>
Protein,Aβ,leads_to,Pathological_Change,AD development,Aβ导致阿尔茨海默病发展
Protein,amyloid-beta,affects,Pathological_Change,excitotoxicity,淀粉样蛋白影响兴奋性毒性
Protein,Aβ,alters,Pathological_Change,spatial arrangement,Aβ改变空间排列
Protein,amyloid-beta,affects,Pathological_Change,neurodegeneration,淀粉样蛋白影响神经退行性变
Protein,amyloid-beta,affects,Pathological_Change,neuroinflammation,淀粉样蛋白影响神经炎症
Protein,amyloid-beta,affects,Pathological_Change,membrane receptor association impairment,淀粉样蛋白影响膜受体关联受损
Protein,amyloid-beta,affects,Pathological_Change,lipid raft membrane transport alteration,淀粉样蛋白影响
Protein,amyloid-beta,affects,Pathological_Change,lysosomal degradation impairment,淀粉样蛋白影响溶酶体降解受损
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta aggregation,胆固醇影响淀粉样蛋白的聚集>
Protein,amyloid-beta,affects,Pathological_Change,phospholipid alteration,淀粉样蛋白影响磷脂改变
Protein,Aβ,forms,Pathological_Change,calcium-permeable pores,Aβ形成钙离子渗透孔
Protein,amyloid-beta,affects,Pathological_Change,lipid raft transport alteration,淀粉样蛋白影响脂筏运输改变
Protein,Aβ,interacts_with,Protein,GM1,Aβ与GM1相互作用
Protein,Aβ,interacts_with,Protein,sulfolipids,Aβ与硫脂相互作用
Protein,amyloid-beta,affects,Pathological_Change,lipid raft composition alteration,淀粉样蛋白影响脂筏组成改变
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中积累>
<Protein,cholesterol,affects,Pathological_Change,amyloid-beta binding at the membrane surface,胆固醇影响淀粉样蛋白在膜表面的结合>
