Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Disease,Alzheimer's disease,has_biomarker,Biomarker,BHB,BHB是阿尔茨海默病的潜在生物标志物>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结的形成
Treatment,β-hydroxybutyrate,reduces,Pathological_Change,caspase-1 activation,β-羟基丁酸治疗减少caspase-1激活
Research_Method,immunoblotting,detects,Protein,IL-1β,免疫印迹法用于检测IL-1β蛋白
Research_Method,ANOVA,compares,Research_Method,statistical analysis,ANOVA用于比较多组数据的统计学差异
<Brain_Region,cortex,has_pathological_change,Pathological_Change,processed caspase-1,皮层中caspase-1的加工与阿尔茨海默病病理相关>
Protein,NLRP3 inflammasome,activates,Pathological_Change,neuroinflammation,NLRP3炎症小体激活导致神经炎症
Imaging_Method,confocal microscopy,detects,Pathological_Change,Aβ plaques,共聚焦显微镜检测淀粉样蛋白斑块
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaque deposition,阿尔茨海默病与Aβ斑块沉积相关>
<Treatment,BHB,treats,Disease,Alzheimer's disease,BHB作为潜在治疗阿尔茨海默病的策略>
Biomarker,β-hydroxybutyrate,reduces,Pathological_Change,AD pathology,β-羟基丁酸减少阿尔茨海默病的病理变化
Research_Method,immunoblotting,detects,Protein,Caspase-1,免疫印迹法用于检测Caspase-1蛋白
Research_Method,Imaris,quantifies,Pathological_Change,amyloid plaques,Imaris用于量化淀粉样斑块的体积和数量
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,impaired cognitive functions,阿尔茨海默病的症状包括认知功能受损
Biomarker,β-hydroxybutyrate,improves,Clinical_Manifestation,cognitive function,β-羟基丁酸改善认知功能
<Brain_Region,cortex,has_pathological_change,Pathological_Change,IL-1β secretion,皮层中IL-1β的分泌与阿尔茨海默病病理相关>
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
<Protein,NLRP3 inflammasome,releases,Protein,IL-1β,NLRP3炎症小体释放IL-1β>
Protein,amyloid-β,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β plaques,阿尔茨海默病的病理特征包括淀粉样蛋白斑块的形成
Protein,NLRP3,activates,Pathological_Change,neuroinflammation,NLRP3炎症小体的激活导致神经炎症
Disease,Alzheimer's disease,has_biomarker,Biomarker,BHB,阿尔茨海默病患者血液和脑实质中BHB浓度较低
<Protein,BHB,reduces,Pathological_Change,Asc speck formation,BHB减少Asc斑块形成>
<Protein,BHB,reduces,Pathological_Change,inflammation,BHB减少炎症>
Research_Method,MATLAB,analyzes,Pathological_Change,microglia localization,MATLAB用于分析小胶质细胞在斑块周围的定位
Biomarker,β-hydroxybutyrate,inhibits,Protein,NLRP3 inflammasome,β-羟基丁酸抑制NLRP3炎症小体的激活
Treatment,β-hydroxybutyrate,crosses,Brain_Region,blood-brain barrier,β-羟基丁酸能够穿过血脑屏障
Research_Method,5XFAD mouse model,models,Disease,Alzheimer's disease,5XFAD小鼠模型用于研究阿尔茨海默病
Pathological_Change,microgliosis,contributes_to,Pathological_Change,neuroinflammation,小胶质细胞增生导致神经炎症
Research_Method,ELISA,measures,Biomarker,IL-1β,ELISA用于测量IL-1β的浓度
Treatment,β-hydroxybutyrate,reduces,Pathological_Change,microgliosis,β-羟基丁酸治疗减少小胶质细胞增生
Treatment,β-hydroxybutyrate,reduces,Pathological_Change,plaque formation,β-羟基丁酸治疗减少斑块形成
<Protein,NLRP3 inflammasome,releases,Protein,IL-18,NLRP3炎症小体释放IL-18>
Biomarker,BHB,correlates_with,Biomarker,BHB,BHB在脑和血液中的浓度呈强正相关
Research_Method,confocal microscopy,detects,Pathological_Change,amyloid plaques,共聚焦显微镜用于检测淀粉样斑块
Research_Method,Tukey's test,compares,Research_Method,statistical analysis,Tukey's检验用于多重比较的统计学分析
Treatment,β-hydroxybutyrate,shifts,Pathological_Change,microglia morphology,β-羟基丁酸治疗改变小胶质细胞形态
Research_Method,FracLac,analyzes,Pathological_Change,microglia complexity,FracLac用于分析小胶质细胞的分形维度
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Research_Method,Dunn's test,compares,Research_Method,statistical analysis,Dunn's检验用于非参数数据的多重比较
<Research_Method,5XFAD mouse model,models,Disease,Alzheimer's disease,5XFAD小鼠模型用于模拟阿尔茨海默病>
Research_Method,Imaris,quantifies,Pathological_Change,microglia nuclei,Imaris用于量化小胶质细胞核的数量
Biomarker,β-hydroxybutyrate,reduces,Pathological_Change,neuroinflammation,β-羟基丁酸减少神经炎症
Research_Method,ImageJ,analyzes,Pathological_Change,microglia morphology,ImageJ用于分析小胶质细胞的形态学变化
<Protein,BHB,inhibits,Protein,NLRP3 inflammasome,BHB抑制NLRP3炎症小体激活>
Pathological_Change,neuroinflammation,damages,Brain_Region,neurons,神经炎症损害神经元
<Protein,NLRP3 inflammasome,activates,Protein,caspase-1,NLRP3炎症小体激活caspase-1>
<Clinical_Test,NIA-AA criteria,diagnoses,Disease,Alzheimer's disease,NIA-AA标准用于诊断阿尔茨海默病>
Research_Method,Student's t test,compares,Research_Method,statistical analysis,t检验用于比较两组数据的统计学差异
Treatment,ketogenic diet,increases,Biomarker,β-hydroxybutyrate,生酮饮食增加β-羟基丁酸水平
Research_Method,Kruskal-Wallis test,compares,Research_Method,statistical analysis,Kruskal-Wallis检验用于非参数数据的统计学比较
Treatment,β-hydroxybutyrate,reduces,Pathological_Change,Asc speck formation,β-羟基丁酸治疗减少Asc斑点形成
Risk_Factor,insulin resistance,contributes_to,Disease,Alzheimer's disease,胰岛素抵抗是阿尔茨海默病的风险因素
<Protein,BHB,reduces,Pathological_Change,plaque nucleation,BHB减少斑块成核>
Research_Method,ELISA,measures,Biomarker,BHB,ELISA用于测量BHB的浓度
Risk_Factor,diabetes,increases_risk_of,Disease,Alzheimer's disease,糖尿病是阿尔茨海默病的重要风险因素
Clinical_Test,cognitive tests,correlates_with,Biomarker,β-hydroxybutyrate,认知测试分数与β-羟基丁酸水平相关
Research_Method,ELISA,measures,Biomarker,KC,ELISA用于测量KC的浓度
