Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,CSF analysis,detects,Biomarker,amyloid and tau,脑脊液分析用于检测淀粉样蛋白和tau蛋白
Clinical_Stage,preclinical AD,has_biomarker,Biomarker,retinal changes,临床前阿尔茨海默病与视网膜变化相关
Research_Method,meta-analysis,analyzes,Biomarker,retinal changes,荟萃分析用于分析视网膜变化数据
Biomarker,retinophore distribution,associated_with,Disease,Alzheimer's disease,视网膜色素分布与阿尔茨海默病相关
Clinical_Test,PET,detects,Biomarker,amyloid and tau,PET扫描用于检测淀粉样蛋白和tau蛋白
Biomarker,retinal vascular changes,associated_with,Disease,Alzheimer's disease,视网膜血管变化与阿尔茨海默病相关
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的风险因素
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Biomarker,hyperreflective granular membranes,associated_with,Disease,Alzheimer's disease,高反射颗粒膜与阿尔茨海默病相关
Research_Method,machine learning,analyzes,Biomarker,retinal changes,机器学习用于分析视网膜变化数据
Clinical_Stage,MCI,has_biomarker,Biomarker,retinal changes,轻度认知障碍与视网膜变化相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的风险因素
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Imaging_Method,OCT,detects,Biomarker,RNFL thickness reduction,光学相干断层扫描用于检测视网膜神经纤维层厚度减少
Biomarker,soluble Aβ aggregates,associated_with,Disease,Alzheimer's disease,可溶性Aβ聚集体与阿尔茨海默病相关
Imaging_Method,fundus photography,detects,Biomarker,retinal changes,眼底摄影用于检测视网膜变化
Imaging_Method,FLIO,detects,Biomarker,retinophore distribution,荧光寿命成像眼底镜用于检测视网膜色素分布
Biomarker,choroidal thinning,associated_with,Disease,Alzheimer's disease,脉络膜变薄与阿尔茨海默病相关
Imaging_Method,hyperspectral imaging,detects,Biomarker,soluble Aβ aggregates,高光谱成像用于检测可溶性Aβ聚集体
Biomarker,RNFL thickness reduction,associated_with,Disease,Alzheimer's disease,视网膜神经纤维层厚度减少与阿尔茨海默病相关
Imaging_Method,OCTA,detects,Biomarker,retinal vascular changes,光学相干断层扫描血管成像用于检测视网膜血管变化
Biomarker,GC-IPL thinning,associated_with,Disease,Alzheimer's disease,神经节细胞内丛状层变薄与阿尔茨海默病相关
Imaging_Method,adaptive optics scanning laser ophthalmoscopy,detects,Biomarker,hyperreflective granular membranes,自适应光学扫描激光眼底镜用于检测高反射颗粒膜
Disease,Alzheimer's disease,has_biomarker,Biomarker,retinal changes,视网膜变化是阿尔茨海默病的潜在生物标志物
