Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in piriform cortex,梨状皮层体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,neuron loss in CA1 region,CA1区域神经元丢失是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,increased microglia activity,小胶质细胞活性增加是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in inferior colliculus,下丘体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,hypometabolism,阿尔茨海默病与代谢减退相关
Brain_Region,CA2/3,affected_by,Pathological_Change,neuron loss,CA2/3区域受到神经元丢失的影响
Protein,Aβ4-42,accumulates_in,Brain_Region,piriform cortex,Aβ4-42蛋白在梨状皮层积累
Research_Method,Tg4-42 mouse model,mimics,Disease,Alzheimer's disease,Tg4-42小鼠模型模拟阿尔茨海默病病理变化
Brain_Region,CA1,affected_by,Pathological_Change,neuron loss,CA1区域受到神经元丢失的影响
Protein,Aβ4-42,accumulates_in,Brain_Region,hippocampus,Aβ4-42蛋白在海马体区域积累
Brain_Region,hippocampus,shows,Pathological_Change,reduced glucose metabolism,海马体显示葡萄糖代谢降低
Brain_Region,hippocampus,affected_by,Pathological_Change,neuron loss,海马体区域受到神经元丢失的影响
Protein,Aβ4-42,accumulates_in,Brain_Region,striatum,Aβ4-42蛋白在纹状体积累
Disease,Alzheimer's disease,has_biomarker,Biomarker,synaptic dysfunction,突触功能障碍是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in CA2/3 region,CA2/3区域体积减少是阿尔茨海默病的生物标志物
Clinical_Test,novel object recognition,evaluates,Clinical_Manifestation,recognition memory,新物体识别测试用于评估识别记忆
Protein,Aβ4-42,accumulates_in,Brain_Region,inferior colliculus,Aβ4-42蛋白在下丘区域积累
Disease,Alzheimer's disease,has_biomarker,Biomarker,glucose hypometabolism in hypothalamus,下丘脑葡萄糖代谢降低是阿尔茨海默病的生物标志物
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI可以检测到脑萎缩情况
Brain_Region,hippocampus,affected_by,Pathological_Change,volume reduction,海马体区域受到体积减少的影响
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory deficits,阿尔茨海默病表现为记忆缺陷
Brain_Region,precuneus,shows,Pathological_Change,reduced glucose metabolism,楔前叶显示葡萄糖代谢降低
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in CA1 region,CA1区域体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,reactive astroglia,反应性星形胶质细胞是阿尔茨海默病的生物标志物
Protein,amyloid-beta,accumulates_in,Brain_Region,DG,淀粉样蛋白在齿状回中积累
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in midbrain,中脑体积减少是阿尔茨海默病的生物标志物
Gene,APP,generates,Protein,amyloid-beta,APP基因通过切割生成淀粉样蛋白
Disease,Alzheimer's disease,associated_with,Pathological_Change,microgliosis,阿尔茨海默病与小胶质细胞增生相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in DG,齿状回体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,neuron loss in CA2/3 region,CA2/3区域神经元丢失是阿尔茨海默病的生物标志物
Protein,Aβ4-42,is_abundant_in,Brain_Region,cortex,Aβ4-42蛋白在皮质中大量存在
Disease,Alzheimer's disease,has_biomarker,Biomarker,glucose hypometabolism in midbrain,中脑葡萄糖代谢降低是阿尔茨海默病的生物标志物
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,amyloid-beta,accumulates_in,Brain_Region,inferior colliculus,淀粉样蛋白在下丘中积累
Clinical_Test,novel object recognition task,evaluates,Clinical_Manifestation,recognition memory,新物体识别任务用于评估识别记忆
Brain_Region,hippocampus,shows,Pathological_Change,reactive astroglia,海马体区域显示反应性星形胶质细胞增加
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in thalamus,丘脑体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,glucose hypometabolism,葡萄糖代谢降低是阿尔茨海默病的生物标志物
Imaging_Method,PET,detects,Pathological_Change,Aβ deposition,PET用于检测淀粉样蛋白沉积
Disease,Alzheimer's disease,has_risk_factor,Gene,APOE4,APOE4基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in cerebellum,小脑体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in CA1 pyramidal cell layer,CA1锥体细胞层体积减少是阿尔茨海默病的生物标志物
Biomarker,cerebral glucose metabolism,is_reduced_in,Disease,Alzheimer's disease,阿尔茨海默病患者脑葡萄糖代谢降低
Protein,Aβ4-42,enhances,Pathological_Change,neurotoxicity,Aβ4-42蛋白增强神经毒性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病表现为记忆力丧失
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in hypothalamus,下丘脑体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuron loss,阿尔茨海默病与神经元丢失相关
Imaging_Method,MRI,detects,Pathological_Change,brain volume reduction,MRI用于检测脑区体积减少
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in CA3 region,CA3区域体积减少是阿尔茨海默病的生物标志物
Protein,amyloid-beta,accumulates_in,Brain_Region,subiculum,淀粉样蛋白在下托中积累
Protein,GFAP,indicates,Pathological_Change,astrogliosis,GFAP蛋白指示星形胶质细胞增生
Protein,Aβ4-42,enhances,Pathological_Change,Aβ aggregation,Aβ4-42蛋白增强淀粉样蛋白聚集
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI用于检测脑萎缩
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in olfactory bulb,嗅球体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in hippocampus,海马体体积减少是阿尔茨海默病的生物标志物
Research_Method,Tg4-42 mouse model,mimics,Disease,Alzheimer's disease,Tg4-42小鼠模型模拟阿尔茨海默病病理
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in sensory cortex,感觉皮层体积减少是阿尔茨海默病的生物标志物
Protein,IBA-1,indicates,Pathological_Change,microgliosis,IBA-1蛋白指示小胶质细胞增生
Disease,Alzheimer's disease,has_biomarker,Biomarker,intraneuronal Aβ accumulation,神经元内淀粉样蛋白积累是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in amygdala,杏仁核体积减少是阿尔茨海默病的生物标志物
Imaging_Method,18 F-FDG-PET,detects,Pathological_Change,glucose hypometabolism,18 F-FDG-PET用于检测脑葡萄糖代谢降低
Brain_Region,posterior cingulum,shows,Pathological_Change,reduced glucose metabolism,后扣带皮层显示葡萄糖代谢降低
Disease,Alzheimer's disease,has_biomarker,Biomarker,neuron loss in DG,齿状回神经元丢失是阿尔茨海默病的生物标志物
Imaging_Method,18F-FDG-PET,detects,Pathological_Change,glucose metabolism changes,18F-FDG-PET用于检测葡萄糖代谢变化
Protein,Aβ4-42,triggers,Pathological_Change,neuron loss,Aβ4-42蛋白引发神经元丢失
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in striatum,纹状体体积减少是阿尔茨海默病的生物标志物
Clinical_Test,water maze,evaluates,Clinical_Manifestation,spatial reference memory,水迷宫测试用于评估空间参考记忆
Brain_Region,temporoparietal cortex,shows,Pathological_Change,reduced glucose metabolism,颞顶叶皮层显示葡萄糖代谢降低
Brain_Region,DG,affected_by,Pathological_Change,volume reduction,齿状回区域受到体积减少的影响
Protein,Aβ4-42,accumulates_in,Brain_Region,motor cortex,Aβ4-42蛋白在运动皮层积累
Disease,Alzheimer's disease,associated_with,Pathological_Change,astrogliosis,阿尔茨海默病与星形胶质细胞增生相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,spatial memory,Morris水迷宫用于评估空间记忆
Disease,Alzheimer's disease,has_biomarker,Biomarker,memory deficits,记忆缺陷是阿尔茨海默病的生物标志物
Brain_Region,hippocampus,affected_by,Pathological_Change,hypometabolism,海马体区域受到代谢减退的影响
Protein,amyloid-beta,accumulates_in,Brain_Region,striatum,淀粉样蛋白在纹状体中积累
Disease,Alzheimer's disease,has_biomarker,Biomarker,glucose hypometabolism in amygdala,杏仁核葡萄糖代谢降低是阿尔茨海默病的生物标志物
Research_Method,unbiased stereology,quantifies,Pathological_Change,neuron loss,无偏立体学用于量化神经元丢失
Clinical_Test,novel object recognition task,evaluates,Clinical_Manifestation,cognitive function,新物体识别任务用于评估认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction,体积减少是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,glucose hypometabolism in forebrain,前脑葡萄糖代谢降低是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,volume reduction in motor cortex,运动皮层体积减少是阿尔茨海默病的生物标志物
Brain_Region,hippocampus,shows,Pathological_Change,increased microglia activity,海马体区域显示小胶质细胞活性增加
