Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,amyloid-beta,interacts_with,Protein,tau,淀粉样蛋白和tau蛋白相互作用并协同导致睡眠障碍
Clinical_Manifestation,cognitive decline,associated_with,Disease,Alzheimer's disease,认知功能下降是阿尔茨海默病的主要临床表现
Protein,tau,upregulated_in,Disease,Alzheimer's disease,tau蛋白在阿尔茨海默病中表达上调
Treatment,Aβ25-35,upregulates,Protein,orexin A,Aβ25-35上调orexin A的表达
Pathological_Change,Aβ accumulation,leads_to,Pathological_Change,tau phosphorylation,Aβ积累导致tau蛋白磷酸化
Protein,Aβ25-35,affects,Protein,A1R,Aβ25-35影响A1R蛋白表达
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,神经纤维缠结是阿尔茨海默病的第二病理特征
Protein,orexin A,regulates,Symptom,sleep-wake cycle,食欲素A调节睡眠-觉醒周期
Protein,adenosine A1R,regulates,Symptom,sleep-wake cycle,腺苷A1受体调节睡眠-觉醒周期
Protein,Aβ25-35,affects,Protein,orexin A,Aβ25-35影响食欲素A表达
Research_Method,Morris water maze,evaluates,Clinical_Manifestation,learning ability,Morris水迷宫测试评估学习能力
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,老龄化是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,learning ability decline,阿尔茨海默病表现为学习能力下降
Treatment,TRx 0237,reduces_expression_of,Protein,orexin A,TRx 0237降低orexin A的表达
Gene,orexin A,regulates,Symptom,sleep-wake cycle,orexin A基因调节睡眠-清醒周期
Gene,orexin A,regulates,Protein,tau,食欲素A基因调节tau蛋白表达
Protein,Aβ25-35,affects,Protein,tau,Aβ25-35影响tau蛋白表达
Treatment,Aβ25-35,upregulates,Protein,adenosine A1R,Aβ25-35上调adenosine A1R的表达
Gene,adenosine A1R,regulates,Symptom,wakefulness,adenosine A1R基因调节清醒状态
Treatment,TRx 0237,modulates,Protein,tau,TRx 0237调节tau蛋白表达
Clinical_Manifestation,depression,associated_with,Disease,Alzheimer's disease,抑郁症是阿尔茨海默病的临床表现之一
Treatment,TRx 0237,modulates,Protein,orexin A,TRx 0237调节食欲素A表达
Treatment,TRx 0237,modulates,Protein,p-tau,TRx 0237调节磷酸化tau蛋白表达
Gene,A1R,regulates,Protein,tau,A1R基因调节tau蛋白表达
Disease,Alzheimer's disease,affects,Brain_Region,brain tissue,阿尔茨海默病影响脑组织
Protein,orexin A,expressed_in,Brain_Region,brain tissue,食欲素A在小鼠脑组织中表达
Protein,p-tau,expressed_in,Brain_Region,brain tissue,磷酸化tau蛋白在小鼠脑组织中表达
Treatment,TRx 0237,reduces_expression_of,Protein,p-tau,TRx 0237降低p-tau蛋白的表达
Research_Method,siRNA,inhibits,Protein,p-tau,siRNA抑制磷酸化tau蛋白表达
Treatment,TRx 0237,reduces_expression_of,Protein,tau,TRx 0237降低tau蛋白的表达
Protein,adenosine A1R,upregulated_in,Disease,Alzheimer's disease,adenosine A1R在阿尔茨海默病中表达上调
Clinical_Test,western blot,measures,Protein,p-tau,western blot测量p-tau蛋白的表达水平
Treatment,Aβ25-35,upregulates,Protein,tau,Aβ25-35上调tau蛋白的表达
Treatment,TRx 0237,inhibits,Protein,tau,tau抑制剂TRx 0237显著逆转淀粉样蛋白对tau蛋白的促进作用
Research_Method,RT-qPCR,measures,Protein,tau expression,逆转录定量PCR用于测量tau蛋白的表达水平
Clinical_Manifestation,behavioral abnormalities,associated_with,Disease,Alzheimer's disease,行为异常是阿尔茨海默病的临床表现之一
Research_Method,Morris water maze,assesses,Symptom,learning and memory,Morris水迷宫测试评估学习和记忆能力
Biomarker,tau,associated_with,Disease,Alzheimer's disease,tau是阿尔茨海默病的生物标志物
Research_Method,Morris water maze,assesses,Clinical_Manifestation,behavioral changes,Morris水迷宫实验用于评估小鼠的行为变化
Research_Method,polysomnography,records,Symptom,sleep disturbances,多导睡眠图记录并分析AD小鼠的睡眠障碍
Biomarker,Aβ,associated_with,Disease,Alzheimer's disease,Aβ是阿尔茨海默病的生物标志物
Research_Method,Morris water maze,evaluates,Clinical_Manifestation,memory,Morris水迷宫测试评估记忆力
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因与阿尔茨海默病相关
Protein,tau,accumulates_in,Brain_Region,brain tissue,过度磷酸化的tau蛋白在大脑组织中形成神经纤维缠结
Treatment,Aβ25-35,upregulates,Protein,p-tau,Aβ25-35上调p-tau蛋白的表达
Research_Method,western blot,measures,Protein,p-tau expression,蛋白质印迹法用于测量磷酸化tau蛋白的表达水平
Clinical_Test,RT-qPCR,measures,Protein,tau,RT-qPCR测量tau蛋白的表达水平
Disease,Alzheimer's disease,affects,Brain_Region,brain tissue,阿尔茨海默病影响小鼠脑组织
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病表现为记忆力丧失
Protein,orexin A,upregulated_in,Disease,Alzheimer's disease,orexin A在阿尔茨海默病中表达上调
Gene,PS1,associated_with,Disease,Alzheimer's disease,PS1基因与阿尔茨海默病相关
Protein,tau,expressed_in,Brain_Region,brain tissue,tau蛋白在小鼠脑组织中表达
Protein,A1R,expressed_in,Brain_Region,brain tissue,A1R蛋白在小鼠脑组织中表达
Protein,amyloid-beta,affects,Protein,orexin A,淀粉样蛋白通过调节食欲素A的表达影响睡眠障碍
Treatment,TRx 0237,modulates,Protein,A1R,TRx 0237调节A1R蛋白表达
Research_Method,siRNA,inhibits,Protein,tau,siRNA抑制tau蛋白表达
Protein,amyloid-beta,affects,Protein,adenosine A1R,淀粉样蛋白通过调节腺苷A1受体的表达影响睡眠障碍
Protein,p-tau,upregulated_in,Disease,Alzheimer's disease,p-tau蛋白在阿尔茨海默病中表达上调
Risk_Factor,sleep disorder,accelerates,Disease,Alzheimer's disease,睡眠障碍加速阿尔茨海默病的发展
Protein,Aβ25-35,affects,Protein,p-tau,Aβ25-35影响磷酸化tau蛋白表达
Protein,amyloid-beta,accumulates_in,Brain_Region,brain tissue,淀粉样蛋白在大脑组织中异常堆积是阿尔茨海默病的重要病理特征
Treatment,TRx 0237,reduces_expression_of,Protein,adenosine A1R,TRx 0237降低adenosine A1R的表达
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,sleep disorder,阿尔茨海默病患者的睡眠障碍是其主要症状之一
