Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,3-MST,produces,Biomarker,hydrogen sulfide,3-MST利用3-巯基丙酮酸产生硫化氢
Protein,CSE,produces,Biomarker,hydrogen sulfide,CSE利用半胱氨酸产生硫化氢
Risk_Factor,hyperhomocysteinemia,linked_to,Disease,Alzheimer's disease,高同型半胱氨酸血症与阿尔茨海默病相关
Disease,Alzheimer's disease,characterized_by,Pathological_Change,paired helical filaments,阿尔茨海默病的病理特征包括配对螺旋丝
Gene,MTHFR,mutation_increases_risk_of,Disease,Alzheimer's disease,MTHFR基因突变增加阿尔茨海默病风险
Treatment,AP-39,preserves,Pathological_Change,mitochondrial function,线粒体靶向硫化氢供体AP-39维持线粒体功能
Treatment,NaSH,ameliorates,Disease,Alzheimer's disease,硫化氢供体NaSH改善阿尔茨海默病的认知缺陷
Risk_Factor,aging,associated_with,Pathological_Change,dysregulated cysteine metabolism,衰老与半胱氨酸代谢失调相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deficits,阿尔茨海默病的主要症状包括认知缺陷
Protein,CBS,produces,Biomarker,hydrogen sulfide,CBS利用半胱氨酸和高半胱氨酸产生硫化氢
Risk_Factor,hyperhomocysteinemia,linked_to,Disease,Parkinson's disease,高同型半胱氨酸血症与帕金森病相关
Disease,Alzheimer's disease,characterized_by,Pathological_Change,amyloid plaques,阿尔茨海默病的病理特征包括淀粉样斑块
Disease,Alzheimer's disease,characterized_by,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Protein,amyloid-beta,increases,Risk_Factor,oxidative stress,淀粉样蛋白增加氧化应激风险
Protein,GSK3β,inhibited_by,Biomarker,hydrogen sulfide,硫化氢通过硫化作用抑制GSK3β的活性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,impaired executive function,阿尔茨海默病的主要症状包括执行功能受损
Treatment,vitamin B12,delays_symptoms_of,Disease,Alzheimer's disease,维生素B12延缓阿尔茨海默病症状
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病主要影响大脑皮层
Protein,EAAT3,impaired_by,Protein,amyloid-beta,可溶性Aβ会抑制EAAT3，影响半胱氨酸和谷胱甘肽代谢
Gene,CTH,mutation_increases_risk_of,Risk_Factor,hyperhomocysteinemia,CTH基因突变增加高同型半胱氨酸血症风险
Protein,Tau,forms,Pathological_Change,neurofibrillary tangles,Tau蛋白形成神经纤维缠结
Protein,BACE1,inhibited_by,Biomarker,hydrogen sulfide,硫化氢抑制BACE1的表达和活性，减少β-淀粉样斑块的形成
Protein,Tau,binds,Protein,CSE,Tau蛋白结合CSE并刺激其催化活性
Treatment,betaine,reduces,Risk_Factor,homocysteine levels,甜菜碱降低同型半胱氨酸水平
Protein,amyloid-beta,generated_by,Protein,amyloid precursor protein,淀粉样蛋白由淀粉样前体蛋白生成
Biomarker,hydrogen sulfide,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者血浆中硫化氢水平降低
Protein,Tau,hyperphosphorylated_in,Disease,Alzheimer's disease,Tau蛋白在阿尔茨海默病中过度磷酸化
Risk_Factor,hyperhomocysteinemia,linked_to,Disease,dementia,高同型半胱氨酸血症与痴呆相关
Clinical_Test,in vivo MRS,distinguishes_between,Disease,MCI and AD,体内磁共振波谱可区分轻度认知障碍和阿尔茨海默病
Protein,amyloid-beta,cleaved_by,Protein,beta-secretase 1,淀粉样蛋白由β-分泌酶1切割生成
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Treatment,folate,reduces,Risk_Factor,homocysteine levels,叶酸降低同型半胱氨酸水平
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病主要影响海马体
Treatment,vitamin B6,reduces,Risk_Factor,homocysteine levels,维生素B6降低同型半胱氨酸水平
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortices,阿尔茨海默病会影响额叶皮质
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状包括记忆力丧失
Protein,CBS,linked_to,Pathological_Change,enzyme misfolding,CBS的突变导致其错误折叠，影响酶活性
Protein,EAAT3,accumulates_in,Brain_Region,hippocampal neurons,EAAT3在海马神经元中异常积累
Clinical_Test,homocysteine levels,correlates_with,Disease,mild cognitive impairment,同型半胱氨酸水平与轻度认知障碍相关
Research_Method,in vivo MRS,measures,Biomarker,glutathione,体内磁共振波谱用于测量谷胱甘肽水平
Clinical_Test,homocysteine levels,correlates_with,Disease,Alzheimer's disease,同型半胱氨酸水平与阿尔茨海默病严重程度相关
Biomarker,glutathione,correlates_with,Clinical_Manifestation,cognitive decline,谷胱甘肽水平与认知功能下降相关
Biomarker,glutathione,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者中谷胱甘肽水平降低
