Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,XMU-MP-1,improves,Clinical_Manifestation,cognitive function,XMU-MP-1改善认知功能
Protein,YAP,regulates,Protein,Lamin B1,YAP调节Lamin B1的表达
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes,YAP调节星形胶质细胞的衰老
Protein,YAP,regulates,Protein,CDK6,YAP蛋白调控CDK6蛋白的表达
Protein,GFAP,indicates,Pathological_Change,astrocyte activation,GFAP蛋白是星形胶质细胞活化的病理标志
Protein,YAP,regulates,Pathological_Change,p-YAP/YAP ratio,YAP调节p-YAP/YAP比率
Protein,YAP,regulates,Pathological_Change,phosphorylation of YAP,YAP调节YAP的磷酸化
Treatment,XMU-MP-1,activates,Protein,YAP,XMU-MP-1激活YAP蛋白
Protein,Lamin B1,indicates,Pathological_Change,cell senescence,Lamin B1蛋白是细胞衰老的病理标志
Protein,YAP,downregulated_in,Brain_Region,hippocampus,YAP在老年小鼠和AD模型小鼠的海马体星形胶质细胞中下调
Protein,YAP,regulates,Pathological_Change,senescence of neurons,YAP调节神经元的衰老
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in D-gal-induced senescent astrocytes,YAP调节D-gal诱导的星形胶质细胞衰老
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in YAP f/f mice,YAP调节YAP f/f小鼠星形胶质细胞的衰老
Protein,YAP,regulates,Pathological_Change,senescence-associated β-galactosidase activity,YAP调节衰老相关的β-半乳糖苷酶活性
Protein,CDK6,prevents,Pathological_Change,senescence of astrocytes,CDK6蛋白防止星形胶质细胞衰老
Protein,p53,upregulated_in,Pathological_Change,senescent astrocytes,p53蛋白在衰老的星形胶质细胞中表达上调
Protein,YAP,regulates,Gene,NF-κB,YAP调节NF-κB等衰老相关基因的表达
Protein,YAP,regulates,Gene,p53,YAP调节p53等衰老相关基因的表达
Risk_Factor,D-gal,induces,Pathological_Change,cell senescence,D-gal诱导细胞衰老
Protein,CDK6,regulated_by,Protein,YAP,CDK6蛋白受YAP调控
Protein,YAP,regulates,Pathological_Change,phosphorylation of MST1,YAP调节MST1的磷酸化
Protein,YAP,regulates,Pathological_Change,hypertrophic morphology,YAP调节细胞肥大形态
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in vivo,YAP调节体内星形胶质细胞的衰老
Protein,CDK6,rescues,Pathological_Change,senescence of astrocytes,CDK6过表达部分挽救YAP敲除引起的星形胶质细胞衰老
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in YAP GFAP -CKO mice,YAP调节YAP GFAP -CKO小鼠星形胶质细胞的衰老
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,YAP,regulates,Pathological_Change,SASP factors secretion,YAP调节SASP因子的分泌
Protein,Lamin B1,downregulated_in,Pathological_Change,senescent astrocytes,Lamin B1蛋白在衰老的星形胶质细胞中表达下调
Protein,YAP,regulates,Pathological_Change,cell proliferation,YAP调节细胞增殖
Protein,YAP,prevents,Pathological_Change,senescence of astrocytes,YAP防止星形胶质细胞的早衰
Clinical_Test,Barnes maze test,assesses,Clinical_Manifestation,cognitive function,Barnes迷宫测试评估认知功能
Protein,CDK6,affects,Pathological_Change,cell senescence,CDK6蛋白影响细胞衰老的病理变化
Protein,YAP,regulates,Pathological_Change,phosphorylation of Hippo kinases,YAP调节Hippo激酶的磷酸化
Protein,YAP,regulated_by,Protein,Hippo pathway,YAP蛋白受Hippo通路调控
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,YAP,inactivated_in,Brain_Region,hippocampus,YAP蛋白在海马体区域失活
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in vitro,YAP调节体外星形胶质细胞的衰老
Protein,YAP,prevents,Pathological_Change,senescence of astrocytes,YAP蛋白防止星形胶质细胞衰老
Protein,YAP,regulates,Pathological_Change,phosphorylation of LATS1,YAP调节LATS1的磷酸化
Protein,YAP,regulates,Pathological_Change,phosphorylation of MOB1,YAP调节MOB1的磷酸化
Protein,YAP,regulates,Pathological_Change,IL-8 secretion,YAP调节IL-8的分泌
Research_Method,Barnes maze,evaluates,Clinical_Manifestation,cognitive function,Barnes迷宫测试用于评估认知功能
Protein,YAP,regulates,Pathological_Change,IL-6 secretion,YAP调节IL-6的分泌
Protein,YAP,regulates,Gene,p16,YAP调节p16等衰老相关基因的表达
Treatment,XMU-MP-1,improves,Clinical_Manifestation,cognitive function,XMU-MP-1改善AD模型小鼠和老年小鼠的认知功能
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in AD model mice,YAP调节AD模型小鼠星形胶质细胞的衰老
Protein,YAP,regulates,Pathological_Change,MMP-3 secretion,YAP调节MMP-3的分泌
Protein,YAP,downregulated_in,Brain_Region,hippocampus,YAP蛋白在海马体区域表达下调
Protein,Lamin B1,downregulated_in,Brain_Region,hippocampus,Lamin B1蛋白在海马体区域表达下调
Clinical_Test,Y-maze test,assesses,Clinical_Manifestation,spatial memory,Y迷宫测试评估空间记忆
Protein,YAP,inactivated_in,Disease,Alzheimer's disease,YAP蛋白在阿尔茨海默病中失活
Protein,YAP,deletion_causes,Pathological_Change,premature senescence of astrocytes,YAP缺失导致星形胶质细胞早衰
Protein,YAP,regulates,Pathological_Change,Ki67 positive astrocytes,YAP调节Ki67阳性星形胶质细胞的数量
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in naturally senescent astrocytes,YAP调节自然衰老的星形胶质细胞
Protein,YAP,decreases_in,Disease,Alzheimer's disease,YAP在阿尔茨海默病中表达下调
Treatment,XMU-MP-1,improves,Clinical_Manifestation,cognitive function,XMU-MP-1治疗改善认知功能
Protein,YAP,regulates,Protein,CDK6,YAP通过调节CDK6信号通路防止星形胶质细胞早衰
Treatment,XMU-MP-1,activates,Protein,YAP,XMU-MP-1通过抑制Hippo激酶MST1/2激活YAP信号
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in PQ-induced senescent astrocytes,YAP调节PQ诱导的星形胶质细胞衰老
Research_Method,Y-maze,evaluates,Clinical_Manifestation,cognitive function,Y迷宫测试用于评估认知功能
Protein,YAP,regulates,Pathological_Change,senescence of IMR-90 cells,YAP调节IMR-90细胞的衰老
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in YAP +/+ astrocytes,YAP调节YAP +/+星形胶质细胞的衰老
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in YAP -/-astrocytes,YAP调节YAP -/-星形胶质细胞的衰老
Protein,Lamin B1,downregulated_in,Disease,Alzheimer's disease,Lamin B1蛋白在阿尔茨海默病中表达下调
Protein,YAP,downregulated_in,Disease,Alzheimer's disease,YAP蛋白在阿尔茨海默病中表达下调
Protein,YAP,regulates,Pathological_Change,senescence of astrocytes in aging mice,YAP调节老年小鼠星形胶质细胞的衰老
Treatment,XMU-MP-1,prevents,Pathological_Change,cell senescence,XMU-MP-1治疗预防细胞衰老
Protein,YAP,downregulated_in,Pathological_Change,senescent astrocytes,YAP蛋白在衰老的星形胶质细胞中表达下调
