Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Stage,late stage,activates,Pathological_Change,apoptosis and necroptosis,晚期阿尔茨海默病激活凋亡和坏死性凋亡
Treatment,neuroprotective therapy,targets,Risk_Factor,inflammation,神经保护疗法针对炎症风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid β peptides,阿尔茨海默病的生物标志物包括淀粉样β肽
Protein,NLRP3,triggers,Pathological_Change,pyroptosis,NLRP3蛋白触发细胞焦亡
Disease,Alzheimer's disease,has_research_method,Research_Method,autopsy findings,阿尔茨海默病研究使用尸检结果
Imaging_Method,suitable imaging techniques,identify,Pathological_Change,neuronal death,合适的成像技术识别神经元死亡
Protein,p62,marks,Pathological_Change,autophagy flux,p62标记自噬流
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,Cyclin E,associated_with,Pathological_Change,neuronal loss,Cyclin E与神经元丢失相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Treatment,neuroprotective therapy,targets,Risk_Factor,oxidative stress,神经保护疗法针对氧化应激风险因素
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Clinical_Stage,early stage,characterized_by,Pathological_Change,synaptic damage,早期阿尔茨海默病以突触损伤为特征
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,genetic mutations,基因突变是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病会导致认知功能受损
Treatment,neuroprotective therapy,targets,Risk_Factor,amyloid beta,神经保护疗法针对淀粉样蛋白风险因素
Gene,PS1,associated_with,Disease,Alzheimer's disease,PS1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_stage,Clinical_Stage,prodromal phase,阿尔茨海默病有前驱期阶段
Protein,MLKL,associated_with,Pathological_Change,necroptosis,MLKL与坏死性凋亡相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,mitochondrial dysfunction,线粒体功能障碍是阿尔茨海默病的风险因素
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,Cyclin E,associated_with,Pathological_Change,plaque burden,Cyclin E与斑块负担相关
Protein,Bcl-2,linked_to,Pathological_Change,apoptosis,Bcl-2与凋亡相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synaptic degeneration,阿尔茨海默病导致突触退化
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,年龄是阿尔茨海默病的主要风险因素
