Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,amyloid-beta,activates,Brain_Region,microglia,淀粉样蛋白激活小胶质细胞
Treatment,sodium butyrate,ameliorates,Clinical_Manifestation,cognitive impairment,丁酸钠改善认知障碍
Treatment,SCFAs,enhances,Pathological_Change,H3K9 acetylation,短链脂肪酸增强H3K9乙酰化
Treatment,sodium propionate,protects_against,Pathological_Change,Aβ-induced neurotoxicity,丙酸钠保护免受Aβ诱导的神经毒性
Brain_Region,microglia,affected_by,Disease,Alzheimer's disease,阿尔茨海默病影响中枢神经系统中的小胶质细胞
Disease,Alzheimer's disease,associated_with,Biomarker,short-chain fatty acids,短链脂肪酸与阿尔茨海默病相关
Gene,GPR43,expressed_in,Brain_Region,brain,GPR43基因在大脑中表达
Treatment,sodium butyrate,promotes,Pathological_Change,mitochondrial function,丁酸钠促进线粒体功能
Gene,GPR41,expressed_in,Brain_Region,brain,GPR41基因在大脑中表达
Treatment,SCFAs,increases,Pathological_Change,fecal propionate,短链脂肪酸增加粪便中丙酸盐的水平
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,认知障碍是阿尔茨海默病的早期症状
Treatment,sodium butyrate,increases,Pathological_Change,memory-consolidation genes expression,丁酸钠增加记忆巩固基因表达
Treatment,SCFAs,increases,Biomarker,IL-4,短链脂肪酸增加抗炎细胞因子IL-4的浓度
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Treatment,SCFAs,regulates,Brain_Region,microglia,短链脂肪酸调节小胶质细胞的功能
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neuronal loss,阿尔茨海默病的神经病理特征包括神经元丢失
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes,糖尿病是阿尔茨海默病的风险因素
Treatment,sodium butyrate,reduces,Pathological_Change,BACE1 expression,丁酸钠减少BACE1表达
Treatment,sodium butyrate,modulates,Pathological_Change,reactive oxygen species levels,丁酸钠调节活性氧水平
Treatment,SCFAs,inhibits,Pathological_Change,p38MAPK signaling,短链脂肪酸抑制p38MAPK信号通路
Gene,GPR109A,expressed_in,Brain_Region,brain,GPR109A基因在大脑中表达
Research_Method,preclinical studies,investigates,Treatment,sodium butyrate,临床前研究调查丁酸钠的治疗效果
Research_Method,gut microbiota transplantation,ameliorates,Disease,Alzheimer's disease,肠道微生物群移植改善阿尔茨海默病症状
Treatment,sodium butyrate,modulates,Pathological_Change,tau hyperphosphorylation,丁酸钠调节tau蛋白的过度磷酸化
Treatment,SCFAs,increases,Pathological_Change,fecal butyrate,短链脂肪酸增加粪便中丁酸盐的水平
Treatment,sodium butyrate,increases,Pathological_Change,NEP expression,丁酸钠增加NEP表达
Disease,Alzheimer's disease,induced_by,Protein,tau,阿尔茨海默病部分由tau蛋白病理诱导
Research_Method,stable isotope labeling and liquid chromatography-tandem mass spectrometry,measures,Biomarker,propionic acid,稳定同位素标记和液相色谱-串联质谱法测量丙酸浓度
Treatment,SCFAs,regulates,Brain_Region,astrocytes,短链脂肪酸调节星形胶质细胞的功能
