Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial oxidative damage,β淀粉样蛋白与线粒体氧化损伤相关
Disease,Alzheimer's disease,has_treatment,Treatment,antioxidants,抗氧化剂用于治疗阿尔茨海默病
<Protein,4-HNE,modifies,Protein,tau,4-HNE修饰tau蛋白构象>
<Brain_Region,entorhinal cortex,affected_by,Pathological_Change,neurofibrillary degeneration,神经纤维退化始于内侧颞叶的嗅皮层>
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,beta amyloid plaques,阿尔茨海默病由β淀粉样斑块引起
<Protein,tau,undergoes,Pathological_Change,hyperphosphorylation,tau蛋白的过度磷酸化导致细胞骨架不稳定和神经细胞退化>
Disease,Alzheimer's disease,has_treatment_target,Protein,BACE-1,BACE-1抑制是阿尔茨海默病的治疗目标
Risk_Factor,hypercholesterolemia,contributes_to,Disease,Alzheimer's disease,高胆固醇血症是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_treatment,Treatment,multitarget-directed ligands,多靶点导向配体用于治疗阿尔茨海默病
Protein,BACE-1,inhibited_by,Treatment,BACE-1 inhibitors,BACE-1抑制剂用于抑制BACE-1
Risk_Factor,obesity,contributes_to,Disease,Alzheimer's disease,肥胖是阿尔茨海默病的风险因素
<Protein,amyloid-beta,forms,Pathological_Change,neuritic plaques,淀粉样蛋白片段Aβ 1-42聚集形成神经炎斑>
Disease,Alzheimer's disease,has_treatment,Treatment,BACE-1 inhibitors,BACE-1抑制剂用于治疗阿尔茨海默病
Risk_Factor,oxidative stress,contributes_to,Disease,Alzheimer's disease,氧化应激是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_treatment,Treatment,AChE inhibitors,AChE抑制剂用于治疗阿尔茨海默病
Protein,tau,aggregation_inhibited_by,Treatment,protein kinase inhibitors,蛋白激酶抑制剂用于抑制tau蛋白聚集
Research_Method,amyloid-β cascade hypothesis,explains,Disease,Alzheimer's disease,淀粉样蛋白级联假说解释了阿尔茨海默病的病理机制
Risk_Factor,air pollution,contributes_to,Disease,Alzheimer's disease,空气污染是阿尔茨海默病的风险因素
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial Fenton reaction,β淀粉样蛋白与线粒体Fenton反应相关
Protein,tau,phosphorylated_by,Protein,protein kinases,tau蛋白被蛋白激酶磷酸化
Protein,amyloid-beta,is_associated_with,Pathological_Change,apoptosis,β淀粉样蛋白与细胞凋亡相关
Disease,Alzheimer's disease,has_treatment,Treatment,γ-secretase modulators,γ-分泌酶调节剂用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,corilagen,柯里拉京用于治疗阿尔茨海默病
Risk_Factor,smoking,contributes_to,Disease,Alzheimer's disease,吸烟是阿尔茨海默病的风险因素
Protein,amyloid precursor protein,is_cleaved_by,Protein,α-secretase,淀粉样前体蛋白被α-分泌酶切割
<Treatment,cholinesterase inhibitors,treats,Disease,Alzheimer's disease,胆碱酯酶抑制剂用于治疗阿尔茨海默病>
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial hydrogen peroxide production,β淀粉样蛋白与线粒体过氧化氢生成相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial reactive nitrogen species production,β淀粉样蛋白与线粒体活性氮生成相关
Biomarker,glutathione peroxidase,indicates,Pathological_Change,oxidative stress,谷胱甘肽过氧化物酶是氧化应激的生物标志物
Protein,amyloid precursor protein,is_cleaved_by,Protein,γ-secretase,淀粉样前体蛋白被γ-分泌酶切割
Research_Method,tau protein hypothesis,explains,Disease,Alzheimer's disease,tau蛋白假说解释了阿尔茨海默病的病理机制
Disease,Alzheimer's disease,has_treatment,Treatment,resveratrol,白藜芦醇用于治疗阿尔茨海默病
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial morphology changes,β淀粉样蛋白与线粒体形态变化相关
Disease,Alzheimer's disease,has_pathological_factor,Pathological_Change,oxidative stress,氧化应激是阿尔茨海默病的病理因素
Protein,amyloid-beta,is_associated_with,Pathological_Change,ATP production reduction,β淀粉样蛋白与ATP生成减少相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial hydroxyl radical production,β淀粉样蛋白与线粒体羟基自由基生成相关
Protein,tau,undergoes,Pathological_Change,hyperphosphorylation,tau蛋白发生过度磷酸化
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial glutathione peroxidase dysfunction,β淀粉样蛋白与线粒体谷胱甘肽过氧化物酶功能障碍相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial antioxidant defense dysfunction,β淀粉样蛋白与线粒体抗氧化防御功能障碍相关
Protein,amyloid-beta,aggregates_into,Pathological_Change,senile plaques,β淀粉样蛋白聚集成老年斑
Disease,Alzheimer's disease,has_treatment_target,Protein,tau,tau蛋白是阿尔茨海默病的治疗目标
Treatment,antioxidants,prevents,Disease,Alzheimer's disease,抗氧化剂可用于预防阿尔茨海默病
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial protein oxidation,β淀粉样蛋白与线粒体蛋白质氧化相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial fragmentation,β淀粉样蛋白与线粒体碎片化相关
<Protein,LRP1,clears,Protein,amyloid-beta,LRP1蛋白清除淀粉样蛋白>
Protein,amyloid-beta,is_associated_with,Pathological_Change,neuron loss,β淀粉样蛋白与神经元丢失相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial network reorganization,β淀粉样蛋白与线粒体网络重组相关
Treatment,antioxidants,treats,Disease,Alzheimer's disease,抗氧化剂可用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,quercetin,槲皮素用于治疗阿尔茨海默病
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial catalase dysfunction,β淀粉样蛋白与线粒体过氧化氢酶功能障碍相关
Protein,tau,aggregation_inhibited_by,Treatment,quercetin,槲皮素用于抑制tau蛋白聚集
Research_Method,oxidative hypothesis,explains,Disease,Alzheimer's disease,氧化假说解释了阿尔茨海默病的病理机制
<Vitamin,vitamin C,reduces,Pathological_Change,oxidative stress,维生素C减少氧化应激>
Biomarker,reactive oxygen species,indicates,Pathological_Change,oxidative stress,活性氧是氧化应激的生物标志物
Protein,tau,aggregation_inhibited_by,Treatment,flavonoids,黄酮类化合物用于抑制tau蛋白聚集
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial peroxynitrite production,β淀粉样蛋白与线粒体过氧亚硝酸盐生成相关
Disease,Alzheimer's disease,has_treatment,Treatment,protein kinase inhibitors,蛋白激酶抑制剂用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,Aβ antiaggregation agents,Aβ抗聚集剂用于治疗阿尔茨海默病
Protein,tau,aggregation_inhibited_by,Treatment,herbal drugs,草药用于抑制tau蛋白聚集
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial DNA oxidation,β淀粉样蛋白与线粒体DNA氧化相关
Disease,Alzheimer's disease,has_treatment,Treatment,coumarin,香豆素用于治疗阿尔茨海默病
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial antioxidant molecule dysfunction,β
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial dysfunction,β淀粉样蛋白与线粒体功能障碍相关
<Protein,MAO,produces,Biomarker,ROS,单胺氧化酶产生活性氧>
Risk_Factor,diabetes,contributes_to,Disease,Alzheimer's disease,糖尿病是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_treatment,Treatment,metal-chelating agents,金属螯合剂用于治疗阿尔茨海默病
Biomarker,catalases,indicates,Pathological_Change,oxidative stress,过氧化氢酶是氧化应激的生物标志物
Disease,Alzheimer's disease,has_treatment,Treatment,antioxidants,抗氧化剂用于
Biomarker,superoxide dismutase,indicates,Pathological_Change,oxidative stress,超氧化物歧化酶是氧化应激的生物标志物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunction,阿尔茨海默病表现为认知功能障碍
Disease,Alzheimer's disease,has_treatment,Treatment,trolox,托洛克斯用于治疗阿尔茨海默病
Protein,amyloid-beta,is_formed_from,Protein,amyloid precursor protein,β淀粉样蛋白由淀粉样前体蛋白形成
Disease,Alzheimer's disease,has_treatment,Treatment,huperzine A,石杉碱甲用于治疗阿尔茨海默病
<Vitamin,vitamin E,prevents,Pathological_Change,lipid peroxidation,维生素E防止脂质过氧化>
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial damage,β淀粉样蛋白与线粒体损伤相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,neurotransmission dysfunction,β淀粉样蛋白与神经传递功能障碍相关
Biomarker,oxidized lipids,indicates,Pathological_Change,oxidative damage,氧化脂质是氧化损伤的生物标志物
<Protein,acetylcholinesterase,breaks_down,Protein,acetylcholine,乙酰胆碱酯酶分解乙酰胆碱>
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,β淀粉样蛋白在大脑中积累
<Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明用于治疗阿尔茨海默病>
Risk_Factor,hypertension,contributes_to,Disease,Alzheimer's disease,高血压是阿尔茨海默病的风险因素
<Vitamin,vitamin A,protects_against,Pathological_Change,neurodegeneration,维生素A在神经退行过程中保护神经元>
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial respiratory chain dysfunction,β淀粉样蛋白与线粒体呼吸链功能障碍相关
Protein,γ-secretase,inhibited_by,Treatment,γ-secretase inhibitors,γ-分泌酶抑制剂用于抑制γ-分泌酶
Disease,Alzheimer's disease,has_treatment,Treatment,herbal drugs,草药用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,dementia,阿尔茨海默病表现为痴呆
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial lipid oxidation,β淀粉样蛋白与线粒体脂质氧化相关
Disease,Alzheimer's disease,has_treatment,Treatment,huperzine B,石杉碱乙用于治疗阿尔茨海默病
<Treatment,galantamine,treats,Disease,Alzheimer's disease,加兰他敏用于治疗阿尔茨海默病>
Protein,amyloid precursor protein,is_cleaved_by,Protein,β-secretase,淀粉样前体蛋白被β-分泌酶切割
Protein,amyloid-beta,is_associated_with,Pathological_Change,energy metabolism dysfunction,β淀粉样蛋白与能量代谢功能障碍相关
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的重要病理改变是神经纤维缠结>
<Protein,curcumin,inhibits,Pathological_Change,Aβ aggregation,姜黄素抑制Aβ聚集>
Biomarker,oxidized nucleic acids,indicates,Pathological_Change,oxidative damage,氧化核酸是氧化损伤的生物标志物
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial superoxide production,β淀粉样蛋白与线粒体超氧化物生成相关
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,tau protein hyperphosphorylation,阿尔茨海默病由tau蛋白过度磷酸化引起
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,neurofibrillary tangles,阿尔茨海默病由神经纤维缠结引起
Disease,Alzheimer's disease,has_treatment,Treatment,γ-secretase inhibitors,γ-分泌酶抑制剂用于治疗阿尔茨海默病
Protein,amyloid-beta,is_associated_with,Pathological_Change,synapse loss,β淀粉样蛋白与突触丢失相关
<Protein,glutathione,acts_as,Biomarker,antioxidant,谷胱甘肽作为抗氧化剂保护细胞>
Biomarker,oxidized proteins,indicates,Pathological_Change,oxidative damage,氧化蛋白质是氧化损伤的生物标志物
Disease,Alzheimer's disease,has_treatment,Treatment,flavonoids,黄酮类化合物用于治疗阿尔茨海默病
<Protein,APP,processed_by,Protein,β-secretase,APP蛋白被β-分泌酶切割>
Protein,amyloid-beta,is_associated_with,Pathological_Change,oxidative stress,β淀粉样蛋白与氧化应激相关
Research_Method,cholinergic hypothesis,explains,Disease,Alzheimer's disease,胆碱能假说解释了阿尔茨海默病的病理机制
<Protein,APP,processed_by,Protein,γ-secretase,APP蛋白被γ-分泌酶切割>
<Protein,α-secretase,produces,Pathological_Change,non-amyloidogenic products,α-分泌酶激活产生非淀粉样蛋白产物>
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial electron transport chain dysfunction,β淀粉样蛋白与线粒体电子传递链功能障碍相关
Protein,amyloid-beta,is_associated_with,Pathological_Change,mitochondrial superoxide dismutase dysfunction,β淀粉样蛋白与线粒体超氧化物歧化酶功能障碍相关
<Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物>
<Brain_Region,hippocampus,affected_by,Pathological_Change,neurofibrillary degeneration,神经纤维退化影响海马体>
Disease,Alzheimer's disease,has_treatment_target,Protein,γ-secretase,γ-分泌酶是阿尔茨海默病的治疗目标
