Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,PDE4,regulates,Pathological_Change,BBB permeability,PDE4调节血脑屏障通透性
<Protein,PKA,phosphorylates,Protein,CREB,PKA通过磷酸化CREB参与基因转录>
Protein,PDE4D,prevents,Biomarker,cAMP diffusion,PDE4D阻止cAMP扩散至胞质区域
Protein,occludin,forms,Pathological_Change,TJs,occludin蛋白形成紧密连接
Pathological_Change,ROS,affects,Protein,neuronal synaptic degeneration,活性氧影响神经元突触退化
Protein,occludin,maintains,Pathological_Change,BBB integrity,occludin维持血脑屏障完整性
<Protein,AKAP220,regulates,Pathological_Change,endothelial permeability,AKAP220通过调节内皮通透性参与血脑屏障的稳定>
Protein,PDE3,regulates,Pathological_Change,endothelial permeability,PDE3调节内皮通透性
Pathological_Change,ROS,affects,Protein,neuronal synaptic damage,活性氧影响神经元突触损伤
<Protein,Epac,regulates,Protein,JAM-A,Epac通过调节JAM-A参与内皮屏障的稳定>
Protein,claudin-5,maintains,Pathological_Change,BBB integrity,claudin-5维持血脑屏障完整性
Pathological_Change,ROS,affects,Protein,neuronal synaptic oxidative stress,活性氧影响神经元突触氧化应激
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,GLUT1,maintains,Brain_Region,BBB integrity,GLUT1蛋白维持血脑屏障完整性
Pathological_Change,ROS,affects,Protein,neuronal mitochondrial function,活性氧影响神经元线粒体功能
Pathological_Change,ROS,affects,Protein,Ca 2+ signaling,活性氧影响钙信号通路
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Pathological_Change,ROS,affects,Protein,neuronal synaptic atrophy,活性氧影响神经元突触萎缩
<Protein,Epac,regulates,Protein,tau,Epac通过调节tau参与内皮屏障的稳定>
Pathological_Change,ROS,affects,Protein,endothelial dysfunction,活性氧影响内皮功能障碍
<Protein,Epac,activates,Protein,Rap1,Epac通过激活Rap1调节内皮通透性>
Protein,ZO-1,forms,Pathological_Change,TJs,ZO-1蛋白形成紧密连接
<Protein,AKAP12,regulates,Pathological_Change,endothelial permeability,AKAP12通过调节内皮通透性参与血脑屏障的稳定>
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Pathological_Change,ROS,affects,Protein,neuronal glucose regulation,活性氧影响神经元葡萄糖调节
Risk_Factor,dyslipidemia,contributes_to,Disease,Alzheimer's disease,血脂异常是阿尔茨海默病的风险因素
Protein,cAMP,regulates,Pathological_Change,BBB permeability,cAMP参与调节血脑屏障通透性
Pathological_Change,ROS,affects,Protein,claudin-5,活性氧影响claudin-5蛋白表达
Pathological_Change,ROS,affects,Protein,neuronal synaptic transmission,活性氧影响神经元突触传递
<Protein,Epac,regulates,Protein,endothelial nitric oxide synthase,Epac通过调节内皮一氧化氮合酶参与内皮屏障的稳定>
<Protein,Epac,regulates,Protein,RhoA,Epac通过调节RhoA参与内皮屏障的稳定>
