Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,FCN,improves,Clinical_Test,AD classification,全卷积网络提高阿尔茨海默病分类性能
Imaging_Method,MRI,improves,Imaging_Method,image quality,核磁共振提高图像质量
Risk_Factor,scanner type,affects,Imaging_Method,NIQE,扫描仪类型影响NIQE图像质量
Research_Method,ANOVA,analyzes,Imaging_Method,SNR,ANOVA分析SNR图像质量差异
Clinical_Test,AD classification,uses_criteria,Clinical_Manifestation,NINCDS-ADRDA criterion,阿尔茨海默病分类使用NINCDS-ADRDA标准
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI用于检测脑萎缩
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Imaging_Method,MRI,detects,Pathological_Change,neurodegeneration,核磁共振成像检测神经退行性病变
Imaging_Method,MRI,improved_by,Research_Method,Generative Adversarial Networks (GAN),生成对抗网络提高了核磁共振成像的质量
Research_Method,Generative Adversarial Networks (GAN),trained_with,Imaging_Method,1.5-T and 3-T scans,生成对抗网络使用1.5-T和3-T扫描进行训练
Research_Method,FCN,predicts,Disease,Alzheimer's disease,全卷积网络预测阿尔茨海默病
Risk_Factor,education,affects,Imaging_Method,BRISQUE,教育年限影响BRISQUE图像质量
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Research_Method,Fully Convolutional Network (FCN),trained_with,Imaging_Method,1.5-T scans,全卷积网络使用1.5-T扫描进行训练
Clinical_Test,FCN model,improves,Clinical_Test,classification accuracy,FCN模型提高分类准确性
Imaging_Method,MRI,used_in,Research_Method,AD research,核磁共振用于阿尔茨海默病研究
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Imaging_Method,MRI,generates,Imaging_Method,3-T* images,核磁共振成像生成3-T*图像
Research_Method,Generative Adversarial Networks (GAN),generates,Imaging_Method,3T* images,生成对抗网络生成3T*图像用于分类
Research_Method,GAN,generates,Imaging_Method,3-T* images,生成对抗网络生成3-T*图像
Disease,Alzheimer's disease,assessed_by,Clinical_Test,MMSE,MMSE评分用于评估阿尔茨海默病的认知功能
Imaging_Method,MRI,improves,Imaging_Method,3-T*,MRI技术改进为3-T*图像质量
Imaging_Method,3-T*,improves,Clinical_Test,classification performance,3-T*图像提高分类性能
Clinical_Test,AD classification,performed_by,Research_Method,Fully Convolutional Network (FCN),全卷积网络用于阿尔茨海默病的分类
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,education,教育水平是阿尔茨海默病的风险因素
Biomarker,signal-to-noise ratio (SNR),affects,Clinical_Test,AD detection,信噪比影响阿尔茨海默病的检测准确性
Research_Method,GAN,improves,Imaging_Method,image quality,生成对抗网络提高图像质量
Research_Method,Fully Convolutional Network (FCN),predicts,Disease,Alzheimer's disease,全卷积网络预测阿尔茨海默病
Risk_Factor,age,affects,Imaging_Method,SNR,年龄影响SNR图像质量
Research_Method,Generative Adversarial Networks (GAN),improves,Imaging_Method,image quality,生成对抗网络提高了图像质量
Research_Method,Tukey test,compares,Imaging_Method,3-T* vs 1.5-T,Tukey检验比较3-T*与1.5-T图像质量
Clinical_Test,AD classification,validated_by,Research_Method,AIBL and NACC studies,阿尔茨海默病分类通过AIBL和NACC研究进行验证
Imaging_Method,3-T* images,used_for,Clinical_Test,AD classification,3-T*图像用于阿尔茨海默病分类
Imaging_Method,MRI,has_parameter,Biomarker,signal-to-noise ratio (SNR),核磁共振成像的信噪比是重要参数
Imaging_Method,3T* images,used_for,Clinical_Test,AD classification,3T*图像用于阿尔茨海默病的分类
Disease,Alzheimer's disease,classified_by,Imaging_Method,MRI,阿尔茨海默病通过核磁共振成像进行分类
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Research_Method,Fully Convolutional Network (FCN),trained_with,Imaging_Method,3T* images,全卷积网络使用3T*图像进行训练
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE用于评估认知功能
Clinical_Stage,MCI,may_progress_to,Disease,dementia,轻度认知障碍可能进展为痴呆
Disease,Alzheimer's disease,has_stage,Clinical_Stage,MCI,轻度认知障碍是阿尔茨海默病的一个阶段
Research_Method,deep learning,improves,Clinical_Test,AD classification,深度学习提高阿尔茨海默病分类性能
Treatment,GAN model,improves,Imaging_Method,image quality,GAN模型提高图像质量
Imaging_Method,3T* images,compared_with,Imaging_Method,1.5-T images,3T*图像与1.5-T图像进行比较
Clinical_Test,FCN model,predicts,Disease,Alzheimer's disease,FCN模型预测阿尔茨海默病状态
