Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,molecular imaging,targets,Biomarker,TSPO,分子影像学研究以TSPO为靶点
Protein,S100B,identifies,Brain_Region,astrocytes,S100B钙结合蛋白用于识别星形胶质细胞
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,prodromal AD,前驱期阿尔茨海默病是阿尔茨海默病的临床分期
Disease,Alzheimer's disease,affects,Biomarker,glycerol biosynthesis,阿尔茨海默病影响甘油生物合成
Disease,Alzheimer's disease,associated_with,Biomarker,MCP-1,阿尔茨海默病与MCP-1生物标志物相关
Gene,BIN1,is_associated_with,Disease,Alzheimer's disease,BIN1基因与阿尔茨海默病相关
Protein,Iba1,indicates,Biomarker,microglial activation,Iba1蛋白是小胶质细胞激活的标志物
Clinical_Test,11 C-DED,binds_to,Protein,MAO-B,11 C-DED PET示踪剂结合MAO-B蛋白
Disease,Alzheimer's disease,shows,Pathological_Change,increased I 2 BS density,阿尔茨海默病中I 2 BS密度增加
Biomarker,CSF1R,potential_target_for,Disease,Alzheimer's disease,CSF1R可能是阿尔茨海默病神经炎症成像的一个有趣靶点
Protein,GFAP,identifies,Brain_Region,astrocytes,GFAP蛋白用于识别星形胶质细胞
Disease,Alzheimer's disease,associated_with,Biomarker,ICAM-1,阿尔茨海默病与ICAM-1生物标志物相关
Disease,Alzheimer's disease,involves,Pathological_Change,immunoproteasomes,阿尔茨海默病涉及免疫蛋白酶体
Disease,Alzheimer's disease,associated_with,Biomarker,Flt-1,阿尔茨海默病与Flt-1生物标志物相关
Research_Method,translational studies,characterizes,Biomarker,neuroinflammation,转化研究用于表征神经炎症生物标志物的特征
Disease,Alzheimer's disease,associated_with,Biomarker,VCAM-1,阿尔茨海默病与VCAM-1生物标志物相关
Imaging_Method,MRI/DTI,detects,Biomarker,neuroinflammation,结构MRI/DTI成像用于检测神经炎症生物标志物
Imaging_Method,PET,detects,Pathological_Change,tau proteinopathies,PET成像检测tau蛋白病变
Biomarker,YKL-40,expressed_by,Brain_Region,astrocytes,YKL-40由星形胶质细胞表达
Protein,astrocytes,targeted_by,Imaging_Method,PET tracers,星形胶质细胞是PET示踪剂的潜在靶点
Pathological_Change,microglial ageing,enriched_in,Gene,susceptibility genes for AD,微胶质细胞老化与阿尔茨海默病易感基因富集相关
Research_Method,multimodal imaging,clarifies,Pathological_Change,glial cells involvement,多模态影像学研究有助于阐明胶质细胞在疾病过程中的作用
Pathological_Change,microglial ageing,characterized_by,Pathological_Change,reduced branching and arborised area,微胶质细胞老化表现为分支和树突区域减少
Imaging_Method,MRI,detects,Pathological_Change,neuroinflammation,MRI用于检测神经炎症
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的主要风险因素
Biomarker,11 C-NE40,used_in,Imaging_Method,PET,11 C-NE40是用于PET成像的CB2R示踪剂
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaque deposition,阿尔茨海默病中观察到淀粉样蛋白斑块沉积
Disease,Alzheimer's disease,has_clinical_manifestation,Clinical_Manifestation,disease severity at baseline,基线疾病严重程度是阿尔茨海默病的临床表现
Disease,Alzheimer's disease,associated_with,Biomarker,IP-10,阿尔茨海默病与IP-10生物标志物相关
Pathological_Change,astrocyte morphology,changes_with,Brain_Region,ageing,星形胶质细胞形态随年龄变化
Imaging_Method,DTI,detects,Pathological_Change,neuroinflammation,DTI用于检测神经炎症
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Pathological_Change,microglial ageing,affects,Brain_Region,brain,微胶质细胞老化影响大脑功能
Protein,tau,is_associated_with,Pathological_Change,hyperphosphorylation,tau蛋白与过度磷酸化病理改变相关
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortex,阿尔茨海默病影响额叶皮层
Protein,P2Y12,reduced_in,Brain_Region,Aβ plaques,P2Y12在Aβ斑块周围表达减少
Clinical_Test,11 C-BU99008,compares_with,Biomarker,Aβ,11 C-BU99008 PET示踪剂与Aβ分布进行比较
Protein,amyloid-beta,associated_with,Pathological_Change,tau deposition,淀粉样蛋白与tau沉积相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,microglial activation,小胶质细胞激活是阿尔茨海默病的神经病理特征
Protein,P2Y12,associated_with,Pathological_Change,anti-inflammatory phenotype,P2Y12与抗炎表型相关
<Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,early MCI stage,阿尔茨海默病早期MCI阶段伴随神经炎症>
<Protein,EAAT2,reduced_in,Disease,Alzheimer's disease,EAAT2在阿尔茨海默病晚期组织中减少>
Disease,MCI,has_biomarker,Biomarker,TSPO,TSPO是轻度认知障碍的生物标志物
Disease,Alzheimer's disease,is_associated_with,Risk_Factor,inflammation,炎症在阿尔茨海默病的发展和进展中起关键作用
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ deposition,Aβ沉积是阿尔茨海默病的病理改变
Research_Method,immunophenotyping,analyzes,Biomarker,microglial functions,免疫表型分析用于研究小胶质细胞功能
Protein,H2-K1,upregulated_in,Brain_Region,aged astrocytes,H2-K1主要组织相容性复合体在老年星形胶质细胞中上调
Clinical_Stage,early stages of AD,has_pathological_change,Pathological_Change,polarised inflammatory environment,早期阿尔茨海默病表现为极化炎症环境
Disease,Alzheimer's disease,shows,Biomarker,upregulated GFAP expression,阿尔茨海默病显示GFAP表达上调
