Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,affects,Brain_Region,temporal lobe,阿尔茨海默病影响颞叶
Disease,Alzheimer's disease,associated_with,Pathological_Change,increased pTau,阿尔茨海默病与pTau病理增加相关
Clinical_Test,pyrosequencing,validates,Biomarker,DNA methylation,焦磷酸测序用于验证DNA甲基化
Gene,TBX15,shows_change,Biomarker,DNA hypomethylation,TBX15基因在阿尔茨海默病伴精神病患者中显示DNA低甲基化
Imaging_Method,Illumina Infinium HumanMethylation450K BeadChip,detects,Biomarker,DNA methylation,Illumina甲基化芯片用于检测DNA甲基化
Research_Method,bisulfite-pyrosequencing,confirms,Biomarker,DNA methylation,亚硫酸氢盐测序用于确认DNA甲基化
Disease,Alzheimer's disease,has_subtype,Clinical_Stage,AD þ P,阿尔茨海默病的一个亚型是伴有精神病的阿尔茨海默病
Risk_Factor,psychosis,associated_with,Clinical_Stage,AD þ P,精神病是伴有精神病的阿尔茨海默病的风险因素
Biomarker,DNA methylation,associated_with,Disease,Alzheimer's disease,DNA甲基化与阿尔茨海默病相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,TDP-43 pathology,阿尔茨海默病与TDP-43病理相关
Gene,TBX15,associated_with,Disease,Alzheimer's disease,TBX15基因与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortex,阿尔茨海默病会影响额叶皮层
Gene,AS3MT,associated_with,Disease,Alzheimer's disease,AS3MT基因与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,frontal lobe,阿尔茨海默病影响额叶
Biomarker,DNA methylation,associated_with,Clinical_Stage,AD þ P,DNA甲基化与伴有精神病的阿尔茨海默病相关
Gene,WT1,shows_change,Biomarker,DNA hypomethylation,WT1基因在阿尔茨海默病伴精神病患者中显示DNA低甲基化
Research_Method,EWAS,identifies,Biomarker,DNA methylation,全基因组关联研究用于识别DNA甲基化
Pathological_Change,hypomethylation,observed_in,Gene,TBX15,在TBX15基因中观察到低甲基化
Risk_Factor,psychosis,associated_with,Disease,Alzheimer's disease,精神病是阿尔茨海默病的风险因素
Disease,psychosis in AD,affects,Brain_Region,cortical brain regions,阿尔茨海默病伴精神病影响大脑皮层区域
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层
Pathological_Change,hypomethylation,observed_in,Gene,WT1,在WT1基因中观察到低甲基化
Research_Method,generalized least square method,analyzes,Biomarker,DNA methylation,广义最小二乘法用于分析DNA甲基化
Brain_Region,prefrontal cortex,associated_with,Disease,Alzheimer's disease,前额叶皮层与阿尔茨海默病相关
Research_Method,Fisher's method,analyzes,Biomarker,DNA methylation,Fisher方法用于分析DNA甲基化
Gene,WT1,associated_with,Disease,Alzheimer's disease,WT1基因与阿尔茨海默病相关
Disease,Alzheimer's disease,affects,Brain_Region,parietal lobe,阿尔茨海默病影响顶叶
Pathological_Change,hypomethylation,observed_in,Gene,AS3MT,在AS3MT基因中观察到低甲基化
Disease,Alzheimer's disease,affects,Brain_Region,temporal cortex,阿尔茨海默病会影响颞叶皮层
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,psychotic symptoms,阿尔茨海默病患者常见的精神病症状
Gene,SERPINB6,associated_with,Disease,Alzheimer's disease,SERPINB6基因与阿尔茨海默病相关
Research_Method,EWAS,investigates,Disease,Alzheimer's disease,表观基因组关联研究用于研究阿尔茨海默病
Clinical_Test,450K array,measures,Biomarker,DNA methylation,450K芯片用于测量DNA甲基化
Brain_Region,superior temporal gyrus,associated_with,Disease,Alzheimer's disease,颞上回与阿尔茨海默病相关
Brain_Region,entorhinal cortex,associated_with,Disease,Alzheimer's disease,内嗅皮层与阿尔茨海默病相关
Disease,Alzheimer's disease,has_variant,Disease,psychosis in AD,阿尔茨海默病可能伴随精神病症状
Clinical_Test,NPI,assesses,Clinical_Manifestation,psychotic symptoms,神经精神病学量表用于评估精神病症状
Research_Method,bisulfite pyrosequencing,measures,Biomarker,DNA methylation,亚硫酸氢盐焦磷酸测序用于测量DNA甲基化
Clinical_Test,Mini-Mental State Examination,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Biomarker,DNA methylation,measured_in,Research_Method,DMP analysis,DNA甲基化水平通过DMP分析进行测量
