Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的症状包括记忆力丧失
Clinical_Test,MoCA,evaluates,Clinical_Manifestation,cognitive function,MoCA测试评估认知功能
Research_Method,SVM classifiers,used_for,Clinical_Test,classification,SVM分类器用于分类临床测试
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Stage,amnesic mild cognitive impairment,precedes,Disease,Alzheimer's disease dementia,遗忘型轻度认知障碍可能发展为阿尔茨海默病痴呆
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4 gene,APOE4基因是阿尔茨海默病的风险因素
Research_Method,SVM,classifies,Disease,Alzheimer's disease,支持向量机用于分类阿尔茨海默病
Disease,Alzheimer's disease dementia,preceded_by,Disease,mild cognitive impairment,阿尔茨海默病痴呆可能由轻度认知障碍发展而来
Disease,aMCI,classified_by,Imaging_Method,MRI,使用MRI对aMCI进行分类
Imaging_Method,MRI,detects,Brain_Region,hippocampal subfield,MRI检测海马体亚区
Research_Method,ROC curves,used_for,Clinical_Test,classification,ROC曲线用于分类临床测试
Disease,aMCI,has_symptom,Clinical_Manifestation,memory loss,aMCI患者表现出记忆力丧失
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Pathological_Change,cortical thinning,associated_with,Disease,Alzheimer's disease dementia,皮质变薄与阿尔茨海默病痴呆相关
Imaging_Method,diffusion tensor imaging,measures,Biomarker,fractional anisotropy,扩散张量成像可以测量各向异性分数
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的症状包括认知功能下降
Clinical_Test,MoCA,evaluates,Clinical_Manifestation,cognitive function,蒙特利尔认知评估用于评估认知功能
Research_Method,ROC analysis,evaluates,Clinical_Test,MRI,受试者工作特征分析用于评估MRI的诊断性能
Disease,Alzheimer's disease,has_biomarker,Biomarker,hyperphosphorylated tau,阿尔茨海默病的生物标志物包括过度磷酸化的tau蛋白
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,ADD,阿尔茨海默病的临床分期包括阿尔茨海默病痴呆
Imaging_Method,T2 relaxometry,measures,Biomarker,T2 relaxation time,T2弛豫测量可以量化T2弛豫时间
Brain_Region,subiculum,has_pathological_change,Pathological_Change,cell loss,下托区域存在细胞丢失的病理改变
Imaging_Method,MRI,detects,Biomarker,high T2 fractions,MRI检测高T2分数
Disease,aMCI,affects,Brain_Region,hippocampal subfield,aMCI影响海马体亚区
Disease,ADD,affects,Biomarker,DTImad,ADD影响DTImad生物标志物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid β4 plaques,阿尔茨海默病的病理特征包括淀粉样β4斑块
Disease,aMCI,affects,Biomarker,high T2 fractions,aMCI影响高T2分数
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层
Pathological_Change,brain atrophy,associated_with,Disease,Alzheimer's disease dementia,脑萎缩与阿尔茨海默病痴呆相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Disease,ADD,classified_by,Imaging_Method,MRI,使用MRI对ADD进行分类
Imaging_Method,MRI,detects,Biomarker,DTImad,MRI检测DTImad生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,DTI indices,阿尔茨海默病的生物标志物包括扩散张量成像指数
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,aMCI,阿尔茨海默病的临床分期包括轻度认知障碍
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Research_Method,ROC,evaluates,Research_Method,SVM,受试者工作特征曲线用于评估支持向量机的性能
Disease,Alzheimer's disease dementia,affects,Brain_Region,hippocampus,阿尔茨海默病痴呆会导致海马体受损
Disease,ADD,affects,Brain_Region,hippocampal subfield,ADD影响海马体亚区
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Disease,Alzheimer's disease dementia,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病痴呆的主要症状是记忆力丧失
Disease,Alzheimer's disease dementia,affects,Brain_Region,entorhinal cortex,阿尔茨海默病痴呆会影响内嗅皮层
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Disease,aMCI,affects,Biomarker,T2mad,aMCI影响T2mad生物标志物
Imaging_Method,MRI,detects,Biomarker,T2mad,MRI检测T2mad生物标志物
Clinical_Stage,Alzheimer's disease dementia,has_biomarker,Biomarker,hippocampal atrophy,阿尔茨海默病痴呆的生物标志物包括海马体萎缩
Disease,aMCI,affects,Biomarker,DTImad,aMCI影响DTImad生物标志物
Research_Method,DTI,measures,Biomarker,DTI indices,扩散张量成像用于测量扩散张量指数
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像可以检测到脑萎缩
Brain_Region,entorhinal cortex,has_pathological_change,Pathological_Change,cell death,内嗅皮层区域存在细胞死亡的病理改变
Imaging_Method,MRI,detects,Brain_Region,EC volume,MRI检测EC体积
