Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,Twendee X,reduces,Pathological_Change,phosphorylated tau,Twendee X减少磷酸化tau蛋白的病理改变
Imaging_Method,confocal microscope,detects,Pathological_Change,protein expression,共聚焦显微镜用于检测蛋白质表达
Protein,BDNF,related_to,Clinical_Manifestation,cognitive function,BDNF与认知功能相关
Protein,BDNF,decreases_in,Disease,Alzheimer's disease,BDNF在阿尔茨海默病中减少
Disease,Alzheimer's disease,involves,Protein,α-synuclein,阿尔茨海默病涉及α-突触核蛋白的积累
Treatment,TwX,ameliorates,Pathological_Change,α-synuclein accumulation,TwX治疗改善α-突触核蛋白的积累
Gene,APP751,associated_with,Disease,Alzheimer's disease,APP751基因与阿尔茨海默病相关
Protein,phospho-tau,increases_in,Disease,Alzheimer's disease,磷酸化tau蛋白在阿尔茨海默病中增加
Protein,MMP-9,detected_in,Brain_Region,thalamus,MMP-9在丘脑区域的血管壁中被检测到
Protein,phospho-tau,accumulates_in,Brain_Region,CA1,磷酸化tau蛋白在CA1区域异常堆积
Disease,Alzheimer's disease,affects,Brain_Region,thalamus,阿尔茨海默病会影响丘脑区域
Protein,MMP-9,activates_in,Disease,Alzheimer's disease,MMP-9在阿尔茨海默病中激活
Protein,BDNF,related_to,Clinical_Manifestation,cognitive impairment,BDNF表达减少与认知障碍相关
Disease,Alzheimer's disease,affects,Brain_Region,neurovascular unit,阿尔茨海默病影响神经血管单元
Treatment,TwX,restores,Protein,BDNF,TwX治疗恢复BDNF的表达
Treatment,Twendee X,ameliorates,Pathological_Change,neurovascular dysfunction,Twendee X改善神经血管功能障碍
Disease,Alzheimer's disease,involves,Protein,tau,阿尔茨海默病涉及tau蛋白的异常磷酸化
Treatment,TwX,ameliorates,Pathological_Change,tau hyperphosphorylation,TwX治疗改善tau蛋白的过度磷酸化
Risk_Factor,chronic cerebral hypoperfusion,exacerbates,Disease,Alzheimer's disease,慢性脑低灌注加剧阿尔茨海默病的病理改变
Disease,Alzheimer's disease,associated_with,Risk_Factor,aging,阿尔茨海默病与老龄化相关
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病会影响大脑皮层区域
Treatment,TwX,ameliorates,Pathological_Change,neurovascular dysfunction,TwX治疗改善神经血管功能障碍
Clinical_Test,PCR assay,detects,Gene,APP751,PCR检测用于鉴定APP751基因
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Disease,Alzheimer's disease,associated_with,Risk_Factor,CCH,阿尔茨海默病与慢性脑低灌注相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,MMP-9,detected_in,Brain_Region,cerebral cortex,MMP-9在大脑皮层区域的神经元中被检测到
Protein,phospho-αsynuclein,increases_in,Disease,Alzheimer's disease,磷酸化α-突触核蛋白在阿尔茨海默病中增加
Protein,tau,accumulates_in,Brain_Region,cerebral cortex,tau蛋白在大脑皮层区域异常堆积
Research_Method,immunohistochemical analysis,evaluates,Pathological_Change,phosphorylated tau,免疫组化分析用于评估磷酸化tau蛋白的病理改变
Treatment,TwX,reduces,Protein,phospho-tau,TwX治疗减少磷酸化tau蛋白的积累
Protein,PDGFRβ,related_to,Clinical_Manifestation,neurovascular remodeling,PDGFRβ与神经血管重塑相关
Protein,phospho-α-synuclein,accumulates_in,Brain_Region,dentate gyrus,磷酸化α-突触核蛋白在齿状回区域异常堆积
Treatment,Twendee X,reduces,Pathological_Change,α-synuclein,Twendee X减少α-突触核蛋白的病理改变
Protein,BDNF,expressed_in,Brain_Region,vascular endothelial cells,BDNF在血管内皮细胞中表达
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,α-synuclein,阿尔茨海默病与α-突触核蛋白的病理改变相关
Disease,Alzheimer's disease,involves,Protein,amyloid-beta,阿尔茨海默病涉及淀粉样蛋白的沉积
Protein,MMP-9,related_to,Pathological_Change,BBB leakage,MMP-9表达与血脑屏障渗漏相关
Disease,Alzheimer's disease,affects,Brain_Region,cerebrovascular remodeling,阿尔茨海默病影响脑血管重塑
Protein,collagen IV,changes_in,Brain_Region,thalamus,胶原蛋白IV在丘脑区域发生形态变化
Disease,Alzheimer's disease,affects,Brain_Region,neurovascular trophic coupling,阿尔茨海默病影响神经血管营养耦合
Protein,TrkB,related_to,Clinical_Manifestation,cognitive function,TrkB与认知功能相关
Treatment,TwX,suppresses,Pathological_Change,MMP-9 expression,TwX治疗抑制MMP-9的表达
Protein,collagen IV,changes_in,Brain_Region,hippocampus,胶原蛋白IV在海马体区域发生形态变化
Treatment,TwX,reduces,Protein,phospho-α-synuclein,TwX治疗减少磷酸化α-突触核蛋白的积累
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,phosphorylated tau,阿尔茨海默病与磷酸化tau蛋白的病理改变相关
Clinical_Test,laser-Doppler flowmeter,measures,Clinical_Manifestation,cerebral blood flow,激光多普勒血流计用于测量脑血流
Disease,Alzheimer's disease,exacerbates,Pathological_Change,neurovascular dysfunction,阿尔茨海默病加剧神经血管功能障碍
Research_Method,Immunofluorescent histochemistry,evaluates,Pathological_Change,α-synuclein,免疫荧光组织化学用于评估α-突触核蛋白的病理改变
