Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,N2 spindle density,correlates_with,Biomarker,CSF P-tau,N2睡眠纺锤体密度与CSF P-tau相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,Boston Naming Test,evaluates,Clinical_Manifestation,language,Boston命名测试用于评估语言能力
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF Aβ 42,CSF Aβ 42是阿尔茨海默病的生物标志物
Biomarker,CSF T-tau/Aβ 42 ratio,is_biomarker_for,Disease,Alzheimer's disease,CSF T-tau/Aβ 42比值是阿尔茨海默病的生物标志物
Biomarker,CSF T-tau,correlates_with,Clinical_Test,N2 spindle density,CSF T-tau与N2睡眠纺锤体密度相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF T-tau,阿尔茨海默病的生物标志物包括CSF T-tau
Symptom,sleep spindles,negatively_correlates_with,Biomarker,CSF Aβ 42,睡眠纺锤波密度与CSF Aβ 42水平呈负相关
Biomarker,CSF P-tau,correlates_with,Biomarker,CSF Aβ 42,CSF P-tau与CSF Aβ 42存在相关性
Pathological_Change,tauopathy,observed_in,Disease,chronic traumatic encephalopathy,tauopathy在慢性创伤性脑病中观察到
Gene,APOE4,is_risk_factor_for,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的风险因素
Clinical_Test,polysomnography,measures,Symptom,sleep spindles,多导睡眠图用于测量睡眠纺锤波
Symptom,sleep spindles,negatively_correlates_with,Biomarker,P-tau,睡眠纺锤波密度与P-tau水平呈负相关
Research_Method,hierarchical regression,analyzes,Biomarker,CSF Aβ 42,分层回归分析用于分析CSF Aβ 42
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_biomarker,Biomarker,P-tau,阿尔茨海默病的生物标志物包括P-tau
Risk_Factor,sleep disruption,increases_risk_of,Disease,Alzheimer's disease,睡眠障碍增加阿尔茨海默病的风险
Symptom,sleep spindles,negatively_correlates_with,Biomarker,T-tau,睡眠纺锤波密度与T-tau水平呈负相关
Protein,tau,impairs,Symptom,memory consolidation,tau蛋白损害记忆巩固
Clinical_Test,Digit Symbol Substitution Test,evaluates,Clinical_Manifestation,psychomotor speed,数字符号替换测试用于评估精神运动速度
