Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,captopril,retards,Symptom,neurodegeneration,卡托普利延缓神经退行性症状
Protein,angiotensin II,activates,Protein,AT1 receptor,血管紧张素II激活AT1受体
Protein,ACE2,down-regulated_in,Disease,Alzheimer's disease,ACE2在阿尔茨海默病中下调
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Research_Method,transgenic mouse models,models,Disease,Alzheimer's disease,转基因小鼠模型用于模拟阿尔茨海默病
Protein,AT1 receptor,localized_in,Brain_Region,hippocampus,AT1受体定位于海马体
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的主要风险因素
Treatment,cholinesterase inhibitors,treats,Disease,Alzheimer's disease,胆碱酯酶抑制剂用于治疗阿尔茨海默病
Protein,angiotensin II,contributes_to,Pathological_Change,neurodegeneration,血管紧张素II促进神经退行性病变
Protein,AT2 receptor,antagonizes,Protein,AT1 receptor,AT2受体拮抗AT1受体的功能
Treatment,AT1 receptor antagonists,reduces,Pathological_Change,Abeta plaque,AT1受体拮抗剂减少Abeta斑块
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low educational level,低教育水平是阿尔茨海默病的风险因素
Imaging_Method,immunofluorescence,detects,Protein,ACE,免疫荧光法用于检测ACE蛋白
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚用于治疗阿尔茨海默病
Protein,ACE2,degrades,Protein,angiotensin II,ACE2降解血管紧张素II
Treatment,centrally acting ACE inhibitors,improves,Symptom,dementia,中枢作用的ACE抑制剂可改善痴呆症状
Treatment,captopril,promotes,Pathological_Change,neuro-regeneration,卡托普利促进神经再生
Treatment,ACE inhibitors,retards,Symptom,neurodegeneration,ACE抑制剂延缓神经退行性症状
Treatment,ACE inhibitors,reduces,Pathological_Change,PHF tau hyperphosphorylation,ACE抑制剂减少PHF tau过度磷酸化
Gene,Grin3a,down-regulated_in,Brain_Region,hippocampus,Grin3a基因在海马体中下调
Treatment,ACE inhibitors,improves,Clinical_Manifestation,cognitive function,ACE抑制剂改善认知功能
Protein,ACE,up-regulated_in,Brain_Region,hippocampus,ACE蛋白在海马体中上调
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-beta plaques,阿尔茨海默病的病理特征包括淀粉样蛋白斑块
Protein,ACE,up-regulated_in,Disease,Alzheimer's disease,ACE蛋白在阿尔茨海默病中上调
Research_Method,Tg2576 AD model,recapitulates,Disease,familial Alzheimer's Disease,Tg2576 AD模型重现了家族性阿尔茨海默病的特征
Protein,AT2 receptor,down-regulated_in,Disease,Alzheimer's disease,AT2受体在阿尔茨海默病中下调
Gene,APP,associated_with,Disease,Alzheimer's disease,淀粉样前体蛋白基因突变与家族性阿尔茨海默病相关
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,depression,抑郁症是阿尔茨海默病的风险因素
Gene,APOE epsilon4,increases_risk_of,Disease,Alzheimer's disease,APOE epsilon4基因增加阿尔茨海默病风险
Risk_Factor,stress,associated_with,Disease,Alzheimer's disease,压力与阿尔茨海默病相关
Treatment,ACE inhibitors,reduces,Pathological_Change,glutamate excitotoxicity,ACE抑制剂减少谷氨酸兴奋性毒性
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Gene,MAP2,down-regulated_in,Brain_Region,hippocampus,MAP2基因在海马体中下调
Research_Method,CUMS model,recapitulates,Disease,sporadic AD,CUMS模型重现了散发性阿尔茨海默病的特征
Risk_Factor,elevated blood ACE,associated_with,Disease,Alzheimer's disease,血液中ACE水平升高与阿尔茨海默病风险相关
Treatment,captopril,prevents,Symptom,neurodegeneration,卡托普利可预防神经退行性症状
Imaging_Method,immunohistology,detects,Protein,ACE,免疫组织化学法用于检测ACE蛋白
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Protein,angiotensin II,enhances,Pathological_Change,PHF tau hyperphosphorylation,血管紧张素II增强PHF tau过度磷酸化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,过度磷酸化的tau蛋白形成神经纤维缠结
Protein,angiotensin 1-7,generated_by,Protein,ACE2,血管紧张素1-7由ACE2生成
Treatment,ACE inhibitors,reduces,Pathological_Change,Abeta plaque,ACE抑制剂减少Abeta斑块
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,obesity,肥胖是阿尔茨海默病的风险因素
Protein,angiotensin II,enhances,Pathological_Change,glutamate excitotoxicity,血管紧张素II增强谷氨酸兴奋性毒性
Treatment,ACE inhibitors,prevents,Symptom,neurodegeneration,ACE抑制剂可预防神经退行性症状
Gene,AGTR1,encodes,Protein,AT1 receptor,AGTR1基因编码AT1受体蛋白
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,advanced age,高龄是阿尔茨海默病的主要风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes,糖尿病是阿尔茨海默病的风险因素
Protein,ACE,inhibited_by,Treatment,captopril,ACE被卡托普利抑制
Treatment,AT1 receptor antagonists,prevents,Symptom,neurodegeneration,AT1受体拮抗剂可预防神经退行性症状
