Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Cdk5,triggers,Pathological_Change,phosphorylation of Cdc25B,Cdk5引发Cdc25B的磷酸化
Protein,ALDH1A1,metabolizes,Biomarker,toxic aldehydes,ALDH1A1代谢有毒醛类
Protein,ALDH1A1,activity_affected_by,Pathological_Change,ROS,活性氧影响ALDH1A1的活性
Protein,Cdk5,triggers,Biomarker,oxidative stress,Cdk5引发氧化应激
Protein,Cdk5,triggers,Pathological_Change,phosphorylation of Cdc25C,Cdk5引发Cdc25C的磷酸化
Biomarker,4-HNE,accumulates_in,Pathological_Change,amyloid proteins,4-HNE在淀粉样蛋白上积累
Protein,ALDH1A1,localization_measured_by,Clinical_Test,immunofluorescence,ALDH1A1的亚细胞定位通过免疫荧光测定
Protein,Cdk5,critical_for,Clinical_Manifestation,synaptic plasticity,Cdk5对突触可塑性至关重要
Protein,ALDH1A1,neuroprotective_in,Disease,Alzheimer's disease,ALDH1A1在阿尔茨海默病中具有神经保护作用
Protein,ALDH1A1,inactivated_by,Pathological_Change,oxidative stress,氧化应激导致ALDH1A1失活
Protein,Cdk5,triggers,Pathological_Change,phosphorylation of GM130,Cdk5引发GM130的磷酸化
Protein,ALDH1A1,is_phosphorylated_by,Protein,Cdk5-p25,ALDH1A1被Cdk5-p25复合物磷酸化
Protein,ALDH1A1,aggregates_in,Disease,Alzheimer's disease,ALDH1A1在阿尔茨海默病中可能聚集
Protein,ALDH1A1,phosphorylated_at,Residue,S75,ALDH1A1在S75位点被Cdk5磷酸化
Protein,ALDH1A1,is_detected_in,Clinical_Test,enzyme activity assay,酶活性实验检测ALDH1A1的脱氢酶活性
Protein,ALDH1A1,is_detected_in,Clinical_Test,ubiquitylation assay,泛素化实验检测ALDH1A1的泛素化状态
Protein,Cdk5,linked_with,Disease,epilepsy,Cdk5与癫痫相关
Protein,Cdk5,triggers,Pathological_Change,phosphorylation of peroxiredoxin-I,Cdk5引发过氧化物酶-I的磷酸化
Protein,Cdk5,triggers,Pathological_Change,neurofibrillary tangles,Cdk5引发神经纤维缠结
Protein,Cdk5,critical_for,Clinical_Manifestation,learning and memory formation,Cdk5对学习和记忆形成至关重要
Protein,ALDH1A1,detoxifies,Biomarker,4-HNE,ALDH1A1参与4-HNE的解毒过程
Protein,ALDH1A1,is_associated_with,Clinical_Stage,moderate stage,ALDH1A1在阿尔茨海默病中度阶段表达增加
Protein,ALDH1A1,is_detected_in,Imaging_Method,immunostaining,免疫染色法检测ALDH1A1的亚细胞定位
Protein,Cdk5,triggers,Pathological_Change,phosphorylation of non-physiological targets,Cdk5引发非生理性靶点的磷酸化
Protein,ALDH1A1,activity_affected_by,Pathological_Change,dendrite formation,树突形成影响ALDH1A1的表达
Protein,ALDH1A1,activity_affected_by,Pathological_Change,neuronal injury,神经元损伤影响ALDH1A1的表达
Protein,ALDH1A1,is_affected_by,Risk_Factor,glutamate,谷氨酸刺激增加ALDH1A1的表达和活性
Protein,ALDH1A1,activity_affected_by,Pathological_Change,neuronal differentiation,神经元分化影响ALDH1A1的表达
Protein,Cdk5,complexes_with,Protein,p25,Cdk5与p25形成复合物导致神经毒性
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病影响大脑功能
Protein,Cdk5,hyperactivated_in,Disease,amyotrophic lateral sclerosis,Cdk5在肌萎缩侧索硬化症中过度激活
Protein,ALDH1A1,activity_affected_by,Pathological_Change,neuronal maturation,神经元成熟影响ALDH1A1的表达
Protein,ALDH1A1,activity_affected_by,Pathological_Change,neurotoxicity,神经毒性影响ALDH1A1的活性
Protein,ALDH1A1,upregulated_in,Clinical_Stage,severe stage,ALDH1A1在阿尔茨海默病严重阶段上调
Protein,peroxiredoxin-I,inactivated_by,Protein,Cdk5,过氧化物酶-I被Cdk5失活
