Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,NPC1,increased_in,Brain_Region,CA1 and CA3 astrocytes,NPC1在CA1和CA3区域星形胶质细胞中的表达增加
Protein,NPC1,increased_in,Brain_Region,cortex,NPC1在皮层中的表达增加
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver anxiety,阿尔茨海默病与照顾者焦虑相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,appetite disturbance,阿尔茨海默病与食欲障碍相关
Risk_Factor,obesity,increases_risk_of,Disease,Alzheimer's disease,肥胖是阿尔茨海默病的风险因素
Protein,NPC1,correlates_with,Pathological_Change,lysosomal cholesterol content in CA1 and CA3,NPC1与CA1和CA3区域溶酶体胆固醇含量相关
Research_Method,GraphPad Prism-5 software,analyzes,Clinical_Test,statistical data,GraphPad Prism-5软件用于分析统计数据
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,depression,阿尔茨海默病与抑郁相关
Brain_Region,parietotemporal cortices,exhibits,Pathological_Change,atrophy,顶颞叶皮层表现出萎缩的病理变化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,motor dysfunction,阿尔茨海默病与运动功能障碍相关
Protein,STARD1,correlates_with,Pathological_Change,mitochondrial cholesterol content,STARD1与线粒体胆固醇含量相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,synaptic transmission dysfunction,阿尔茨海默病与突触传递功能障碍相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver resentment,阿尔茨海默病与照顾者怨恨相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,STARD1,increased_in,Brain_Region,cortex,STARD1在皮层中的表达增加
Protein,STARD1,correlates_with,Pathological_Change,mitochondrial cholesterol content in CA1 and CA3,STARD1与CA1和CA3区域线粒体胆固醇含量相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,fractures,阿尔茨海默病与骨折相关
Protein,STARD1,associated_with,Pathological_Change,astrogliosis,STARD1与星形胶质细胞增生相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,psychosis,阿尔茨海默病与精神病相关
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Clinical_Test,ROC curves,evaluates,Biomarker,Aβ42,ROC曲线用于评估Aβ42的生物标志物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,behavioral dysfunction,阿尔茨海默病与行为功能障碍相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,executive dysfunction,阿尔茨海默病与执行功能障碍相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,pressure ulcers,阿尔茨海默病与压疮相关
Protein,STARD1,correlates_with,Pathological_Change,Aβ42 deposition,STARD1与Aβ42沉积相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver stress,阿尔茨海默病与照顾者压力相关
Protein,STARD1,correlates_with,Biomarker,Aβ42,STARD1与Aβ42的沉积相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,sepsis,阿尔茨海默病与败血症相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver guilt,阿尔茨海默病与照顾者内疚相关
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver isolation,阿尔茨海默病与照顾者孤立相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,oxidative stress,阿尔茨海默病与氧化应激相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,p-tau,阿尔茨海默病的生物标志物包括p-tau
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,mitochondrial cholesterol accumulation,阿尔茨海默病与线粒体胆固醇积累相关
Gene,PFO,expressed_in,Protein,GST-PFO,PFO基因在GST-PFO蛋白中表达
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaque formation,阿尔茨海默病与淀粉样斑块形成相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,blood-brain barrier dysfunction,阿尔茨海默病与血脑屏障功能障碍相关
Protein,STARD1,correlates_with,Pathological_Change,Aβ42 deposition in CA1,STARD1与CA1区域的Aβ42沉积相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,apraxia,阿尔茨海默病与失用症相关
Treatment,statins,reduces_risk_of,Disease,Alzheimer's disease,他汀类药物可以降低阿尔茨海默病的风险
Protein,STARD1,increased_in,Brain_Region,CA1 and CA3 astrocytes,STARD1在CA1和CA3区域星形胶质细胞中的表达增加
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,astroglial atrophy,阿尔茨海默病与星形胶质细胞萎缩相关
Protein,NPC1,correlates_with,Pathological_Change,lysosomal cholesterol content,NPC1与溶酶体胆固醇含量相关
Brain_Region,hippocampus,exhibits,Pathological_Change,atrophy,海马体表现出萎缩的病理变化
Protein,STARD1,increased_in,Brain_Region,hippocampus,STARD1在海马体中的表达增加
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,caregiver grief,阿尔茨海默病与照顾者悲伤相关
Pathological_Change,neurofibrillary tangles,composed_of,Protein,tau,神经纤维缠结主要由tau蛋白组成
Protein,NPC1,potential_marker_for,Disease,Alzheimer's disease,NPC1可能是阿尔茨海默病的早期标志物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,cognitive dysfunction,阿尔茨海默病与认知功能障碍相关
Protein,NPC1,discriminates,Disease,Alzheimer's disease,NPC1可以区分阿尔茨海默病和对照组
Protein,NPC1,increased_in,Brain_Region,hippocampal astrocytes,NPC1在海马体星形胶质细胞中的表达增加
Pathological_Change,amyloid plaques,composed_of,Protein,Aβ42,淀粉样斑块主要由Aβ42组成
Protein,NPC1,increased_in,Brain_Region,hippocampus,NPC1在海马体中的表达增加
