Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,β-secretase inhibitor,prevents,Pathological_Change,C99 formation,β-分泌酶抑制剂可阻止C99形成
Protein,amyloid β,accumulates_in,Brain_Region,brain,淀粉样β蛋白在大脑中积累
Clinical_Stage,late stage,associated_with,Pathological_Change,Aβ accumulation,晚期病理阶段与Aβ积累相关
Protein,C99,associated_with,Pathological_Change,endolysosomal-autophagic pathology,C99积累与内溶酶体-自噬病理相关
Research_Method,electrophysiological analysis,detects,Pathological_Change,hippocampal network oscillations,电生理分析检测海马体网络振荡异常
Protein,C99,associated_with,Pathological_Change,aggregated proteins,C99积累与蛋白质聚集相关
Research_Method,Morris water maze test,evaluates,Clinical_Manifestation,spatial learning,Morris水迷宫测试用于评估空间学习能力
Protein,C99,associated_with,Pathological_Change,synaptic dysfunction,C99积累与突触功能障碍相关
Protein,C99,linked_to,Pathological_Change,neuroinflammation,C99蛋白与神经炎症相关
Protein,C99,associated_with,Pathological_Change,endosomal dysfunction,C99积累与内体功能障碍相关
Clinical_Stage,early stage,associated_with,Pathological_Change,C99 accumulation,早期病理阶段与C99积累相关
Protein,C99,contributes_to,Disease,Alzheimer's disease,C99蛋白可能独立于Aβ参与阿尔茨海默病的病因
Protein,C83,derived_from,Protein,C99,C83由C99衍生而来
Protein,C99,accumulates_in,Brain_Region,hippocampus,C99蛋白在海马体中异常积累
Protein,C99,forms,Protein,C99 homodimers,C99形成同源二聚体
Protein,C99,elevated_in,Disease,Alzheimer's disease,阿尔茨海默病患者脑组织中C99水平显著升高
Protein,C99,associated_with,Pathological_Change,lysosomal impairment,C99积累与溶酶体功能障碍相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,extracellular accumulation of amyloid β,阿尔茨海默病与淀粉样β蛋白的细胞外积累相关
Protein,C99,associated_with,Pathological_Change,neuroinflammation,C99积累与神经炎症相关
Protein,C99,associated_with,Pathological_Change,astrogliosis,C99积累与星形胶质细胞增生相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory impairment,阿尔茨海默病的主要症状之一是记忆障碍
Protein,Aβ,triggers,Pathological_Change,network alterations,Aβ蛋白引发神经网络活动改变
Protein,C99,associated_with,Pathological_Change,lysosomal-autophagic dysfunction,C99积累与溶酶体-自噬功能障碍相关
Protein,C99,associated_with,Pathological_Change,endosomal abnormalities,C99积累与内体异常相关
Research_Method,electrophysiological analysis,detects,Pathological_Change,theta-gamma coupling,电生理分析检测θ-γ耦合异常
Protein,C99,associated_with,Pathological_Change,high molecular weight APP-CTFs,C99积累与高分子量APP-CTFs相关
Protein,C99,associated_with,Clinical_Manifestation,memory-related behavioral alterations,C99积累与记忆相关行为改变相关
Protein,C99,associated_with,Pathological_Change,antibody recognition,C99积累与抗体识别相关
Protein,C99,interacts_with,Protein,cholesterol,C99与胆固醇相互作用
Protein,Aβ,triggers,Pathological_Change,spontaneous epileptiform activity,Aβ蛋白引发自发性癫痫样活动
Protein,C99,associated_with,Pathological_Change,conformation change,C99积累与构象变化相关
Protein,C99,associated_with,Pathological_Change,intracellular staining,C99积累与细胞内染色相关
Protein,C99,associated_with,Pathological_Change,neuroinflammatory activation,C99积累与神经炎症激活相关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Protein,C99,associated_with,Pathological_Change,microglial activation,C99积累与小胶质细胞激活相关
Protein,C99,associated_with,Pathological_Change,homodimers of C99,C99积累与C99同源二聚体相关
Protein,C99,triggers,Pathological_Change,electrophysiological alterations,C99蛋白引发电生理改变
Protein,C99,accumulates_in,Brain_Region,hippocampus,C99在海马体中积累
Protein,C99,accumulates_in,Brain_Region,brain,C99蛋白在阿尔茨海默病受影响的大脑中积累
Protein,C83,accumulates_in,Brain_Region,brain,C83蛋白在大脑中积累
Protein,C99,precursor_of,Protein,amyloid β,C99是淀粉样β蛋白的直接前体
Protein,C99,accumulates_in,Brain_Region,cortex,C99在皮层中积累
Protein,C99,associated_with,Pathological_Change,heterodimers of C99 and C83,C99积累与C99和C83异源二聚体相关
Protein,C99,causes,Pathological_Change,synaptic dysfunction,C99蛋白导致突触功能障碍
Protein,Aβ,triggers,Pathological_Change,hyperexcitability,Aβ蛋白导致神经元过度兴奋
Protein,C99,associated_with,Pathological_Change,cholesterol bound APP-CTFs,C99积累与胆固醇结合的APP-CTFs相关
Protein,C99,forms,Protein,high molecular weight APP-CTFs,C99形成高分子量的APP-CTFs
Protein,C99,associated_with,Pathological_Change,neurotoxic phenotypes,C99积累与神经毒性表型相关
Protein,C99,associated_with,Pathological_Change,neurotoxicity,C99积累与神经毒性相关
Protein,C99,linked_to,Pathological_Change,endosome and lysosome dysfunction,C99蛋白与内体和溶酶体功能障碍相关
Protein,C99,associated_with,Pathological_Change,early brain network alterations,C99积累与早期脑网络改变相关
