Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,transcriptomic study,reveals,Gene,translation factors,转录组研究揭示了翻译因子在睡眠中的上调
Pathological_Change,neuroinflammation,aggravates,Disease,Alzheimer's disease,神经炎症加重阿尔茨海默病病理
Gene,APPswe/PS1dE9,associated_with,Symptom,sleep abnormalities,APPswe/PS1dE9基因与睡眠异常相关
Clinical_Manifestation,circadian rhythm dysregulation,associated_with,Disease,Alzheimer's disease,昼夜节律失调与阿尔茨海默病相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Risk_Factor,sleep deprivation,increases,Biomarker,Aβ,睡眠剥夺会增加Aβ水平
Clinical_Manifestation,motor impairment,associated_with,Disease,Alzheimer's disease,运动障碍是阿尔茨海默病的临床表现之一
Disease,Alzheimer's disease,affects,Brain_Region,suprachiasmatic nucleus,阿尔茨海默病影响视交叉上核
Pathological_Change,aggregation-prone proteins,associated_with,Disease,Alzheimer's disease,易聚集的蛋白质与阿尔茨海默病相关
Research_Method,sleep deprivation,induces,Pathological_Change,pro-apoptotic signaling,睡眠剥夺会诱导促凋亡信号通路
Research_Method,sleep monitoring,assesses,Clinical_Manifestation,sleep quality,睡眠监测用于评估睡眠质量
Clinical_Test,functional connectivity,evaluates,Brain_Region,default mode network,功能连接性评估默认模式网络
Risk_Factor,chronic short sleep,increases_risk_of,Disease,Alzheimer's disease,长期睡眠不足增加阿尔茨海默病风险
Pathological_Change,Aβ accumulation,causes,Symptom,sleep disturbance,Aβ积累导致睡眠障碍
Imaging_Method,PET imaging,detects,Biomarker,tau,PET成像可以检测tau水平
Pathological_Change,senile plaques,composed_of,Protein,amyloid-beta,老年斑主要由淀粉样蛋白组成
Pathological_Change,oxidative stress,aggravates,Disease,Alzheimer's disease,氧化应激加重阿尔茨海默病病理
Disease,Alzheimer's disease,affects,Brain_Region,hypothalamus,阿尔茨海默病影响下丘脑区域
Clinical_Test,CSF analysis,detects,Biomarker,tau,脑脊液分析可以检测tau水平
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Risk_Factor,ApoE ε4 allele,increases_risk_of,Disease,Alzheimer's disease,ApoE ε4等位基因增加阿尔茨海默病风险
Research_Method,sleep deprivation,fails_to_induce,Pathological_Change,protective pathways,睡眠剥夺在老年小鼠中未能诱导保护性通路
Research_Method,optogenetic stimulation,induces,Biomarker,Aβ,光遗传学刺激会增加Aβ的产生
Risk_Factor,impaired sleep,increases_risk_of,Disease,Alzheimer's disease,睡眠障碍增加阿尔茨海默病风险
Treatment,Aβ immunization,ameliorates,Symptom,sleep abnormalities,Aβ免疫改善睡眠异常
Disease,Alzheimer's disease,has_symptom,Symptom,sleep disturbance,阿尔茨海默病患者常出现睡眠障碍
Research_Method,meta-analysis,indicates,Relationship,sleep disturbance and AD risk,荟萃分析表明睡眠障碍与阿尔茨海默病风险相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,DMN impairment,阿尔茨海默病表现为默认模式网络损伤
Imaging_Method,PET imaging,detects,Biomarker,Aβ,PET成像可以检测Aβ水平
Pathological_Change,impaired proteostasis,associated_with,Disease,Alzheimer's disease,蛋白质稳态失调与阿尔茨海默病相关
Protein,amyloid beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中积累
Clinical_Test,actigraphy,evaluates,Symptom,sleep fragmentation,活动记录仪用于评估睡眠碎片化
Clinical_Manifestation,involuntary movements,associated_with,Disease,Alzheimer's disease,不自主运动是阿尔茨海默病的临床表现之一
Pathological_Change,neurofibrillary tangles,composed_of,Protein,tau,神经纤维缠结主要由tau蛋白组成
Research_Method,transcriptomic study,reveals,Gene,tRNA activators,转录组研究揭示了tRNA激活因子在睡眠中的上调
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,impaired sleep,阿尔茨海默病与睡眠障碍存在双向关系
Risk_Factor,sleep disturbance,increases_risk_of,Disease,Alzheimer's disease,睡眠障碍增加阿尔茨海默病的风险
Pathological_Change,BBB disruption,aggravates,Disease,Alzheimer's disease,血脑屏障破坏加重阿尔茨海默病病理
Risk_Factor,sleep deprivation,increases,Biomarker,tau,睡眠剥夺会增加tau水平
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征之一是神经纤维缠结
Protein,Aβ,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Manifestation,sleep fragmentation,associated_with,Risk_Factor,Alzheimer's disease,睡眠碎片化与阿尔茨海默病风险相关
Treatment,cognitive behavioral therapy for insomnia,treats,Clinical_Manifestation,impaired sleep,认知行为疗法治疗睡眠障碍
Research_Method,randomized control studies,investigates,Treatment,cognitive behavioral therapy for insomnia,随机对照研究调查认知行为疗法
Clinical_Manifestation,nocturnal delirium,caused_by,Pathological_Change,circadian rhythm dysregulation,夜间谵妄由昼夜节律失调引起
Clinical_Manifestation,cognitive impairment,associated_with,Disease,Alzheimer's disease,认知障碍是阿尔茨海默病的临床表现之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,chronic short sleep,阿尔茨海默病与长期睡眠不足存在双向关系
Imaging_Method,PET,detects,Biomarker,amyloid beta deposition,PET检测淀粉样蛋白沉积
Research_Method,transcriptomic study,reveals,Gene,ribosomal genes,转录组研究揭示了核糖体基因在睡眠中的上调
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,senile plaques,阿尔茨海默病的病理特征之一是老年斑
Research_Method,sleep deprivation,activates,Pathological_Change,UPR pathway,睡眠剥夺会激活未折叠蛋白反应通路
Research_Method,transcriptomic study,reveals,Gene,vesicle-mediated transport genes,转录组研究揭示了囊泡介导的运输基因在睡眠中的上调
Risk_Factor,sleep disturbance,exacerbates,Disease,Alzheimer's disease,睡眠障碍会加剧阿尔茨海默病的病理变化
Research_Method,prospective study,indicates,Relationship,sleep fragmentation and AD risk,前瞻性研究表明睡眠碎片化与阿尔茨海默病风险相关
Pathological_Change,misfolded proteins,associated_with,Disease,Alzheimer's disease,错误折叠的蛋白质与阿尔茨海默病相关
Clinical_Manifestation,sundowning syndrome,caused_by,Pathological_Change,circadian rhythm dysregulation,日落综合征由昼夜节律失调引起
Clinical_Test,CSF analysis,detects,Biomarker,Aβ,脑脊液分析可以检测Aβ水平
Disease,Alzheimer's disease,affects,Brain_Region,default mode network,阿尔茨海默病影响默认模式网络
