Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Gene,TNF-α,has_hypomethylation_in,Disease,Alzheimer's disease,TNF-α基因在阿尔茨海默病中表现出低甲基化>
Pathological_Change,amyloid plaques,associated_with,Disease,Alzheimer's disease,淀粉样斑块与阿尔茨海默病相关
Treatment,M344,decreases,Protein,phosphorylated tau,药物M344减少磷酸化tau蛋白水平
Disease,Alzheimer's disease,affects,Brain_Region,parietal lobe,阿尔茨海默病影响顶叶
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,mood swings,阿尔茨海默病的症状包括情绪波动
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,DNA methylation,DNA甲基化异常与阿尔茨海默病相关
Treatment,epigenetic therapies,targets,Disease,Alzheimer's disease,表观遗传疗法可能用于治疗阿尔茨海默病
<Protein,H3,has_phosphorylation_in,Disease,Alzheimer's disease,H3蛋白在阿尔茨海默病中表现出磷酸化>
Treatment,Vorinostat,attenuates,Gene,PU.1 expression,伏立诺他抑制PU.1基因表达
<Clinical_Test,pyrosequencing,detects,Biomarker,DNA methylation,焦磷酸测序检测DNA甲基化>
Disease,Alzheimer's disease,progresses_to,Clinical_Stage,dementia,阿尔茨海默病通常会进展为痴呆
<Gene,HOXA,has_hypermethylation_in,Disease,Alzheimer's disease,HOXA基因在阿尔茨海默病中表现出高甲基化>
Pathological_Change,hyperphosphorylated tau,forms,Biomarker,neurofibrillary tangles,过度磷酸化的tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,epigenetic dysregulation,阿尔茨海默病与表观遗传失调有关
Disease,Alzheimer's disease,leads_to,Pathological_Change,neural atrophy,阿尔茨海默病导致神经萎缩
Protein,Aβ plaque,is_involved_in,Disease,Alzheimer's disease,Aβ斑块肽与阿尔茨海默病的神经病理学相关
Treatment,CM-414,decreases,Protein,amyloid-beta,药物CM-414减少淀粉样蛋白β水平
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是短期记忆丧失
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral issues,阿尔茨海默病的症状包括行为问题
<Risk_Factor,socioeconomic status,associated_with,Disease,Alzheimer's disease,社会经济地位与阿尔茨海默病相关>
<Risk_Factor,cholesterol levels,associated_with,Disease,Alzheimer's disease,胆固醇水平与阿尔茨海默病相关>
Protein,tau,forms,Biomarker,neurofibrillary tangles,微管相关蛋白tau形成神经纤维缠结
Protein,APP,is_cleaved_by,Protein,α secretase,APP通过α分泌酶切割
Treatment,Sodium valproic acid,improves,Clinical_Manifestation,memory,丙戊酸钠改善记忆功能
Research_Method,microarray analysis,analyzes,Gene,PU.1 expression,微阵列分析用于分析PU.1基因表达
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortex,阿尔茨海默病影响额叶皮层
Protein,APP,cleaves_to,Protein,amyloid-beta,淀粉样前体蛋白（APP）切割生成淀粉样蛋白β
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,confusion,阿尔茨海默病的症状包括困惑
Treatment,CM-414,rescues,Clinical_Manifestation,memory deficits,药物CM-414改善记忆缺陷
Protein,APP,is_cleaved_by,Protein,β secretase,APP通过β分泌酶切割
<Disease,Alzheimer's disease,affects,Brain_Region,superior temporal gyrus,阿尔茨海默病影响颞上回>
Research_Method,AD mouse models,studies,Pathological_Change,neuropathologies,阿尔茨海默病小鼠模型用于研究神经病理学变化
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中积累>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,histone deacetylation,组蛋白去乙酰化异常与阿尔茨海默病相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,difficulty with language,阿尔茨海默病的症状包括语言障碍
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Biomarker,amyloid plaques,accumulates_in,Brain_Region,brain,淀粉样斑块在大脑中异常堆积
Treatment,CM-414,decreases,Protein,phosphorylated tau,药物CM-414减少磷酸化tau蛋白水平
Research_Method,RT-qPCR,analyzes,Gene,PU.1 expression,实时定量PCR用于分析PU.1基因表达
<Gene,APP,has_hypomethylation_in,Disease,Alzheimer's disease,APP基因在阿尔茨海默病中表现出低甲基化>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diet,饮食可能影响阿尔茨海默病的表观遗传表达
Treatment,RGFP-966,decreases,Protein,amyloid-beta,药物RGFP-966减少淀粉样蛋白β水平
Protein,tau,undergoes,Pathological_Change,hyperphosphorylation,阿尔茨海默病中tau蛋白发生过度磷酸化
<Risk_Factor,smoking behavior,associated_with,Disease,Alzheimer's disease,吸烟行为与阿尔茨海默病相关>
Treatment,HDAC inhibitor,ameliorates,Pathological_Change,neuropathologies,HDAC抑制剂可改善神经病理学变化
Treatment,Sodium Butyrate,improves,Clinical_Manifestation,memory,丁酸钠改善记忆功能
Treatment,Suberoylanilide hydroxamic acid,improves,Clinical_Manifestation,memory,辛二酰苯胺异羟肟酸改善记忆功能
Risk_Factor,APOEε4,increases_risk_of,Disease,Alzheimer's disease,APOEε4基因增加阿尔茨海默病风险
Biomarker,neurofibrillary tangles,accumulates_in,Brain_Region,brain,神经纤维缠结在大脑中异常堆积
Research_Method,Morris water maze,assesses,Clinical_Manifestation,spatial memory,莫里斯水迷宫用于评估空间记忆
Disease,Alzheimer's disease,affects,Brain_Region,brainstem nuclei,阿尔茨海默病影响脑干核
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,smoking,吸烟可能影响阿尔茨海默病的表观遗传表达
Protein,amyloid-beta,forms,Biomarker,amyloid plaques,淀粉样蛋白β形成淀粉样斑块
Research_Method,post-mortem hippocampal analyses,studies,Pathological_Change,neuropathologies,死后海马体分析用于研究神经病理学变化
<Risk_Factor,body mass index,associated_with,Disease,Alzheimer's disease,体重指数与阿尔茨海默病相关>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,stress,压力可能影响阿尔茨海默病的表观遗传表达
Treatment,RGFP-966,improves,Clinical_Manifestation,memory,药物RGFP-966改善记忆功能
<Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,alcohol use,饮酒可能影响阿尔茨海默病的表观遗传表达
Disease,Alzheimer's disease,affects,Brain_Region,cingulate gyrus,阿尔茨海默病影响扣带回
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体>
Treatment,RGFP-966,decreases,Protein,phosphorylated tau,药物RGFP-966减少磷酸化tau蛋白水平
<Protein,γH2AX,indicates,Pathological_Change,chromosomal damage,γH2AX蛋白指示染色体损伤>
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,histone acetylation,组蛋白乙酰化异常与阿尔茨海默病相关
Treatment,Trichostatin A,restores,Clinical_Manifestation,memory,曲古抑菌素A恢复记忆功能
<Gene,RIN3,has_hypomethylation_in,Disease,Alzheimer's disease,RIN3基因在阿尔茨海默病中表现出低甲基化>
<Gene,CHD5,regulates,Disease,Alzheimer's disease,CHD5基因调控阿尔茨海默病>
Gene,PS1,associated_with,Disease,Alzheimer's disease,早老素1基因与阿尔茨海默病相关
<Risk_Factor,high blood pressure,associated_with,Disease,Alzheimer's disease,高血压与阿尔茨海默病相关>
Gene,APP,associated_with,Disease,Alzheimer's disease,淀粉样前体蛋白基因与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像检测到脑萎缩
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
<Gene,BMAL1,affects,Clinical_Manifestation,circadian rhythm,BMAL1基因影响昼夜节律>
Treatment,M344,decreases,Protein,amyloid-beta,药物M344减少淀粉样蛋白β水平
Research_Method,fear conditioning,assesses,Clinical_Manifestation,memory,恐惧条件反射用于评估记忆功能
Treatment,HDAC inhibitors,treats,Disease,Alzheimer's disease,组蛋白去乙酰化酶抑制剂用于治疗阿尔茨海默病
<Research_Method,Reduced Representation Bisulfite Sequencing,detects,Biomarker,DNA methylation,简化代表性亚硫酸盐测序检测DNA甲基化>
Disease,Alzheimer's disease,affects,Brain_Region,temporal lobe,阿尔茨海默病影响颞叶
<Protein,H4,has_phosphorylation_in,Disease,Alzheimer's disease,H4蛋白在阿尔茨海默病中表现出磷酸化>
Gene,PS2,associated_with,Disease,Alzheimer's disease,早老素2基因与阿尔茨海默病相关
Research_Method,immunocytochemistry,analyzes,Gene,PU.1 expression,免疫细胞化学用于分析PU.1基因表达
