Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,APOE4,affects,Protein,amyloid-beta phagocytosis,APOE4基因影响淀粉样蛋白的吞噬
Gene,APOE4,alters,Protein,GJA1 expression,APOE4基因改变GJA1蛋白的表达
<Gene,APOE4,affects,Pathological_Change,amyloid-beta aggregation,APOE4基因促进淀粉样蛋白的聚集>
<Brain_Region,meninges,associated_with,Disease,Alzheimer's disease,脑膜与阿尔茨海默病相关>
Gene,APOE4,affects,Protein,cholesterol accumulation,APOE4基因影响胆固醇积累
Gene,APOE4,alters,Protein,PROX1 expression,APOE4基因改变PROX1蛋白的表达
<Clinical_Test,RNA-Seq,analyzes,Gene,expression,RNA-Seq用于分析基因表达>
Gene,APOE4,alters,Protein,CCBE1 expression,APOE4基因改变CCBE1蛋白的表达
Gene,APOE4,alters,Protein,FN1 expression,APOE4基因改变FN1蛋白的表达
Protein,amyloid-beta,enhances,Pathological_Change,oxidative stress,淀粉样蛋白增强氧化应激
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunction,阿尔茨海默病的主要症状之一是认知功能障碍>
<Gene,APOE4,affects,Pathological_Change,amyloid-beta clearance,APOE4基因影响淀粉样蛋白的清除>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,chronic stress,慢性压力是阿尔茨海默病的风险因素>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,neuroinflammation,神经炎症是阿尔茨海默病的风险因素>
Gene,APOE4,alters,Protein,amyloid-beta-42 secretion,APOE4基因改变淀粉样蛋白-42的分泌
Protein,amyloid-beta,triggers,Pathological_Change,tau accumulation,淀粉样蛋白触发tau蛋白积累
Gene,APOE4,alters,Protein,LYVE-1 expression,APOE4基因改变LYVE-1蛋白的表达
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,impaired BBB function,血脑屏障功能受损是阿尔茨海默病的风险因素>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cardiovascular risk factors,心血管风险因素是阿尔茨海默病的风险因素>
<Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,type 2 diabetes mellitus,2型糖尿病是阿尔茨海默病的风险因素>
Protein,amyloid-beta,triggers,Pathological_Change,microglial activation,淀粉样蛋白触发小胶质细胞激活
<Gene,APOE4,affects,Pathological_Change,meningeal lymphatic dysfunction,APOE4基因影响脑膜淋巴功能障碍>
Gene,APOE4,alters,Protein,CCL21 expression,APOE4基因改变CCL21蛋白的表达
<Research_Method,single-cell transcriptomics,analyzes,Gene,expression,单细胞转录组学用于分析基因表达>
Gene,APOE4,alters,Protein,PTPRC expression,APOE4基因改变PTPRC蛋白的表达
<Gene,APOE4,affects,Pathological_Change,BBB breakdown,APOE4基因导致血脑屏障的破坏>
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
<Research_Method,CRISPR/Cas9,edits,Gene,APOE4,CRISPR/Cas9用于编辑APOE4基因>
