Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_biomarker,Biomarker,cortical thickness,皮质厚度是阿尔茨海默病的生物标志物
Brain_Region,cingulate cortex,has_change,Pathological_Change,volumetric reduction,扣带皮层出现体积减少
Clinical_Stage,AD,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病表现为认知能力下降
Research_Method,Gaussian Mixture Models,compares,Clinical_Manifestation,diagnosis labels,高斯混合模型用于比较数据驱动的分区与诊断标签
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像可以检测脑萎缩
Brain_Region,occipital gyrus,has_change,Pathological_Change,atrophy increase,枕叶出现萎缩增加
Disease,Alzheimer's disease,has_stage,Clinical_Stage,atypical onset,阿尔茨海默病的非典型发病约占20%
Research_Method,correlation analysis,assesses,Clinical_Test,clinical indices,相关性分析用于评估临床指标与预测值之间的关系
Imaging_Method,DWI,detects,Pathological_Change,white matter fibers,扩散加权成像用于研究白质纤维
Disease,Alzheimer's disease,has_biomarker,Biomarker,white matter volume,白质体积是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,structural connectivity,结构连接性是阿尔茨海默病的生物标志物
Clinical_Test,CDR-SOB,evaluates,Clinical_Manifestation,disease severity,临床痴呆评定量表用于评估疾病严重程度
Disease,Alzheimer's disease,associated_with,Pathological_Change,brain atrophy,阿尔茨海默病与脑萎缩相关
Clinical_Test,ECog,evaluates,Clinical_Manifestation,everyday cognition,日常认知量表用于评估日常认知功能
Brain_Region,temporal pole,has_change,Pathological_Change,WM integrity changes,颞极出现白质完整性变化
Clinical_Test,RAVLT,evaluates,Clinical_Manifestation,memory deficits,雷伊听觉词语学习测试用于评估记忆缺陷
Imaging_Method,DTI,detects,Pathological_Change,white matter degeneration,扩散张量成像可以检测白质退化
Disease,Alzheimer's disease,affects,Brain_Region,occipital gyrus,阿尔茨海默病影响枕叶的功能
Research_Method,structural DTI networks,can_develop_into,Biomarker,cognitive decline,结构DTI网络可以发展为描述认知衰退的生物标志物
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Research_Method,Lasso regression,predicts,Clinical_Test,generalized cognitive score,Lasso回归用于预测广义认知评分
Research_Method,GMM,clusters,Clinical_Stage,AD and MCI,高斯混合模型用于聚类阿尔茨海默病和轻度认知障碍的分期
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4 gene,APOE4基因是阿尔茨海默病的风险因素
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Disease,Alzheimer's disease,associated_with,Pathological_Change,white matter degeneration,阿尔茨海默病与白质退化相关
Disease,Alzheimer's disease,has_treatment,Treatment,personalized drug therapies,个性化药物治疗是阿尔茨海默病的治疗方向
Research_Method,PCA,produces,Clinical_Test,generalized cognitive score,PCA方法生成广义认知评分
Clinical_Test,MoCA,evaluates,Clinical_Manifestation,global cognitive functioning,蒙特利尔认知评估用于评估整体认知功能
Research_Method,Lasso,identifies,Biomarker,structural connectivity,Lasso回归用于识别与结构连接相关的生物标志物
Disease,Alzheimer's disease,has_biomarker,Biomarker,cognitive scores,认知评分是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,associated_with,Pathological_Change,disrupted connectivity,阿尔茨海默病与脑区连接性破坏相关
Clinical_Test,ADAS,evaluates,Clinical_Manifestation,cognitive function,阿尔茨海默病评估量表用于评估认知功能
Disease,Alzheimer's disease,has_research_method,Research_Method,machine learning,机器学习是研究阿尔茨海默病的方法之一
Clinical_Test,generalized cognitive score,correlates_with,Clinical_Manifestation,cognitive function,广义认知评分与认知功能相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Clinical_Stage,MCI,has_symptom,Clinical_Manifestation,cognitive decline,轻度认知障碍表现为认知能力下降
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decline of intellectual and social skills,阿尔茨海默病导致智力和社交能力下降
Disease,Alzheimer's disease,has_stage,Clinical_Stage,amnestic onset,阿尔茨海默病的遗忘型发病是最常见的类型
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病表现为认知功能障碍
Disease,Alzheimer's disease,has_treatment,Treatment,early diagnosis,早期诊断是阿尔茨海默病治疗的重要环节
Clinical_Test,FAQ,evaluates,Clinical_Manifestation,instrumental activities of daily living,功能性活动问卷用于评估日常生活能力
Imaging_Method,DTI,detects,Pathological_Change,brain atrophy,弥散张量成像检测到脑萎缩
Research_Method,PCA,analyzes,Clinical_Test,cognitive scores,主成分分析用于分析认知评分
Research_Method,machine learning,investigates,Clinical_Manifestation,cognitive status,机器学习用于研究认知状态与结构连接网络拓扑组织的关系
Disease,Alzheimer's disease,affects,Brain_Region,temporal pole,阿尔茨海默病影响颞极的功能
Disease,Alzheimer's disease,has_stage,Clinical_Stage,early stages,阿尔茨海默病的早期阶段以轻度记忆问题为特征
Disease,Alzheimer's disease,affects,Brain_Region,cingulate cortex,阿尔茨海默病影响扣带皮层的功能
Research_Method,machine learning,analyzes,Biomarker,structural connectivity,机器学习用于分析结构连接性生物标志物
Disease,Alzheimer's disease,has_research_method,Research_Method,complex network modeling,复杂网络建模是研究阿尔茨海默病的方法之一
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状之一是认知障碍
Clinical_Test,clinical indices,contribute_to,Clinical_Test,generalized cognitive score,临床指标对广义认知评分的方差有贡献
