Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,MAPK3,is_targeted_by,Treatment,lignans from S. chinensis,MAPK3是S. chinensis木脂素的潜在治疗靶点
Protein,ERK,affects,Pathological_Change,synaptic plasticity,ERK影响突触可塑性
Research_Method,target-network pharmacology,analyzes,Biomarker,potential targets,靶向网络药理学用于分析潜在的治疗靶点
Protein,TNF-α,associated_with,Disease,Alzheimer's disease,TNF-α蛋白与阿尔茨海默病相关
Protein,TBXAS1,is_associated_with,Pathological_Change,bleeding disorders,TBXAS1与出血性疾病相关
Protein,TNF-α,is_targeted_by,Treatment,lignans from S. chinensis,TNF-α是S. chinensis木脂素的潜在治疗靶点
Protein,Gly,is_targeted_by,Treatment,lignans from S. chinensis,甘氨酸是S. chinensis木脂素的潜在治疗靶点
Protein,tau,phosphorylated_in,Brain_Region,brain,tau蛋白在大脑中被磷酸化
Protein,TGFB1,is_targeted_by,Treatment,lignans from S. chinensis,TGFB1是S. chinensis木脂素的潜在治疗靶点
Treatment,lignans from S. chinensis,upregulates,Biomarker,5-HT,五味子中的木脂素上调5-HT水平
Clinical_Test,ELISA,measures,Biomarker,GSH,ELISA用于测量GSH水平
Protein,taurine,is_targeted_by,Treatment,lignans from S. chinensis,牛磺酸是S. chinensis木脂素的潜在治疗靶点
Protein,DA,regulates,Pathological_Change,learning and memory,多巴胺调节学习和记忆功能
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,NE,regulates,Pathological_Change,learning and memory,去甲肾上腺素调节学习和记忆功能
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,5-HT,regulates,Pathological_Change,memory,5-HT调节记忆功能
Protein,PTGS2,is_targeted_by,Treatment,lignans from S. chinensis,PTGS2是S. chinensis木脂素的潜在治疗靶点
Protein,5-HT,is_targeted_by,Treatment,lignans from S. chinensis,5-HT是S. chinensis木脂素的潜在治疗靶点
Protein,taurine,exerts,Pathological_Change,neuroprotective effects,牛磺酸发挥神经保护作用
Protein,CAT,is_targeted_by,Treatment,lignans from S. chinensis,CAT是S. chinensis木脂素的潜在治疗靶点
Clinical_Test,ELISA,measures,Biomarker,NO,ELISA用于测量NO水平
Treatment,lignans from S. chinensis,regulates,Protein,amyloid precursor protein,五味子中的木脂素调节淀粉样前体蛋白代谢
Protein,NFE2L2,is_targeted_by,Treatment,lignans from S. chinensis,NFE2L2是S. chinensis木脂素的潜在治疗靶点
Protein,Aβ,accumulates_in,Brain_Region,hippocampus,Aβ蛋白在海马体中异常堆积
Clinical_Test,ELISA,measures,Biomarker,PGE2,ELISA用于测量PGE2水平
Treatment,lignans from S. chinensis,upregulates,Biomarker,ACh,五味子中的木脂素上调ACh水平
Protein,p-tau,accumulates_in,Brain_Region,hippocampus,p-tau蛋白在海马体中异常堆积
Protein,MAPK1,is_associated_with,Pathological_Change,inflammatory responses,MAPK1与炎症反应相关
Protein,γ-secretase,produces,Protein,amyloid-beta,γ-分泌酶参与Aβ生成
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,ACh,regulates,Pathological_Change,learning and memory,乙酰胆碱调节学习和记忆功能
Treatment,lignans from S. chinensis,downregulates,Protein,p-tau,五味子中的木脂素下调p-tau蛋白表达
Protein,HMOX1,has_effect,Pathological_Change,neuronal cell death,HMOX1活性缺失可能导致神经元死亡
Protein,NF-κB,is_associated_with,Pathological_Change,inflammatory responses,NF-κB与炎症反应相关
Protein,GSK3β,contributes_to,Pathological_Change,neuronal death,GSK3β导致神经元死亡
Protein,AChE,is_targeted_by,Treatment,lignans from S. chinensis,AChE是S. chinensis木脂素的潜在治疗靶点
Treatment,lignans from S. chinensis,regulates,Pathological_Change,NFTs,五味子木脂素调节神经纤维缠结
Treatment,lignans from S. chinensis,regulates,Biomarker,inflammatory response,五味子中的木脂素调节炎症反应
Treatment,lignans from S. chinensis,regulates,Biomarker,antioxidant system,五味子中的木脂素调节抗氧化系统
Protein,SOD,is_targeted_by,Treatment,lignans from S. chinensis,SOD是S. chinensis木脂素的潜在治疗靶点
Gene,AChE,involved_in,Disease,Alzheimer's disease,AChE基因与阿尔茨海默病相关
Protein,PTGS2,produces,Pathological_Change,inflammatory PGs,PTGS2产生炎症性前列腺素
Clinical_Test,ELISA,measures,Biomarker,NOS,ELISA用于测量NOS水平
Protein,NF-κB,is_targeted_by,Treatment,lignans from S. chinensis,NF-κB是S. chinensis木脂素的潜在治疗靶点
Treatment,lignans from S. chinensis,regulates,Pathological_Change,antioxidant system,五味子木脂素调节抗氧化系统
Treatment,lignans from S. chinensis,regulates,Pathological_Change,neurotransmitter metabolism,五味子木脂素调节神经递质代谢
Protein,HMOX1,is_targeted_by,Treatment,lignans from S. chinensis,HMOX1是S. chinensis木脂素的潜在治疗靶点
Protein,TNF-α,is_associated_with,Pathological_Change,inflammatory responses,TNF-α与炎症反应相关
Treatment,lignans from S. chinensis,ameliorates,Disease,Alzheimer's disease,五味子中的木脂素可以改善阿尔茨海默病
