Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,LPL,regulated_by,Protein,ApoC-II,ApoC-II是LPL的激活剂
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site modification,LPL基因与脂蛋白受体结合位点修饰相关
Gene,APOE,expressed_in,Brain_Region,brain,APOE在大脑中高度表达
Gene,LPL,associated_with,Pathological_Change,lipoprotein uptake,LPL基因与脂蛋白摄取相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site inhibition,LPL基因与脂蛋白受体结合位点抑制相关
Gene,BIN1,interacts_with,Protein,GPIHBP1,BIN1与GPIHBP1共同参与淀粉样蛋白的清除
<Gene,LPL,associated_with,Risk_Factor,AD,LPL基因变异与阿尔茨海默病风险相关>
Gene,LPL,associated_with,Disease,aging,LPL基因与衰老相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex activation,LPL基因与脂蛋白受体结合位点复合物激活相关
Gene,TREM2,interacts_with,Protein,APOE,TREM2与APOE共同参与淀粉样蛋白的清除
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex lipoprotein endocytosis,LPL基因与脂蛋白受体结合位点复合物脂蛋白内吞作用相关
Gene,BIN1,interacts_with,Protein,TREM2,BIN1与TREM2共同参与淀粉样蛋白的清除
Gene,BIN1,interacts_with,Protein,ApoA5,BIN1与ApoA5共同参与淀粉样蛋白的清除
Gene,BIN1,interacts_with,Protein,amyloid-beta,BIN1参与淀粉样蛋白的清除
<Gene,LPL,involved_in,Pathological_Change,lipid and lipoprotein uptake,LPL参与脂质和脂蛋白的摄取>
Gene,LPL,associated_with,Disease,Alzheimer's disease,LPL基因与阿尔茨海默病风险相关
Gene,LPL,associated_with,Protein,ANGPLT4,LPL基因与ANGPLT4蛋白功能相关
Gene,BIN1,interacts_with,Protein,LMF1,BIN1与LMF1共同参与淀粉样蛋白的清除
Gene,LPL,associated_with,Pathological_Change,neuronal function,LPL基因与神经元功能相关
Gene,BIN1,interacts_with,Protein,RAP,BIN1与RAP共同参与淀粉样蛋白的清除
<Gene,LPL,expressed_in,Brain_Region,brain,LPL基因在大脑中表达>
Gene,LPL,associated_with,Protein,LRP,LPL基因与LRP蛋白功能相关
Gene,LPL,has_variant,Variant,N291S,N291S变异与LPL功能丧失和阿尔茨海默病风险增加相关
Protein,LPL,regulated_by,Protein,LMF1,LMF1是LPL的伴侣蛋白，促进其正确折叠和分泌
<Gene,LPL,regulated_by,Protein,SorLA/sortilin,LPL活性受SorLA/sortilin负调控>
<Gene,LPL,associated_with,Risk_Factor,AD,N291S等位基因与阿尔茨海默病风险增加相关>
Gene,CLU,associated_with,Risk_Factor,late-onset AD,CLU是晚发性阿尔茨海默病的第三大风险因素
Protein,LPL,regulated_by,Protein,ANGPTL4,ANGPTL4通过结合LPL的活性位点抑制其水解活性
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex lipoprotein processing,LPL基因与脂蛋白受体结合位点复合物脂蛋白加工相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex lipoprotein receptor binding site truncation,LPL基因与脂蛋白受体结合位点复合物脂蛋白受体结合位点截断相关
Gene,LPL,associated_with,Protein,RAP,LPL基因与RAP蛋白功能相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein metabolism,LPL基因与脂蛋白代谢相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex endocytosis,LPL基因与脂蛋白受体结合位点复合物内吞作用相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex lipoprotein storage,LPL基因与脂蛋白受体结合位点复合物脂蛋白储存相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex dissociation,LPL基因与脂蛋白受体结合位点复合物解离相关
Gene,LPL,associated_with,Pathological_Change,lipoprotein receptor binding site complex lipoprotein hydrolytic activity,LPL基因与脂蛋白受体结合位点复合物脂蛋白水解活性相关
Protein,LPL,regulated_by,Protein,APOE,APOE抑制LPL介导的脂解作用
Gene,LPL,has_variant,Variant,HindIII,HindIII变异与LPL功能丧失和阿尔茨海默病风险增加相关
Gene,LPL,associated_with,Disease,ischemic stroke,LPL基因与缺血性中风相关
<Gene,LPL,associated_with,Clinical_Manifestation,obesity,缺乏LPL基因的小鼠会变得肥胖>
Protein,amyloid-beta,interacts_with,Protein,APOE,APOE参与淀粉样蛋白的脂化和清除
