Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,MCI,has_symptom,Clinical_Manifestation,decreased taste function,MCI患者的味觉功能可能下降
Imaging_Method,CT,detects,Pathological_Change,brain atrophy,计算机断层扫描可以检测到脑萎缩
Clinical_Test,TDAS,evaluates,Clinical_Manifestation,cognitive function,TDAS评分用于评估认知功能
Biomarker,serum zinc,correlates_with,Clinical_Manifestation,decreased salivary secretion,血清锌水平与唾液分泌减少相关
Clinical_Test,whole-mouth gustatory test,evaluates,Clinical_Manifestation,taste function,全口腔味觉测试用于评估味觉功能
Disease,Alzheimer's disease dementia,has_symptom,Clinical_Manifestation,taste function decline,阿尔茨海默病痴呆患者出现味觉功能下降
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease dementia,affects,Clinical_Manifestation,detection threshold,阿尔茨海默病痴呆患者的检测阈值无显著变化
Biomarker,serum zinc,correlates_with,Clinical_Manifestation,cognitive function,血清锌水平与认知功能相关
Risk_Factor,age,affects,Clinical_Manifestation,cognitive function,年龄与认知功能相关
Disease,ADD,has_symptom,Clinical_Manifestation,increased taste recognition thresholds,ADD患者的味觉识别阈值显著高于NDC患者
Clinical_Test,whole-mouth gustatory test,evaluates,Clinical_Manifestation,taste function,全口味觉测试用于评估味觉功能
Biomarker,serum zinc,correlates_with,Clinical_Manifestation,age,血清锌水平与年龄相关
Research_Method,filter-paper disc method,used_in,Research_Method,taste quality evaluation,滤纸盘法用于味觉质量评估
Risk_Factor,saliva secretion,affects,Clinical_Manifestation,taste function,唾液分泌影响味觉功能
Disease,ADD,affects,Brain_Region,insular cortex/frontal operculum,ADD可能影响脑岛皮层/额叶盖区的功能
Disease,ADD,has_risk_factor,Risk_Factor,cognitive function decline,认知功能下降是ADD的风险因素
Disease,ADD,has_risk_factor,Risk_Factor,pathological changes in brain,脑部病理变化是ADD的风险因素
Biomarker,serum zinc,correlates_with,Clinical_Manifestation,TDAS,血清锌水平与TDAS评分相关
Risk_Factor,age,affects,Clinical_Manifestation,taste recognition threshold,年龄与味觉识别阈值相关
Disease,ADD,has_risk_factor,Risk_Factor,decreased salivary secretion,唾液分泌减少是ADD的风险因素
Disease,MCI,has_risk_factor,Risk_Factor,cognitive function decline,认知功能下降是MCI的风险因素
Clinical_Test,Mini-Mental State Examination,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
