Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,robust BIC,selects,Research_Method,model,稳健贝叶斯信息准则用于模型选择
Research_Method,NMAE,measures,Research_Method,model performance,归一化平均绝对误差用于衡量模型性能
Disease,Alzheimer's disease,has_biomarker,Biomarker,MRI,MRI生物标志物用于阿尔茨海默病进展建模
Imaging_Method,AV45-PET,detects,Pathological_Change,amyloid deposition,氟贝他吡正电子发射断层扫描可以检测到淀粉样蛋白沉积
Research_Method,KDE,classifies,Clinical_Status,clinical status,核密度估计用于分类临床状态
Clinical_Test,MOCA,evaluates,Clinical_Manifestation,cognitive function,MOCA用于评估认知功能
Brain_Region,hippocampus,affected_by,Disease,Alzheimer's disease,海马体在阿尔茨海默病中受损
Imaging_Method,FDG-PET,detects,Pathological_Change,brain metabolism,氟脱氧葡萄糖正电子发射断层扫描可以检测到脑代谢变化
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Research_Method,Bayesian classifier,classifies,Clinical_Stage,clinical status,贝叶斯分类器用于临床状态分类
Clinical_Test,cognitive tests,evaluates,Clinical_Manifestation,cognitive function,认知测试用于评估认知功能
Clinical_Test,FAQ,evaluates,Clinical_Manifestation,cognitive function,功能活动问卷用于评估认知功能
Clinical_Test,CDR-SB,evaluates,Clinical_Manifestation,cognitive function,临床痴呆评定量表用于评估认知功能
Imaging_Method,PET,detects,Pathological_Change,amyloid plaques,PET可检测淀粉样斑块
Disease,Alzheimer's disease,has_biomarker,Biomarker,total tau,阿尔茨海默病的生物标志物包括总tau蛋白
Clinical_Test,RAVLT-IR,predicts,Disease,Alzheimer's disease,RAVLT-IR可预测阿尔茨海默病神经退行性变化
Research_Method,NACC,provides_data_for,Research_Method,parametric disease progression modeling,国家阿尔茨海默病协调中心提供数据用于参数化疾病进展建模
Research_Method,Bayesian classifier,classifies,Clinical_Status,clinical status,贝叶斯分类器用于分类临床状态
Brain_Region,whole brain,affected_by,Disease,Alzheimer's disease,全脑在阿尔茨海默病中受影响
Research_Method,AUC,measures,Research_Method,model performance,多类ROC曲线下面积用于衡量模型性能
Research_Method,kernel density estimation,classifies,Clinical_Stage,clinical status,核密度估计用于临床状态分类
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Clinical_Stage,CN-MCI,precedes,Disease,Alzheimer's disease,CN-MCI是阿尔茨海默病的前期阶段
Research_Method,ADNI,provides_data_for,Research_Method,parametric disease progression modeling,阿尔茨海默病神经影像倡议提供数据用于参数化疾病进展建模
Research_Method,modified Stannard function,models,Biomarker,AD biomarkers,改进的Stannard函数用于建模阿尔茨海默病生物标志物的轨迹
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE用于评估认知功能
Research_Method,logistic function,models,Disease,Alzheimer's disease,逻辑函数用于阿尔茨海默病进展建模
Research_Method,M-estimation,improves,Research_Method,parametric disease progression modeling,M估计提高了参数化疾病进展建模的鲁棒性
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,MRI可检测脑萎缩
Biomarker,ventricles,noisy_for,Disease,Alzheimer's disease,脑室生物标志物在阿尔茨海默病建模中噪声较大
Research_Method,MAE,measures,Research_Method,model performance,平均绝对误差用于衡量模型性能
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Research_Method,Wilcoxon signed-rank test,compares,Research_Method,model performance,Wilcoxon符号秩检验用于比较模型性能
Research_Method,M-estimator,models,Disease,Alzheimer's disease,M估计器用于阿尔茨海默病进展建模
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病会影响内嗅皮层
Disease,Alzheimer's disease,has_biomarker,Biomarker,PET,PET生物标志物用于阿尔茨海默病的早期检测
Clinical_Test,FAQ,evaluates,Clinical_Manifestation,cognitive function,FAQ用于评估认知功能
Clinical_Test,ADAS-13,evaluates,Clinical_Manifestation,cognitive function,ADAS-13用于评估认知功能
Clinical_Test,CDR-SB,evaluates,Clinical_Manifestation,cognitive function,CDR-SB用于评估认知功能
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Research_Method,bootstrapping,analyzes,Biomarker,biomarker progression,自举法用于分析生物标志物进展
Disease,Alzheimer's disease,affects,Brain_Region,fusiform,阿尔茨海默病会影响梭状回
Disease,Alzheimer's disease,has_biomarker,Biomarker,RAVLT-IR,RAVLT-IR在阿尔茨海默病早期异常
Clinical_Test,RAVLT-IR,evaluates,Clinical_Manifestation,cognitive function,Rey听觉词语学习测试用于评估认知功能
Research_Method,bootstrapping,quantifies,Research_Method,parametric disease progression modeling,自举法用于量化参数化疾病进展建模的估计
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,has_biomarker,Biomarker,Amyloid beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Biomarker,cerebrospinal fluid (CSF),becomes_abnormal_in,Clinical_Stage,presymptomatic phase,脑脊液生物标志物在疾病症状前阶段即可异常
Disease,Alzheimer's disease,has_biomarker,Biomarker,phosphorylated tau,阿尔茨海默病的生物标志物包括磷酸化tau蛋白
Research_Method,parametric disease progression modeling,models,Disease,Alzheimer's disease,参数化疾病进展建模用于描述阿尔茨海默病的进展
Clinical_Test,ADAS-13,evaluates,Clinical_Manifestation,cognitive function,阿尔茨海默病评估量表用于评估认知功能
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF,脑脊液生物标志物在阿尔茨海默病中起重要作用
