Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,PPI network analysis,identifies,Gene,RPS17,PPI网络分析识别出RPS17基因与阿尔茨海默病相关
Disease,Alzheimer's disease,is_type_of,Disease,neurodegenerative disorder,阿尔茨海默病是一种神经退行性疾病
Gene,SNRPG,enriched_in,Pathway,Oxidative phosphorylation,SNRPG基因在氧化磷酸化通路中显著富集
Research_Method,PPI network analysis,identifies,Gene,SNRPG,PPI网络分析识别出SNRPG基因与阿尔茨海默病相关
Biomarker,amyloid-β,is_found_in,Body_Fluid,cerebrospinal fluid,淀粉样蛋白β在脑脊液中被发现
Research_Method,WGCNA,identifies,Gene,RPS3A,WGCNA方法识别出RPS3A基因
Gene,SNRPG,is_potential_biomarker_for,Disease,Alzheimer's disease,SNRPG基因是阿尔茨海默病的潜在生物标志物
Disease,Alzheimer's disease,has_biomarker,Gene,RPS17,RPS17基因是阿尔茨海默病的潜在生物标志物
Research_Method,PPI network analysis,identifies,Gene,RPS25,PPI网络分析识别出RPS25基因与阿尔茨海默病相关
Gene,COX7C,enriched_in,Pathway,NAFLD,COX7C基因在非酒精性脂肪肝病通路中显著富集
Gene,RPL26,associated_with,Disease,Alzheimer's disease,RPL26基因与阿尔茨海默病的发生相关
Gene,RPL26,enriched_in,Pathway,NAFLD,RPL26基因在非酒精性脂肪肝病通路中显著富集
Research_Method,KEGG,analyzes,Gene,pathway enrichment,KEGG用于基因通路富集分析
Gene,SNRPG,enriched_in,Pathway,NAFLD,SNRPG基因在非酒精性脂肪肝病通路中显著富集
Disease,Alzheimer's disease,related_to,Disease,MCI,阿尔茨海默病与轻度认知障碍相关
Disease,Alzheimer's disease,has_pathway,KEGG,Parkinson disease,阿尔茨海默病与帕金森病通路相关
Research_Method,WGCNA,identifies,Gene,HINT1,WGCNA分析识别出HINT1基因与阿尔茨海默病相关
Gene,GRIK1,is_related_to,Clinical_Stage,AD stages,GRIK1基因与阿尔茨海默病的疾病分期相关
Disease,Alzheimer's disease,has_pathway,KEGG,Nonalcoholic fatty liver disease,阿尔茨海默病与非酒精性脂肪肝病通路相关
Gene,RPS3A,is_potential_biomarker_for,Disease,Alzheimer's disease,RPS3A基因是阿尔茨海默病的潜在生物标志物
Research_Method,PPI network analysis,identifies,Gene,COX7C,PPI网络分析识别出COX7C基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_pathway,KEGG,Oxidative phosphorylation,阿尔茨海默病与氧化磷酸化通路相关
Disease,Alzheimer's disease,has_biomarker,Gene,SNRPG,SNRPG基因是阿尔茨海默病的潜在生物标志物
Disease,Alzheimer's disease,has_pathology,Pathological_Change,neurofibrillary tangles of hyperphosphorylated tau,阿尔茨海默病的病理包括过度磷酸化tau蛋白的神经纤维缠结
Gene,RPS25,associated_with,Disease,Alzheimer's disease,RPS25基因与阿尔茨海默病的发生相关
Gene,RPS17,enriched_in,Pathway,NAFLD,RPS17基因在非酒精性脂肪肝病通路中显著富集
Research_Method,WGCNA,identifies,Gene,SNRPG,WGCNA分析识别出SNRPG基因与阿尔茨海默病相关
Research_Method,WGCNA,identifies,Gene,EEF1B2,WGCNA方法识别出EEF1B2基因
Gene,RPS17,is_potential_biomarker_for,Disease,Alzheimer's disease,RPS17基因是阿尔茨海默病的潜在生物标志物
Research_Method,WGCNA,identifies,Gene,RPS3A,WGCNA分析识别出RPS3A基因与阿尔茨海默病相关
Gene,RPS17,associated_with,Disease,Alzheimer's disease,RPS17基因与阿尔茨海默病的发生相关
Research_Method,WGCNA,analyzes,Gene,expression data,加权基因共表达网络分析用于分析基因表达数据
Gene,HINT1,enriched_in,Pathway,NAFLD,HINT1基因在非酒精性脂肪肝病通路中显著富集
Research_Method,limma,analyzes,Gene,differentially expressed genes,limma软件包用于分析差异表达基因
Disease,Alzheimer's disease,has_biomarker,Gene,EEF1B2,EEF1B2基因是阿尔茨海默病的潜在生物标志物
Gene,RPS25,is_potential_biomarker_for,Disease,Alzheimer's disease,RPS25基因是阿尔茨海默病的潜在生物标志物
Research_Method,STRING,analyzes,Protein,functional connections,STRING用于分析蛋白质功能连接
Gene,RPS3A,enriched_in,Pathway,Oxidative phosphorylation,RPS3A基因在氧化磷酸化通路中显著富集
Gene,RPS25,enriched_in,Pathway,NAFLD,RPS25基因在非酒精性脂肪肝病通路中显著富集
Gene,RPS3A,associated_with,Disease,Alzheimer's disease,RPS3A基因与阿尔茨海默病的发生相关
Research_Method,WGCNA,identifies,Gene,RPS25,WGCNA方法识别出RPS25基因
Gene,HINT1,enriched_in,Pathway,Oxidative phosphorylation,HINT1基因在氧化磷酸化通路中显著富集
Gene,RPL26,is_potential_biomarker_for,Disease,Alzheimer's disease,RPL26基因是阿尔茨海默病的潜在生物标志物
Gene,EEF1B2,associated_with,Disease,Alzheimer's disease,EEF1B2基因与阿尔茨海默病的发生相关
Gene,COX7C,associated_with,Disease,Alzheimer's disease,COX7C基因与阿尔茨海默病的发生相关
Gene,SNRPG,associated_with,Disease,Alzheimer's disease,SNRPG基因与阿尔茨海默病的发生相关
Gene,COX7C,is_potential_biomarker_for,Disease,Alzheimer's disease,COX7C基因是阿尔茨海默病的潜在生物标志物
Gene,HINT1,associated_with,Disease,Alzheimer's disease,HINT1基因与阿尔茨海默病的发生相关
Disease,Alzheimer's disease,has_pathology,Pathological_Change,β-amyloid plaque deposition,阿尔茨海默病的病理包括β-淀粉样斑块沉积
Research_Method,WGCNA,identifies,Gene,RPL26,WGCNA方法识别出RPL26基因
Research_Method,PPI network analysis,identifies,Gene,EEF1B2,PPI网络分析识别出EEF1B2基因与阿尔茨海默病相关
Gene,HINT1,is_potential_biomarker_for,Disease,Alzheimer's disease,HINT1基因是阿尔茨海默病的潜在生物标志物
Disease,Alzheimer's disease,has_biomarker,Gene,COX7C,COX7C基因是阿尔茨海默病的潜在生物标志物
Research_Method,PPI network analysis,identifies,Gene,HINT1,PPI网络分析识别出HINT1基因与阿尔茨海默病相关
Research_Method,WGCNA,identifies,Gene,COX7C,WGCNA分析识别出COX7C基因与阿尔茨海默病相关
