Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,ELISA,analyzes,Protein,tau,酶联免疫吸附测定用于分析tau蛋白
Research_Method,immunohistochemical analysis,analyzes,Protein,tau,免疫组织化学分析用于分析tau蛋白
Risk_Factor,memory function decline,associated_with,Disease,Alzheimer's disease,记忆功能下降与阿尔茨海默病的发病有关
<Protein,amyloid-beta,activates,Protein,complement proteins,淀粉样蛋白直接激活补体蛋白>
Protein,BDNF,regulates,Clinical_Manifestation,learning,BDNF蛋白调节学习功能
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Risk_Factor,APP and PS1 gene mutations,associated_with,Disease,Alzheimer's disease,APP和PS1基因突变与阿尔茨海默病的发病有关
Risk_Factor,synaptic loss,associated_with,Disease,Alzheimer's disease,突触损失与阿尔茨海默病的发病有关
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Risk_Factor,glymphatic system dysfunction,associated_with,Disease,Alzheimer's disease,淋巴系统功能障碍与阿尔茨海默病的发病有关
Pathological_Change,senile plaques,associated_with,Disease,Alzheimer's disease,老年斑与阿尔茨海默病相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,recognition difficulties,阿尔茨海默病可能导致识别能力下降
<Clinical_Manifestation,sleep deprivation,leads_to,Pathological_Change,increased BBB permeability,睡眠剥夺导致血脑屏障通透性增加>
Risk_Factor,neuron numbers stabilization,associated_with,Disease,Alzheimer's disease,神经元数量稳定与阿尔茨海默病的发病有关
Risk_Factor,neurotransmission impairment,associated_with,Disease,Alzheimer's disease,神经传递障碍与阿尔茨海默病的发病有关
Protein,IL-1,associated_with,Pathological_Change,neuroinflammation,IL-1与神经炎症相关
Risk_Factor,neuronal dysfunction,associated_with,Disease,Alzheimer's disease,神经元功能障碍与阿尔茨海默病的发病有关
Protein,BDNF,decreases_in,Disease,Alzheimer's disease,阿尔茨海默病患者中BDNF水平降低
Risk_Factor,cholinergic neurons degeneration,associated_with,Disease,Alzheimer's disease,胆碱能神经元退化与阿尔茨海默病的发病有关
<Protein,amyloid-beta,stimulates,Pathological_Change,inflammation,淀粉样蛋白沉积持续刺激炎症>
Risk_Factor,amyloid-beta fibrils,associated_with,Disease,Alzheimer's disease,淀粉样蛋白纤维与阿尔茨海默病的发病有关
Risk_Factor,NFTs accumulation,associated_with,Disease,Alzheimer's disease,神经纤维缠结积累与阿尔茨海默病的发病有关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Risk_Factor,insomnia,increases_risk_of,Disease,Alzheimer's disease,失眠增加阿尔茨海默病的风险
Clinical_Test,serum BDNF measurement,measures,Biomarker,BDNF,血清BDNF测量用于评估BDNF水平
<Protein,IL-1,produced_by,Brain_Region,hippocampus,IL-1在阿尔茨海默病大脑的海马体中积累>
<Disease,Alzheimer's disease,causes,Pathological_Change,chronic inflammation,阿尔茨海默病导致大脑慢性炎症>
Risk_Factor,sleep-wake cycle disruption,associated_with,Disease,Alzheimer's disease,睡眠-觉醒周期紊乱与阿尔茨海默病的发病有关
Risk_Factor,inflammatory markers,associated_with,Disease,Alzheimer's disease,炎症标志物与阿尔茨海默病的发病有关
Risk_Factor,blood-brain barrier dysfunction,associated_with,Disease,Alzheimer's disease,血脑屏障功能障碍与阿尔茨海默病的发病有关
Protein,BDNF,affected_by,Risk_Factor,insomnia,失眠影响BDNF水平
Protein,TNF-α,associated_with,Pathological_Change,neuroinflammation,TNF-α与神经炎症相关
Protein,BDNF,affected_by,Risk_Factor,sleep deprivation,睡眠剥夺影响BDNF水平
Protein,CRP,associated_with,Pathological_Change,neuroinflammation,CRP与神经炎症相关
Disease,Alzheimer's disease,affects,Brain_Region,basal forebrain,阿尔茨海默病影响基底前脑
Protein,amyloid-beta,causes,Pathological_Change,synaptic dysfunction,淀粉样蛋白导致突触功能障碍
Risk_Factor,dendritic spine loss,associated_with,Disease,Alzheimer's disease,树突棘损失与阿尔茨海默病的发病有关
Protein,BDNF,regulates,Clinical_Manifestation,synaptic plasticity,BDNF蛋白调节突触可塑性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory deficits,阿尔茨海默病的主要症状包括记忆缺陷
Clinical_Manifestation,memory loss,associated_with,Disease,Alzheimer's disease,记忆丧失与阿尔茨海默病相关
Risk_Factor,neuropsychiatric comorbidities,associated_with,Disease,Alzheimer's disease,神经精神共病与阿尔茨海默病的发病有关
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,affects,Brain_Region,frontal cortex,阿尔茨海默病影响额叶皮层
Clinical_Manifestation,sleep disturbance,associated_with,Disease,Alzheimer's disease,睡眠障碍与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,β-amyloid,阿尔茨海默病的主要病理标志物是β-淀粉样蛋白
Risk_Factor,acute insomnia,associated_with,Disease,Alzheimer's disease,急性失眠与阿尔茨海默病的发病有关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Risk_Factor,chronic insomnia,associated_with,Disease,Alzheimer's disease,慢性失眠与阿尔茨海默病的发病有关
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Risk_Factor,amyloid-beta peptides,associated_with,Disease,Alzheimer's disease,淀粉样蛋白肽与阿尔茨海默病的发病有关
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Risk_Factor,behavioral deficits,associated_with,Disease,Alzheimer's disease,行为缺陷与阿尔茨海默病的发病有关
Disease,Alzheimer's disease,has_biomarker,Biomarker,hyperphosphorylated tau,阿尔茨海默病的另一个病理标志物是过度磷酸化的tau蛋白
Risk_Factor,neurotoxic effects,associated_with,Disease,Alzheimer's disease,神经毒性效应与阿尔茨海默病的发病有关
Research_Method,array topography,analyzes,Protein,tau,阵列地形图分析用于分析tau蛋白
Risk_Factor,AMPAR stimulation,associated_with,Disease,Alzheimer's disease,AMPAR刺激与阿尔茨海默病的发病有关
Research_Method,western blotting,analyzes,Protein,tau,蛋白质印迹法用于分析tau蛋白
