Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,stem cell therapy,reduces,Pathological_Change,tau phosphorylation,干细胞疗法减少tau蛋白磷酸化
Clinical_Test,clinical trials,evaluates,Treatment,stem cell therapy,临床试验评估干细胞疗法的效果
Research_Method,MSCs,used_for,Disease,Alzheimer's disease,间充质干细胞用于阿尔茨海默病研究
Protein,β-catenin,degrades_in,Pathological_Change,AD progression,β-catenin在阿尔茨海默病进展中降解
Disease,Alzheimer's disease,associated_with,Pathological_Change,increased ROS,阿尔茨海默病与活性氧增加相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory impairment,阿尔茨海默病表现为记忆障碍
Disease,Alzheimer's disease,associated_with,Pathological_Change,impaired mitophagy,阿尔茨海默病与线粒体自噬受损相关
Treatment,NSCs transplantation,improves,Clinical_Manifestation,memory deficits,神经干细胞移植改善记忆缺陷
Disease,Alzheimer's disease,associated_with,Pathological_Change,mitochondria dysfunction,阿尔茨海默病与线粒体功能障碍相关
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结的病理改变相关
Protein,hyperphosphorylated tau,forms,Pathological_Change,neurofibrillary tangles,过度磷酸化的tau蛋白形成神经纤维缠结
Treatment,erythropoietin,stimulates,Pathological_Change,neurogenesis,促红细胞生成素刺激神经发生
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuronal loss in hippocampus,阿尔茨海默病与海马体神经元丢失相关
Disease,Alzheimer's disease,has_treatment,Treatment,iPSCs,诱导多能干细胞用于阿尔茨海默病治疗
Protein,flotillin-1,accumulates_in,Pathological_Change,endosomes,flotillin-1蛋白在阿尔茨海默病患者的神经元内体中积累
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau phosphorylation,tau蛋白磷酸化是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_pathological_change,Protein,tau,阿尔茨海默病与tau蛋白磷酸化增加相关
Clinical_Stage,early stage,has_symptom,Clinical_Manifestation,short-term memory loss,早期阿尔茨海默病表现为短期记忆丧失
