Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,ADAM10,cleaves,Protein,APP,ADAM10切割APP的胞外域
<Protein,Aβ42,has_property,Biomarker,higher neurotoxicity,Aβ42具有更高的神经毒性>
Protein,p75,interacts_with,Protein,sortilin,p75与sortilin相互作用影响信号传导
Protein,ADAM10,affects,Protein,BDNF,ADAM10影响BDNF的生物利用度
Protein,sorLA,affects,Protein,ORP150,sorLA通过sAPPα结合增加ORP150表达
Protein,BDNF,activates,Protein,p75,脑源性神经营养因子激活p75受体
Protein,BDNF,regulates,Clinical_Manifestation,neural plasticity,脑源性神经营养因子调节神经可塑性
Protein,sAPPα,has_function,Clinical_Manifestation,neurite outgrowth,分泌型淀粉样前体蛋白α促进神经突生长
Protein,ADAM17,cleaves,Protein,sortilin,ADAM17切割sortilin的胞外域
<Protein,Aβ40,is_a,BioMarker,Aβ species,Aβ40是Aβ物种中的主要同工型>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,β-amyloidosis,β-淀粉样蛋白沉积是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_biomarker,Biomarker,sorLA,sorLA水平降低与阿尔茨海默病相关
Protein,BDNF,activates,Pathway,PI3K/Akt,BDNF通过PI3K/Akt通路促进神经保护
<Protein,Aβ,affects,Biomarker,Ca 2+ -oscillations,Aβ1-42应用改变Ca 2+振荡>
Protein,BDNF,regulates,Clinical_Manifestation,neuronal survival,脑源性神经营养因子调节神经元存活
Protein,APP,cleaved_by,Protein,ADAM17,ADAM17也具有α-分泌酶活性
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,cardiovascular disease,心血管疾病是阿尔茨海默病的风险因素
Protein,sAPPα,has_function,Clinical_Manifestation,neuroprotection,分泌型淀粉样前体蛋白α具有神经保护功能
Protein,ADAM17,induced_by,Protein,glutamate,谷氨酸诱导ADAM17表达
Protein,ADAM10,induced_by,Protein,NMDA receptor,NMDA受体活性诱导ADAM10表达
Protein,sortilin,interacts_with,Protein,p75,sortilin与p75相互作用影响信号传导
Treatment,physical exercise,decreases,Protein,Aβ,体育锻炼减少β-淀粉样蛋白的水平
Protein,p75,cleaved_by,Protein,α-secretase,α-分泌酶切割p75
Protein,BDNF,regulates,Clinical_Manifestation,neurite outgrowth,脑源性神经营养因子调节神经突生长
Protein,sortilin,cleaved_by,Protein,ADAM10,ADAM10切割sortilin的胞外域
<Protein,TrkB,correlates_with,Biomarker,cognitive assessment measures,TrkB基因表达与认知评估指标呈负相关>
<Protein,sorLA,is_a,Biomarker,transmembrane protein,SorLA是一种I型跨膜蛋白>
Protein,ADAM17,induced_by,Protein,NMDA receptor,NMDA受体活性诱导ADAM17表达
Disease,Alzheimer's disease,affects,Protein,BDNF,阿尔茨海默病影响脑源性神经营养因子的表达
Protein,ADAM10,activates,Protein,sAPPα,ADAM10通过切割APP释放sAPPα
Protein,sAPPα,interacts_with,Protein,sorLA,sAPPα与sorLA结合调节CDK5活性
Protein,sAPPα,affects,Protein,BDNF,sAPPα与BDNF共同调节神经保护功能
Protein,sortilin,interacts_with,Protein,TrkB,sortilin与TrkB相互作用影响运输
Protein,BDNF,affects,Protein,sAPPα,BDNF与sAPPα共同调节神经保护功能
Protein,APP,cleaved_by,Protein,γ-secretase,γ-分泌酶参与APP的切割
Protein,Aβ,affects,Protein,BDNF,Aβ影响BDNF的运输和表达
<Protein,p75,interacts_with,Protein,APP,p75与APP相互作用>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,神经纤维缠结是阿尔茨海默病的病理改变
<Protein,BDNF,rescues,Symptom,Aβ-induced LTP reductions,BDNF可以挽救Aβ诱导的LTP减少>
<Protein,sortilin,regulates,Biomarker,APP processing,Sortilin调节APP的淀粉样蛋白生成处理>
<Protein,Aβ,affects,Biomarker,BDNF transport,Aβ影响BDNF运输>
Protein,sortilin,interacts_with,Protein,APP,sortilin与APP相互作用影响信号传导
Protein,ADAM10,cleaves,Protein,TrkB,ADAM10切割TrkB的胞外域
<Protein,TrkB,is_truncated_by,Biomarker,calpain,钙蛋白酶在Aβ依赖的方式下诱导TrkB受体截断>
<Protein,sorLA,interacts_with,Protein,Aβ,SorLA与Aβ相互作用>
Protein,APP,cleaved_by,Protein,β-secretase,β-分泌酶参与APP的切割
Protein,sAPPα,inhibits,Protein,GSK3β,sAPPα通过PI3K/Akt通路抑制GSK3β活性
Protein,sAPPα,inhibits,Pathological_Change,tau-pathology,sAPPα通过PI3K/Akt通路抑制tau病理
<Protein,sortilin,interacts_with,Protein,p75,Sortilin与p75相互作用>
Protein,sortilin,cleaved_by,Protein,γ-secretase,γ-分泌酶切割sortilin
<Protein,sortilin,interacts_with,Protein,Aβ,Sortilin与Aβ相互作用>
Protein,BDNF,activates,Pathway,MAPK/ERK,BDNF通过MAPK/ERK通路促进神经保护
Protein,sAPPα,interacts_with,Protein,α7-nAChRs,分泌型淀粉样前体蛋白α与α7-烟碱型乙酰胆碱受体相互作用
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,inactivity,缺乏运动是阿尔茨海默病的风险因素
Protein,Aβ,induces,Pathological_Change,apoptosis,Aβ诱导细胞凋亡
Protein,BDNF,regulates,Clinical_Manifestation,NF-κB expression,脑源性神经营养因子调节NF-κB表达
<Protein,sortilin,is_a,Biomarker,transmembrane protein,Sortilin是一种I型跨膜蛋白>
Protein,BDNF,interacts_with,Protein,TrkB,BDNF与TrkB结合激活信号传导
Protein,sorLA,affects,Protein,CDK5,sorLA通过sAPPα结合下调CDK5活性
Protein,sAPPα,activates,Pathway,MAPK/ERK,sAPPα通过MAPK/ERK通路促进神经保护
Protein,ADAM10,cleaves,Protein,sortilin,ADAM10切割sortilin的胞外域
Protein,sorLA,localizes_to,Brain_Region,Golgi apparatus,sorLA主要定位于高尔基体
Treatment,donepezil,enhances,Protein,BDNF,多奈哌齐治疗增加脑源性神经营养因子的水平
Protein,sAPPα,activates,Pathway,PI3K/Akt,sAPPα通过PI3K/Akt通路促进神经保护
Protein,ADAM10,induced_by,Pathological_Change,calcium influx,钙离子内流诱导ADAM10表达
Protein,BDNF,regulates,Clinical_Manifestation,apoptosis,脑源性神经营养因子调节细胞凋亡
<Protein,Aβ,affects,Biomarker,BDNF mRNA level,Aβ应用导致BDNF mRNA水平的双相反应>
Protein,BDNF,activates,Pathway,NF-κB,BDNF通过NF-κB通路促进神经保护
<Protein,Aβ1-42,reduces,Biomarker,BDNF transport speed,Aβ1-42寡聚体减少海马神经元中BDNF运输速度>
Protein,BDNF,interacts_with,Protein,α7-nAChRs,脑源性神经营养因子与α7-烟碱型乙酰胆碱受体相互作用
Protein,sorLA,localizes_to,Brain_Region,endosomes,sorLA也存在于内体中
Disease,Alzheimer's disease,has_biomarker,Biomarker,BDNF,脑源性神经营养因子是阿尔茨海默病的生物标志物
<Protein,TrkB,is_cleaved_by,Biomarker,δ-secretase,δ-分泌酶参与TrkB受体的蛋白水解截断>
Protein,sAPPα,has_function,Clinical_Manifestation,synaptic plasticity,分泌型淀粉样前体蛋白α促进突触可塑性
Protein,Aβ,induces,Pathological_Change,excitotoxicity,Aβ寡聚体诱导兴奋性毒性
<Protein,TrkB,is_a,Biomarker,neurotrophin receptor,TrkB受体属于神经营养素受体家族>
Protein,Aβ,activates,Protein,GSK-3β,Aβ激活GSK-3β影响BDNF运输
Protein,ORP150,mediates,Pathological_Change,neuroprotection,ORP150介导sAPPα的神经保护功能
Protein,BDNF,activates,Protein,TrkB,脑源性神经营养因子激活TrkB受体
Protein,proBDNF,activates,Protein,p75,前体脑源性神经营养因子激活p75受体
<Protein,TrkB,is_affected_by,Biomarker,Aβ plaques,TrkB基因表达与Aβ斑块相关>
Protein,BDNF,affects,Protein,ADAM10,BDNF增加ADAM10活性促进sAPPα释放
Treatment,physical exercise,increases,Protein,sAPPα,体育锻炼增加分泌型淀粉样前体蛋白α的水平
Protein,ADAM17,affects,Protein,BDNF,ADAM17影响BDNF的生物利用度
Disease,Alzheimer's disease,affects,Brain_Region,posterior cingulate cortex,阿尔茨海默病影响后扣带皮层
Protein,APP,processed_by,Protein,β-secretase,淀粉样前体蛋白被β-分泌酶切割
Protein,APP,cleaved_by,Protein,ADAM10,ADAM10是APP的主要α-分泌酶
Protein,sorLA,affects,Protein,APP,sorLA影响APP的运输和蛋白水解转化
Protein,ADAM17,cleaves,Protein,TrkB,ADAM17切割TrkB的胞外域
<Protein,sortilin,interacts_with,Protein,APP,Sortilin与APP相互作用>
Protein,APP,processed_by,Protein,α-secretase,淀粉样前体蛋白被α-分泌酶切割
Protein,ADAM17,induced_by,Pathological_Change,calcium influx,钙离子内流诱导ADAM17表达
Protein,sorLA,interacts_with,Protein,TrkB,sorLA与TrkB相互作用影响其运输
<Protein,sorLA,interacts_with,Protein,APP,SorLA与APP相互作用>
Protein,BDNF,affects,Protein,sorLA,BDNF增加sorLA蛋白水平并抑制Aβ产生
Protein,TrkB,interacts_with,Protein,p75,TrkB与p75相互作用影响信号传导
<Protein,BDNF,prevents,Symptom,neuronal toxicity,BDNF可以预防神经元毒性>
Protein,sortilin,affects,Protein,BDNF,sortilin影响BDNF的运输和降解
Protein,TrkB,cleaved_by,Protein,calpain,钙蛋白酶切割TrkB的胞内域
Protein,p75,cleaved_by,Protein,γ-secretase,γ-分泌酶切割p75
Protein,TrkB,interacts_with,Protein,sortilin,TrkB与sortilin相互作用影响运输
Protein,ADAM10,induced_by,Protein,glutamate,谷氨酸诱导ADAM10表达
<Protein,BDNF,rescues,Symptom,cognitive impairment,BDNF通过Erk激活恢复认知障碍>
<Protein,Aβ25-35,increases,Biomarker,TrkB-T1 mRNA level,Aβ25-35选择性增加BDNF受体TrkB-T1的mRNA水平>
<Protein,Aβ25-35,is_a,Biomarker,toxic species,Aβ25-35是一种有毒的Aβ片段>
Protein,TrkB,cleaved_by,Protein,γ-secretase,γ-分泌酶切割TrkB的胞内域
<Protein,BDNF,reduces,Biomarker,Aβ levels,BDNF在体外减少Aβ水平>
Protein,sAPPα,regulates,Clinical_Manifestation,NF-κB expression,分泌型淀粉样前体蛋白α调节NF-κB表达
<Disease,Alzheimer's disease,is_affected_by,Protein,Aβ,阿尔茨海默病受到Aβ蛋白的影响>
Protein,TrkB,cleaved_by,Protein,ADAM10,ADAM10切割TrkB的胞外域
Protein,ADAM17,cleaves,Protein,TrkA,ADAM17切割TrkA的胞外域
Protein,sAPPα,activates,Pathway,NF-κB,sAPPα通过NF-κB通路促进神经保护
<Protein,p75,is_a,Biomarker,neurotrophin receptor,p75神经营养素受体属于肿瘤坏死因子受体超家族>
Protein,APP,processed_by,Protein,γ-secretase,淀粉样前体蛋白被γ-分泌酶切割
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,type 2 diabetes,2型糖尿病是阿尔茨海默病的风险因素
<Protein,p75,is_truncated_by,Biomarker,ADAM17,ADAM17导致p75的蛋白水解截断>
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ,Aβ水平升高与阿尔茨海默病相关
Protein,sAPPα,interacts_with,Protein,NMDA receptors,分泌型淀粉样前体蛋白α与NMDA受体相互作用
Protein,BDNF,interacts_with,Protein,p75,BDNF与p75结合影响信号传导
Protein,sorLA,interacts_with,Protein,sortilin,sorLA与sortilin相互作用影响脂筏信号传导
Protein,ADAM17,cleaves,Protein,APP,ADAM17切割APP的胞外域
Protein,TrkB,interacts_with,Protein,APP,TrkB与APP相互作用影响信号传导
Protein,p75,interacts_with,Protein,APP,p75与APP相互作用影响信号传导
Disease,Alzheimer's disease,affects,Brain_Region,precuneus,阿尔茨海默病影响楔前叶
Protein,sorLA,interacts_with,Protein,APP,sorLA与APP相互作用影响其运输
Protein,sorLA,interacts_with,Protein,p75,sorLA与p75相互作用影响信号传导
Treatment,physical exercise,increases,Protein,BDNF,体育锻炼增加脑源性神经营养因子的水平
Protein,ADAM17,activates,Protein,sAPPα,ADAM17通过切割APP释放sAPPα
