Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Brain_Region,hippocampi,contains,Biomarker,amyloid plaque,5xFAD小鼠海马体中存在淀粉样斑块
Treatment,MK0677,does_not_affect,Clinical_Manifestation,swimming speed,MK0677对游泳速度无影响
Treatment,MK0677,does_not_affect,Pathological_Change,microglial activation,MK0677对微胶质细胞激活无影响
Treatment,MK0677,fails_to_prevent,Pathological_Change,hippocampal lesions,MK0677未能预防海马体病变
Treatment,MK0677,does_not_improve,Clinical_Manifestation,cognitive impairment,MK0677未能改善认知障碍
Research_Method,synaptic density analysis,measures,Pathological_Change,synaptic loss,突触密度分析测量突触丢失
Protein,amyloid-beta,is_associated_with,Pathological_Change,microglial activation,Aβ与微胶质细胞激活相关
Imaging_Method,confocal microscopy,detects,Pathological_Change,amyloid plaque deposition,共聚焦显微镜检测淀粉样斑块沉积
Treatment,MK0677,does_not_affect,Pathological_Change,synaptic density,MK0677对突触密度无影响
Gene,APPSwFlLon,associated_with,Disease,Alzheimer's disease,APPSwFlLon基因与阿尔茨海默病相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Research_Method,Unpaired Student's t-test,analyzes,Biomarker,amyloid plaque volume,未配对t检验用于分析淀粉样斑块体积的变化
Protein,amyloid-beta,inhibits,Protein,GHSR1α,Aβ抑制GHSR1α的激活
Treatment,MK0677,increases,Risk_Factor,mortality,MK0677增加5xFAD小鼠的死亡率
Treatment,MK0677,affects,Disease,5xFAD,MK0677治疗对5xFAD小鼠的寿命有显著影响
Research_Method,Two-way ANOVA,analyzes,Clinical_Test,lifespan impact,双因素方差分析用于评估MK0677对5xFAD小鼠寿命的影响
Clinical_Test,microglia staining,detects,Pathological_Change,microglial density,微胶质细胞染色用于检测微胶质细胞密度
Treatment,MK0677,does_not_improve,Clinical_Manifestation,spatial learning and memory,MK0677未能改善空间学习和记忆能力
Treatment,MK0677,does_not_alleviate,Pathological_Change,hippocampal synaptic loss,MK0677未能缓解海马体突触损失
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Protein,GHSR1α,expressed_in,Brain_Region,hippocampus,GHSR1α在海马体中表达
Clinical_Test,Morris water maze,assesses,Clinical_Manifestation,spatial learning and memory,Morris水迷宫测试评估空间学习和记忆能力
Clinical_Test,immunofluorescent staining,detects,Pathological_Change,Aβ plaques,免疫荧光染色用于检测Aβ斑块
Treatment,MK0677,no_effect_on,Biomarker,amyloid plaque,MK0677治疗未显著改变5xFAD小鼠的淀粉样斑块体积
Treatment,MK0677,enhances,Pathological_Change,neurogenesis,MK0677促进海马体神经发生
Treatment,MK0677,promotes,Pathological_Change,hippocampal neurogenesis,MK0677促进海马体神经生成
Research_Method,immunocytochemistry,detects,Protein,amyloid-beta,免疫细胞化学检测淀粉样蛋白
Treatment,MK0677,does_not_affect,Pathological_Change,plaque-associated microglia density,MK0677对斑块相关微胶质细胞密度无影响
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病伴随认知障碍
Research_Method,DCX staining,measures,Pathological_Change,neurogenesis,DCX染色测量神经发生
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,spatial learning and memory,Morris水迷宫测试用于评估空间学习和记忆能力
Protein,tauopathy,associated_with,Disease,Alzheimer's disease,tauopathy与阿尔茨海默病相关
Gene,GHSR1α,regulates,Pathological_Change,hippocampal synaptic function,GHSR1α基因调节海马体突触功能
Gene,PSEN1*M146L*L286V,associated_with,Disease,Alzheimer's disease,PSEN1*M146L*L286V基因与阿尔茨海默病相关
Disease,5xFAD,has_biomarker,Biomarker,amyloid plaque,5xFAD小鼠模型中存在淀粉样斑块生物标志物
Treatment,MK0677,does_not_mitigate,Pathological_Change,hippocampal Aβ deposition,MK0677未能减轻海马体Aβ沉积
Research_Method,microglia morphology analysis,measures,Pathological_Change,microglial activation,小胶质细胞形态分析测量小胶质细胞激活
Clinical_Test,synaptic staining,detects,Pathological_Change,synaptic density,突触染色用于检测突触密度
Protein,amyloid-beta,accumulates_in,Brain_Region,hippocampus,淀粉样蛋白在海马体中异常堆积
Treatment,MK0677,increases,Pathological_Change,neurogenesis,MK0677增加神经生成
