Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Protein,Amyloid Beta,interacts_with,Protein,TF,淀粉样蛋白与TF相互作用>
<Research_Method,ThT assay,measures,Biomarker,Aβ_42 aggregation,ThT荧光强度测定用于测量Aβ_42的聚集>
<Imaging_Method,Atomic Force Microscopy,observes,Pathological_Change,amyloid beta aggregates,原子力显微镜用于观察淀粉样蛋白β的聚集>
<Protein,polyphenols,inhibits,Pathological_Change,amyloid beta aggregation,多酚类物质抑制淀粉样蛋白β的聚集>
<Protein,Amyloid Beta,affected_by,Treatment,flavonoids,黄酮类化合物影响淀粉样蛋白的聚集>
<Protein,stilbenes,inhibits,Protein,Aβ_42 aggregation,芪类化合物抑制Aβ_42蛋白的聚集>
<Protein,flavonoids,inhibits,Pathological_Change,amyloid beta aggregation,黄酮类物质抑制淀粉样蛋白β的聚集>
<Protein,resveratrol,accelerates,Protein,Aβ_42 fibril formation,白藜芦醇在初期加速Aβ_42纤维的形成>
<Protein,Amyloid Beta,affected_by,Treatment,piceid,皮西德影响淀粉样蛋白的聚集>
<Protein,resveratrol,has_effect_on,Pathological_Change,amyloid beta aggregation,白藜芦醇对淀粉样蛋白β的聚集有影响>
<Protein,amyloid beta,interacts_with,Protein,polyphenols,淀粉样蛋白β与多酚类物质相互作用>
<Research_Method,AFM,analyzes,Pathological_Change,Aβ_42 fibrils,原子力显微镜用于分析Aβ_42纤维的形态>
<Disease,Alzheimer's disease,associated_with,Protein,Aβ_42,阿尔茨海默病与Aβ_42蛋白的聚集有关>
<Research_Method,electrochemical analysis,studies,Protein,Amyloid Beta,电化学分析研究淀粉样蛋白的聚集>
<Protein,piceid,slows_down,Pathological_Change,amyloid beta aggregation,紫杉苷减缓淀粉样蛋白β的聚集>
<Protein,gallocatechin gallate,inhibits,Pathological_Change,amyloid beta aggregation,表没食子儿茶素没食子酸酯抑制淀粉样蛋白β的聚集>
<Protein,GCG,interacts_with,Protein,Aβ_42,没食子儿茶素没食子酸酯与Aβ_42蛋白相互作用>
<Protein,theaflavin,inhibits,Pathological_Change,amyloid beta aggregation,茶黄素抑制淀粉样蛋白β的聚集>
<Protein,TF,interacts_with,Protein,Aβ_42,茶黄素与Aβ_42蛋白相互作用>
<Protein,Amyloid Beta,affected_by,Treatment,resveratrol,白藜芦醇影响淀粉样蛋白的聚集>
<Protein,stilbenes,inhibits,Pathological_Change,amyloid beta aggregation,芪类物质抑制淀粉样蛋白β的聚集>
<Protein,piceid,has_effect_on,Pathological_Change,amyloid beta aggregation,紫杉苷对淀粉样蛋白β的聚集有影响>
<Protein,resveratrol,interacts_with,Protein,Aβ_42,白藜芦醇与Aβ_42蛋白相互作用>
<Protein,piceid,interacts_with,Protein,Aβ_42,皮西德与Aβ_42蛋白相互作用>
<Protein,Amyloid Beta,forms,Pathological_Change,non-toxic aggregates,淀粉样蛋白形成非毒性聚集体>
<Research_Method,Thioflavin-T assay,detects,Pathological_Change,amyloid beta fibrillation,硫黄素T荧光检测法用于检测淀粉样蛋白β的纤维化>
<Protein,flavonoids,inhibits,Protein,Aβ_42 aggregation,黄酮类化合物抑制Aβ_42蛋白的聚集>
<Research_Method,DPV,analyzes,Protein,Aβ_42 interaction,差分脉冲伏安法用于分析Aβ_42与多酚的相互作用>
<Protein,Aβ_42,aggregates_in,Brain_Region,brain,Aβ_42蛋白在大脑中聚集>
<Protein,resveratrol,accelerates,Pathological_Change,amyloid beta fibril formation,白藜芦醇加速淀粉样蛋白β纤维的形成>
<Protein,Amyloid Beta,interacts_with,Protein,polyphenols,淀粉样蛋白与多酚相互作用>
<Protein,piceid,reduces,Protein,Aβ_42 aggregation inhibition,皮西德略微降低对Aβ_42聚集的抑制作用>
<Research_Method,AFM,images,Protein,Amyloid Beta,原子力显微镜用于成像淀粉样蛋白的形态>
<Research_Method,ThT assay,measures,Pathological_Change,amyloid beta aggregation,硫黄素T测定法测量淀粉样蛋白的聚集>
<Protein,amyloid beta,aggregates_in,Brain_Region,brain,淀粉样蛋白β在大脑中聚集>
<Protein,Amyloid Beta,interacts_with,Protein,GCG,淀粉样蛋白与GCG相互作用>
<Protein,Amyloid Beta,affected_by,Treatment,stilbenes,芪类化合物影响淀粉样蛋白的聚集>
<Protein,Amyloid Beta,forms,Pathological_Change,fibrillar aggregates,淀粉样蛋白形成纤维状聚集体>
<Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid beta aggregation,阿尔茨海默病的一个关键病理事件是淀粉样蛋白β的聚集>
