Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,MLKL,activated_by,Protein,pMLKL,MLKL被pMLKL激活
Protein,Aβ oligomers,associated_with,Pathological_Change,neurodegeneration,Aβ寡聚体与神经退行性变相关
Protein,RIPK1,interacts_with,Protein,RIPK3,RIPK1与RIPK3相互作用形成坏死体复合物
Protein,pMLKL,associated_with,Pathological_Change,Aβ pathology,pMLKL与淀粉样蛋白病理相关
Protein,RIPK3,interacts_with,Protein,pMLKL,RIPK3与pMLKL相互作用
Gene,TREM2,regulates,Pathological_Change,microglial activation,TREM2基因调节小胶质细胞激活
Protein,TNF-α,activates,Pathological_Change,necroptosis,TNF-α激活坏死性凋亡
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,Aβ oligomers,correlates_with,Clinical_Manifestation,cognitive deficits,Aβ寡聚体与认知缺陷相关
Research_Method,in vitro model,demonstrates,Pathological_Change,necroptosis activation,体外模型展示坏死性凋亡激活
<Protein,pMLKL,indicates,Pathological_Change,necroptosis,pMLKL指示坏死性凋亡>
<Imaging_Method,Western blot,detects,Protein,pMLKL,Western blot检测pMLKL蛋白>
Risk_Factor,Aβ oligomers,triggers,Pathological_Change,necroptosis activation,Aβ寡聚体触发坏死性凋亡激活
Treatment,nec-1 s,inhibits,Protein,RIPK1,nec-1 s抑制RIPK1
<Clinical_Stage,Braak stage,indicates,Disease,Alzheimer's disease,Braak分期指示阿尔茨海默病>
Treatment,GSK'872,inhibits,Protein,RIPK3,GSK'872抑制RIPK3
<Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Research_Method,postmortem brain analysis,reveals,Pathological_Change,Aβ pathology,尸检脑分析揭示淀粉样蛋白病理
Pathological_Change,necroptosis,activated_in,Disease,Alzheimer's disease,坏死性凋亡在阿尔茨海默病中被激活
Protein,pMLKL,correlates_with,Pathological_Change,neurodegeneration,pMLKL与神经退行性变相关
Clinical_Manifestation,memory impairment,caused_by,Pathological_Change,neurodegeneration,记忆障碍由神经退行性变引起
Research_Method,co-immunoprecipitation,analyzes,Protein,protein interactions,共免疫沉淀分析蛋白质相互作用
Protein,amyloid-beta,triggers,Disease,Alzheimer's disease,淀粉样蛋白是阿尔茨海默病的主要病因
Biomarker,Aβ plaques,associated_with,Pathological_Change,necroptosis activation,Aβ斑块与坏死性凋亡激活相关
Brain_Region,hippocampus,affected_by,Disease,Alzheimer's disease,海马体受阿尔茨海默病影响
Treatment,necroptosis inhibition,reduces,Pathological_Change,neurodegeneration,坏死性凋亡抑制减少神经退行性变
Protein,pMLKL,indicates,Pathological_Change,necroptosis activation,pMLKL指示坏死性凋亡激活
Disease,Alzheimer's disease,associated_with,Pathological_Change,necroptosis activation,阿尔茨海默病与坏死性凋亡激活相关
<Protein,Aβo,stimulates,Cell,microglia,Aβo刺激小胶质细胞>
<Research_Method,linear regression,analyzes,Association,oligomeric Aβ load,线性回归分析寡聚Aβ负荷>
Imaging_Method,confocal microscopy,detects,Pathological_Change,pMLKL expression,共聚焦显微镜检测pMLKL表达
Protein,amyloid-beta,correlates_with,Pathological_Change,necroptosis activation,淀粉样蛋白与坏死性凋亡激活相关
Protein,RIPK1,interacts_with,Protein,pMLKL,RIPK1与pMLKL相互作用
<Disease,Alzheimer's disease,associated_with,Pathological_Change,Aβ deposits,阿尔茨海默病与Aβ沉积相关>
Protein,amyloid-beta,activates,Pathological_Change,neuroinflammation,淀粉样蛋白激活神经炎症
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,MMSE评估认知功能>
Pathological_Change,necroptosis,correlates_with,Clinical_Stage,disease progression,坏死性凋亡与疾病进展相关
Gene,PSEN2,mutation_causes,Disease,Alzheimer's disease,PSEN2基因突变导致家族性阿尔茨海默病
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的重要风险因素
Protein,RIPK1,correlates_with,Biomarker,Aβ oligomers,RIPK1与Aβ寡聚体相关
Imaging_Method,dot blot,detects,Biomarker,Aβ oligomers,点印迹法检测Aβ寡聚体
<Treatment,Infliximab,inhibits,Protein,TNF-α,Infliximab抑制TNF-α>
Research_Method,western blot,detects,Protein,pMLKL,蛋白质印迹法检测pMLKL
Pathological_Change,neuroinflammation,contributes_to,Disease,Alzheimer's disease,神经炎症在阿尔茨海默病发病机制中起重要作用
Gene,PSEN1,mutation_causes,Disease,Alzheimer's disease,PSEN1基因突变导致家族性阿尔茨海默病
Treatment,necroptosis inhibition,improves,Clinical_Manifestation,memory impairment,坏死性凋亡抑制改善记忆障碍
<Protein,TNF-α,triggers,Pathological_Change,necroptosis,TNF-α触发坏死性凋亡>
Clinical_Test,Fluoro-Jade C,detects,Pathological_Change,neurodegeneration,Fluoro-Jade C检测神经退行性变
<Risk_Factor,Aβo,triggers,Pathological_Change,necroptosis,Aβo触发坏死性凋亡>
<Clinical_Manifestation,memory loss,associated_with,Disease,Alzheimer's disease,记忆丧失与阿尔茨海默病相关>
Gene,APP,mutation_causes,Disease,Alzheimer's disease,APP基因突变导致家族性阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病主要影响海马体区域
Protein,MLKL,executes,Pathological_Change,necroptosis,MLKL执行坏死性凋亡
