Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,cognitive decline,认知功能下降是阿尔茨海默病的主要表现
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,tau pathology,tau病理是阿尔茨海默病的重要病理特征
Protein,NLRP3 inflammasome,activates,Protein,caspase-1,NLRP3炎症小体激活caspase-1
Treatment,Epimedii Folium and Curculiginis Rhizoma,inhibits,Protein,NLRP3 inflammasome,Epimedii Folium和Curculiginis Rhizoma抑制NLRP3炎症小体激活
<Treatment,Baicalin,inhibits,Biomarker,NLRP3 inflammasome,黄芩素抑制NLRP3炎症小体>
Treatment,Virgin coconut oil,inhibits,Protein,NLRP3 inflammasome,初榨椰子油抑制NLRP3炎症小体激活
<Treatment,Curculiginis Rhizoma,reduces,Biomarker,pro-inflammatory cytokines,仙茅根茎减少促炎细胞因子>
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,neuronal beta-catenin pathway dysfunction,神经元β-catenin通路功能障碍是阿尔茨海默病的病理特征
<Treatment,Resveratrol,reduces,Biomarker,NLRP3 inflammasome,白藜芦醇减少NLRP3炎症小体>
Disease,Alzheimer's disease,associated_with,Protein,caspase-1,caspase-1在阿尔茨海默病中激活并促进炎症反应
<Protein,alpha-synuclein,accumulates_in,Brain_Region,brain,α-突触核蛋白在大脑中异常堆积>
Treatment,natural extractions,inhibits,Protein,NLRP3 inflammasome,天然提取物抑制NLRP3炎症小体激活
Treatment,Bushen-Yizhi formula,inhibits,Protein,NLRP3 inflammasome,Bushen-Yizhi formula抑制NLRP3炎症小体激活
Disease,Alzheimer's disease,associated_with,Clinical_Manifestation,neuronal death,神经元死亡是阿尔茨海默病的病理结果
<Treatment,Tenuigenin,reduces,Biomarker,NLRP3 inflammasome,远志皂苷减少NLRP3炎症小体>
Disease,Alzheimer's disease,associated_with,Pathological_Change,neuroinflammation,神经炎症在阿尔茨海默病的病理过程中起重要作用
Disease,Alzheimer's disease,associated_with,Protein,ASC,ASC在阿尔茨海默病中促进Aβ斑块的形成和积累
Protein,TLR4,activates,Pathway,MYD88-NF-κB,TLR4激活MYD88-NF-κB通路
<Treatment,Flavocoxid,reduces,Biomarker,IL-1β,黄酮混合物减少IL-1β>
<Treatment,Astaxanthin,reduces,Biomarker,NLRP3 inflammasome,虾青素减少NLRP3炎症小体>
<Treatment,Picrorhiza kurroa,inhibits,Biomarker,NLRP3 inflammasome,胡黄连抑制NLRP3炎症小体>
Disease,Alzheimer's disease,associated_with,Protein,NLRP3 inflammasome,NLRP3炎症小体与阿尔茨海默病的发病机制相关
<Treatment,Bushen-Yizhi formula,reduces,Biomarker,NLRP3 inflammasome,补肾益智方减少NLRP3炎症小体>
