Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Biomarker,neurofilament light (NfL),used_in,Clinical_Test,clinical trials,神经丝轻链蛋白用于临床试验
Biomarker,amyloid β (Aβ) plaque,measured_by,Clinical_Test,cerebrospinal fluid (CSF) Aβ42/Aβ40 ratio,淀粉样β斑块可通过脑脊液Aβ42/Aβ40比值测量
Biomarker,serum NfL,predicts,Pathological_Change,hypometabolism,血清NfL变化率可预测代谢减退
Research_Method,DIAN study,studies,Disease,Alzheimer's disease,DIAN研究用于研究阿尔茨海默病
Protein,platelet-derived growth factor receptor-β (sPDGFRβ),indicates,Pathological_Change,blood-brain barrier dysfunction,血小板衍生生长因子受体β是血脑屏障功能障碍的标志物
Gene,disease-causing mutations,associated_with,Disease,Alzheimer's disease,致病基因突变与阿尔茨海默病相关
Brain_Region,hippocampus,affected_by,Pathological_Change,blood-brain barrier dysfunction,海马体受血脑屏障功能障碍影响
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau tangle,阿尔茨海默病的生物标志物包括tau缠结
Biomarker,platelet-derived growth factor receptor-β (sPDGFRβ),measured_by,Clinical_Test,CSF test,血小板衍生生长因子受体β可通过脑脊液测试测量
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,blood-brain barrier dysfunction,阿尔茨海默病的风险因素包括血脑屏障功能障碍
Biomarker,serum NfL,predicts,Pathological_Change,neurodegeneration,血清NfL变化率可预测神经退行性病变
Biomarker,platelet-derived growth factor receptor-β (sPDGFRβ),correlates_with,Pathological_Change,blood-brain barrier dysfunction,血小板衍生生长因子受体β与血脑屏障功能障碍相关
Clinical_Test,CSF test,measures,Biomarker,platelet-derived growth factor receptor-β (sPDGFRβ),脑脊液测试测量血小板衍生生长因子受体β
Risk_Factor,blood-brain barrier dysfunction,associated_with,Clinical_Manifestation,cognitive decline,血脑屏障功能障碍与认知衰退相关
Protein,neurofilament light (NfL),indicates,Pathological_Change,neurodegeneration,神经丝轻链蛋白是神经退行性变的标志物
Imaging_Method,DCE-MRI,measures,Pathological_Change,blood-brain barrier permeability,动态对比增强磁共振成像测量血脑屏障通透性
Research_Method,longitudinal clinical and population-based cohorts,used_for,Pathological_Change,neuropathology,纵向临床和基于人群的队列研究用于神经病理学研究
Biomarker,serum NfL,correlates_with,Clinical_Manifestation,cognitive decline,血清NfL变化率与认知功能下降相关
Biomarker,amyloid β (Aβ) plaque,measured_by,Imaging_Method,amyloid positron emission tomography (PET),淀粉样β斑块可通过淀粉样正电子发射断层扫描测量
Biomarker,neurofilament light (NfL),measured_in,Clinical_Test,CSF and blood,神经丝轻链蛋白可在脑脊液和血液中测量
Protein,neurofilament light (NfL),correlates_with,Pathological_Change,neuroaxonal injury,神经丝轻链蛋白与神经轴突损伤相关
Protein,neurofilament light (NfL),increases_in,Clinical_Test,CSF and blood,神经丝轻链蛋白在脑脊液和血液中浓度增加
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid β (Aβ) plaque,阿尔茨海默病的生物标志物包括淀粉样β斑块
Imaging_Method,dynamic contrast-enhanced magnetic resonance imaging (DCE-MRI),detects,Pathological_Change,blood-brain barrier dysfunction,动态对比增强磁共振成像可检测血脑屏障功能障碍
Biomarker,serum NfL,elevated_in,Disease,Alzheimer's disease,血清NfL浓度在阿尔茨海默病症状出现前升高
Disease,Alzheimer's disease,has_biomarker,Biomarker,serum NfL,血清NfL是阿尔茨海默病的生物标志物
Biomarker,tau tangle,measured_by,Imaging_Method,tau PET imaging,tau缠结可通过tau正电子发射断层扫描成像
