Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Dataset,OASIS,contains,Clinical_Stage,CDR values,OASIS数据集包含CDR值用于疾病分期评估
Research_Method,transfer learning,utilizes,Research_Method,pre-trained networks,迁移学习利用预训练网络
Clinical_Test,confusion matrix,evaluates,Clinical_Manifestation,classification accuracy,混淆矩阵用于评估分类准确性
Dataset,OASIS,contains,Imaging_Method,MRI scans,OASIS数据集包含核磁共振扫描图像
Disease,Alzheimer's disease,classified_by,Clinical_Stage,multi-class classification,阿尔茨海默病通过多类别分类进行分期
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_stage,Clinical_Stage,CDR values,阿尔茨海默病的分期可以通过CDR值来评估
Imaging_Method,MRI,segmented_into,Brain_Region,WM,核磁共振成像将大脑分割为白质区域
Disease,Alzheimer's disease,detected_by,Imaging_Method,MRI,阿尔茨海默病可以通过核磁共振成像检测
Disease,Alzheimer's disease,has_stage,Clinical_Stage,no dementia,阿尔茨海默病分期包括无痴呆阶段
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Research_Method,AlexNet,improves,Research_Method,medical imagery classification,AlexNet提高了医学图像分类准确性
Research_Method,transfer learning,utilizes,Clinical_Test,AlexNet,迁移学习方法使用AlexNet架构进行训练
Imaging_Method,3D MRI,detects,Disease,Alzheimer's disease,3D核磁共振用于检测阿尔茨海默病
Pathological_Change,brain atrophy,associated_with,Disease,Alzheimer's disease,脑萎缩与阿尔茨海默病相关
Research_Method,transfer learning,classifies,Disease,Alzheimer's disease,迁移学习用于阿尔茨海默病的分类
Brain_Region,Grey Matter,segmented_by,Research_Method,K-Mean clustering,灰质通过K均值聚类方法进行分割
Research_Method,Convolutional Neural Network,classifies,Disease,Alzheimer's disease,卷积神经网络用于阿尔茨海默病的分类
Research_Method,transfer learning,improves,Research_Method,classification accuracy,迁移学习提高了分类准确性
Imaging_Method,MRI,enhanced_by,Research_Method,linear contrast stretching,核磁共振图像通过线性对比度拉伸增强
Brain_Region,White Matter,segmented_by,Research_Method,K-Mean clustering,白质通过K均值聚类方法进行分割
Disease,Alzheimer's disease,classified_by,Research_Method,transfer learning,阿尔茨海默病通过迁移学习方法进行分类
Research_Method,AlexNet,improves,Research_Method,classification accuracy,AlexNet提高了分类准确性
Research_Method,auto-encoders,classifies,Disease,Alzheimer's disease,自编码器用于阿尔茨海默病的分类
Research_Method,feature extraction,classifies,Disease,Alzheimer's disease,特征提取用于阿尔茨海默病的分类
Research_Method,deep learning,improves,Research_Method,classification accuracy,深度学习方法提高了分类准确性
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体
Imaging_Method,MRI,segmented_into,Brain_Region,GM,核磁共振成像将大脑分割为灰质区域
Imaging_Method,MRI,pre-processed_by,Research_Method,linear contrast stretching,核磁共振成像通过线性对比度拉伸进行预处理
Research_Method,KNN,classifies,Disease,Alzheimer's disease,K近邻算法用于阿尔茨海默病的分类
Research_Method,transfer learning,applied_to,Disease,Alzheimer's disease,迁移学习方法应用于阿尔茨海默病的研究
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩
Research_Method,AlexNet,utilizes,Research_Method,pre-trained networks,AlexNet利用预训练网络
Brain_Region,Cerebral Spinal Fluid,segmented_by,Research_Method,K-Mean clustering,脑脊液通过K均值聚类方法进行分割
Disease,Alzheimer's disease,has_stage,Clinical_Stage,moderate dementia,阿尔茨海默病分期包括中度痴呆阶段
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Research_Method,transfer learning,improves,Research_Method,medical imagery classification,迁移学习提高了医学图像分类准确性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral concerns,阿尔茨海默病常伴随行为问题
Disease,Alzheimer's disease,affects,Brain_Region,brain cells,阿尔茨海默病影响脑细胞
Research_Method,Monte Carlo method,optimizes,Clinical_Test,classification accuracy,蒙特卡罗方法用于优化分类准确性
Clinical_Test,AlexNet,extracts,Pathological_Change,brain features,AlexNet用于提取大脑特征以检测病理变化
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,dementia,阿尔茨海默病的主要症状是痴呆
