Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的症状包括记忆力丧失
Disease,Alzheimer's disease,has_research_method,Research_Method,MSD platform,阿尔茨海默病的研究方法包括MSD平台
Disease,Alzheimer's disease,affects,Brain_Region,inferior parietal lobule,阿尔茨海默病影响顶下小叶脑区
Treatment,Aβ42 immunotherapy,affects,Protein,P2RY12,Aβ42免疫疗法影响P2RY12蛋白表达
Research_Method,immunohistochemistry,detects,Protein,phosphorylated tau,免疫组化检测磷酸化tau蛋白
Protein,Iba1,expressed_in,Brain_Region,cortical grey matter,Iba1蛋白在大脑皮层灰质中表达
Disease,Alzheimer's disease,has_biomarker,Protein,phosphorylated tau,阿尔茨海默病的生物标志物包括磷酸化tau蛋白
Protein,Iba1,interacts_with,Protein,CFL1,Iba1与CFL1蛋白在生理条件下相互作用
Research_Method,immunohistochemistry,detects,Protein,amyloid-beta,免疫组化检测淀粉样蛋白
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ,Aβ是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_biomarker,Protein,amyloid-beta,阿尔茨海默病的生物标志物包括淀粉样蛋白
Protein,coronin-1a,regulates,Cell_Process,actin filament organisation,coronin-1a蛋白调节肌动蛋白丝组织
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,Braak stage V/VI,阿尔茨海默病的临床分期包括Braak V/VI期
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,microglial motility impairment,阿尔茨海默病伴随小胶质细胞运动功能受损
Protein,Aβ,interacts_with,Protein,ptau,Aβ与ptau在阿尔茨海默病中存在相互作用
Protein,Iba1,interacts_with,Protein,P2RY12,Iba1与P2RY12蛋白在生理条件下相互作用
Protein,P2RY12,is_marker_for,Cell_Type,microglia,P2RY12蛋白是小胶质细胞的标志物
Protein,VEGF,involved_in,Pathological_Change,angiogenesis,VEGF参与血管生成过程
