Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,tau,associated_with,Pathological_Change,oxidative stress,tau蛋白与氧化应激有关
<Protein,tau,aggregates_in,Pathological_Change,neurofibrillary tangles,tau蛋白聚集形成神经纤维缠结>
Protein,arginine,suppresses,Protein,IgG1 aggregation,精氨酸抑制IgG1的聚集
Protein,arginine,prevents,Protein,protein aggregation,精氨酸防止蛋白质的聚集
Protein,tau,necessary_for,Disease,Alzheimer's disease,tau蛋白的病理发展是阿尔茨海默病进展的必要条件
<Protein,tau,affected_by,Pathological_Change,hyperphosphorylation,tau蛋白在阿尔茨海默病中过度磷酸化>
Protein,amyloid-beta,associated_with,Pathological_Change,neuronal loss,淀粉样蛋白β与神经元丢失有关
Protein,tau,associated_with,Pathological_Change,calcium dysregulation,tau蛋白与钙离子失调有关
Protein,arginine,crowds_out,Protein,model proteins,精氨酸通过拥挤效应阻止模型蛋白的自聚集
<Protein,amyloid-beta,has_isoform,Biomarker,Aβ42,淀粉样蛋白有多种异构体，包括Aβ42>
<Protein,tau,has_domain,Biomarker,C-terminal domain,tau蛋白包含C端域>
Protein,amyloid-beta,associated_with,Pathological_Change,neurotransmitter dysregulation,淀粉样蛋白β与神经递质失调有关
<Protein,tau,has_domain,Biomarker,N-terminal projection domain,tau蛋白包含N端投影域>
Protein,tau,associated_with,Pathological_Change,neuronal loss,tau蛋白与神经元丢失有关
Protein,amyloid-beta,induces,Pathological_Change,cytotoxicity,淀粉样蛋白β诱导细胞毒性
Protein,tau,associated_with,Pathological_Change,synaptic dysfunction,tau蛋白与突触功能障碍有关
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病会影响大脑
<Protein,tau,aggregates_in,Pathological_Change,straight filaments,tau蛋白聚集形成直纤维>
Protein,amyloid-beta,drives,Pathological_Change,neurovascular dysfunction,淀粉样蛋白β驱动神经血管功能障碍的发展
Protein,amyloid-beta,associated_with,Pathological_Change,autophagy dysfunction,淀粉样蛋白β与自噬功能障碍有关
<Protein,tau,affected_by,Pathological_Change,phosphorylation,tau蛋白的磷酸化影响其功能>
Treatment,CARPs,inhibits,Pathological_Change,tau hyperphosphorylation,CARPs抑制tau蛋白的过度磷酸化
Protein,tau,insufficient_for,Disease,Alzheimer's disease,tau蛋白的病理发展不足以单独导致阿尔茨海默病
Protein,arginine-rich peptides,inhibits,Protein,amyloid-beta aggregation,富含精氨酸的肽抑制淀粉样蛋白β的聚集
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Protein,tau,associated_with,Pathological_Change,neurogenesis impairment,tau蛋白与神经发生受损有关
Protein,tau,associated_with,Pathological_Change,neurofibrillary tangles,tau蛋白与神经纤维缠结有关
Protein,polyQ proteins,associated_with,Pathological_Change,cytotoxicity,多聚谷氨酰胺蛋白与细胞毒性相关
Protein,tau,forms,Pathological_Change,aggregates,tau蛋白形成聚集体
Protein,tau,drives,Pathological_Change,neuroinflammation,tau蛋白驱动神经炎症的发展
Protein,tau,associated_with,Pathological_Change,blood-brain barrier dysfunction,tau蛋白与血脑屏障功能障碍有关
Treatment,arginine,inhibits,Protein,alpha-synuclein aggregation,精氨酸抑制α-突触核蛋白的聚集
Protein,arginine,prevents,Protein,protein misfolding,精氨酸防止蛋白质的错误折叠
Protein,arginine,associated_with,Pathological_Change,citrullination,精氨酸与瓜氨酸化相关
Protein,amyloid-beta,drives,Pathological_Change,tauopathy,淀粉样蛋白β驱动tau病变的发展
<Protein,tau,has_isoform,Biomarker,4R tau,tau蛋白有3R和4R异构体>
Protein,amyloid-beta,drives,Pathological_Change,metabolic disorders,淀粉样蛋白β驱动代谢紊乱的发展
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,impaired cognition,阿尔茨海默病会导致认知功能受损
Protein,arginine,alters,Protein,protein solubility,精氨酸改变蛋白质的溶解性
Protein,amyloid-beta,associated_with,Pathological_Change,synaptic dysfunction,淀粉样蛋白β与突触功能障碍有关
Protein,tau,induces,Pathological_Change,mitochondrial damage,tau蛋白诱导线粒体损伤
Protein,tau,drives,Pathological_Change,metabolic disorders,tau蛋白驱动代谢紊乱的发展
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decline in ability to carry out everyday tasks,阿尔茨海默病会导致日常生活能力下降
Treatment,CARPs,modulates,Protein,tau,CARPs调节tau蛋白的聚集
Protein,tau,associated_with,Pathological_Change,oxidative stress,tau蛋白与氧化应激相关
Clinical_Stage,mild cognitive impairment,precedes,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的前期阶段
Protein,tau,induces,Pathological_Change,cytotoxicity,tau蛋白诱导细胞毒性
<Protein,tau,affected_by,Pathological_Change,nitration,tau蛋白的硝化影响其功能>
Protein,tau,associated_with,Pathological_Change,apoptosis,tau蛋白与细胞凋亡有关
Protein,tau,drives,Pathological_Change,neurovascular dysfunction,tau蛋白驱动神经血管功能障碍的发展
Protein,arginine,alters,Protein,protein activity,精氨酸改变蛋白质的活性
Protein,amyloid-beta,aggregates_in,Brain_Region,brain,淀粉样蛋白β在大脑中聚集
Protein,arginine,converts_to,Protein,citrulline,精氨酸转化为瓜氨酸
Protein,amyloid-beta,associated_with,Pathological_Change,neurogenesis impairment,淀粉样蛋白β与神经发生受损有关
<Protein,tau,has_domain,Biomarker,microtubule-binding domain,tau蛋白包含微管结合域>
Protein,arginine-rich peptides,crosses,Brain_Region,blood-brain barrier,富含精氨酸的肽能够穿过血脑屏障
Protein,tau,aggregates_in,Brain_Region,brain,tau蛋白在大脑中聚集
Treatment,CARPs,reduces,Pathological_Change,calcium influx,CARPs减少钙离子内流
Protein,amyloid-beta,associated_with,Pathological_Change,amyloid plaques,淀粉样蛋白β与淀粉样斑块有关
Protein,arginine,interacts_with,Protein,hydrophobic surfaces,精氨酸与疏水表面相互作用
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
Treatment,CARPs,targets,Pathological_Change,excitotoxicity,CARPs靶向兴奋性毒性
Protein,arginine,alters,Protein,α-lactalbumin aggregation pathway,精氨酸改变α-乳白蛋白的聚集途径
Research_Method,in silico tools,assesses,Protein,protein interactions,计算机模拟工具用于评估蛋白质相互作用
Treatment,arginine,prevents,Protein,polyQ protein aggregation,精氨酸防止多聚谷氨酰胺蛋白的聚集
Protein,amyloid-beta,associated_with,Pathological_Change,excitotoxicity,淀粉样蛋白β与兴奋性毒性有关
Protein,amyloid-beta,associated_with,Pathological_Change,oxidative stress,淀粉样蛋白β与氧化应激相关
Treatment,CARPs,preserves,Pathological_Change,mitochondrial function,CARPs保护线粒体功能
<Protein,tau,affected_by,Pathological_Change,glycosylation,tau蛋白的糖基化影响其功能>
Protein,tau,associated_with,Pathological_Change,glial activation,tau蛋白与胶质细胞激活有关
Treatment,Aducanumab,treats,Disease,Alzheimer's disease,Aducanumab是治疗阿尔茨海默病的药物
<Protein,tau,aggregates_in,Pathological_Change,small oligomeric aggregates,tau蛋白聚集形成小的寡聚体>
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid-beta aggregation,阿尔茨海默病与淀粉样蛋白β的聚集有关
Protein,tau,associated_with,Pathological_Change,mitochondrial dysfunction,tau蛋白与线粒体功能障碍有关
Protein,amyloid-beta,forms,Pathological_Change,aggregates,淀粉样蛋白β形成聚集体
Protein,amyloid-beta,associated_with,Pathological_Change,glial activation,淀粉样蛋白β与胶质细胞激活有关
Treatment,CARPs,modulates,Protein,amyloid-beta,CARPs调节淀粉样蛋白β的聚集
Protein,tau,associated_with,Pathological_Change,neurotransmitter dysregulation,tau蛋白与神经递质失调有关
Treatment,CARPs,reduces,Symptom,motor deficits,CARPs减少运动缺陷
Protein,amyloid-beta,associated_with,Pathological_Change,apoptosis,淀粉样蛋白β与细胞凋亡有关
Disease,Alzheimer's disease,associated_with,Pathological_Change,tau aggregation,阿尔茨海默病与tau蛋白的聚集有关
<Protein,tau,has_domain,Biomarker,proline-rich region,tau蛋白包含富含脯氨酸的区域>
Treatment,CARPs,mitigates,Pathological_Change,oxidative stress,CARPs减轻氧化应激
Disease,Alzheimer's disease,associated_with,Protein,amyloid-beta,阿尔茨海默病与淀粉样蛋白β相关
<Protein,tau,affected_by,Pathological_Change,deamidation,tau蛋白的脱酰胺作用影响其功能>
<Protein,tau,affected_by,Pathological_Change,ubiquitination,tau蛋白的泛素化影响其功能>
Disease,Alzheimer's disease,associated_with,Protein,tau,阿尔茨海默病与tau蛋白相关
Protein,amyloid-beta,insufficient_for,Disease,Alzheimer's disease,淀粉样蛋白β的病理发展不足以单独导致阿尔茨海默病
Protein,amyloid-beta,not_always_concomitant_with,Clinical_Manifestation,impaired cognition,淀粉样蛋白β斑块的存在并不总是伴随认知障碍
<Protein,tau,encoded_by,Gene,MAPT,tau蛋白由MAPT基因编码>
Protein,tau,associated_with,Pathological_Change,autophagy dysfunction,tau蛋白与自噬功能障碍有关
<Protein,tau,affected_by,Pathological_Change,oxidation,tau蛋白的氧化影响其功能>
Protein,tau,correlates_with,Clinical_Manifestation,cognitive decline,tau蛋白的负荷与认知衰退的相关性较低
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的主要风险因素
Protein,arginine,induces,Protein,BSA aggregation,精氨酸诱导BSA的聚集
Protein,amyloid-beta,associated_with,Pathological_Change,mitochondrial dysfunction,淀粉样蛋白β与线粒体功能障碍有关
Treatment,arginine,rescues,Symptom,motor deficits,精氨酸挽救运动缺陷
Protein,amyloid-beta,associated_with,Pathological_Change,oxidative stress,淀粉样蛋白β与氧化应激有关
Protein,amyloid-beta,associated_with,Pathological_Change,endoplasmic reticulum stress,淀粉样蛋白β与内质网应激有关
Protein,alpha-synuclein,associated_with,Disease,Parkinson's disease,α-突触核蛋白与帕金森病相关
