Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,high-resolution respirometry,measures,Pathological_Change,mitochondrial respiration,高分辨率呼吸测量法用于评估线粒体呼吸功能
Disease,Alzheimer's disease,associated_with,Pathological_Change,mitochondrial dysfunction,阿尔茨海默病与线粒体功能障碍相关
Treatment,Synapsin-caveolin gene therapy,patented_for,Disease,Alzheimer's disease,Synapsin-caveolin基因疗法已获专利用于治疗阿尔茨海默病
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Protein,Mfn1,is_downregulated_in,Disease,Alzheimer's disease,Mfn1蛋白在阿尔茨海默病患者中表达下调
Protein,DRP1,phosphorylates_in,Pathological_Change,mitochondrial fragmentation,DRP1磷酸化导致线粒体过度分裂
Treatment,treadmill exercise,inhibits,Pathological_Change,mitochondrial-mediated apoptosis,跑步机运动抑制线粒体介导的细胞凋亡
Protein,Cav-1,regulates,Pathological_Change,mitochondrial function,Cav-1蛋白调节线粒体功能
Research_Method,Oroboros O2k-Respirometer,measures,Biomarker,mitochondrial respiration,Oroboros O2k-Respirometer用于测量线粒体呼吸
Protein,Cav-1,regulates,Pathological_Change,mitochondrial homeostasis,Cav-1蛋白调节线粒体稳态
Protein,Cav-1,decreases_in,Brain_Region,neural systems,神经系统中Cav-1蛋白表达减少
Research_Method,EM,analyzes,Pathological_Change,mitochondrial morphology,电子显微镜用于分析线粒体形态
Protein,SynCav1,preserves,Pathological_Change,mitochondrial respiration,SynCav1蛋白保护线粒体呼吸功能
Pathological_Change,mitochondrial dysfunction,correlates_with,Clinical_Manifestation,cognitive decline,线粒体功能障碍与认知衰退相关
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory deficits,阿尔茨海默病会导致记忆缺陷
Clinical_Test,EM analysis,detects,Pathological_Change,mitochondrial morphology,电子显微镜分析检测线粒体形态
Protein,SynCav1,preserves,Pathological_Change,mitochondrial dynamics,SynCav1蛋白保护线粒体动力学
Disease,Alzheimer's disease,associated_with,Pathological_Change,oxidative stress,阿尔茨海默病与氧化应激相关
Research_Method,immunoblot,analyzes,Protein,mitochondrial fission and fusion proteins,免疫印迹用于分析线粒体分裂和融合蛋白
Treatment,DRP1 inhibitors,benefit,Pathological_Change,mitochondrial and synaptic damage,DRP1抑制剂对线粒体和突触损伤有益
Research_Method,Immunoblot,analyzes,Protein,Cav-1,免疫印迹分析Cav-1蛋白
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Treatment,treadmill exercise,protects,Pathological_Change,mitochondrial integrity,跑步机运动保护线粒体完整性
Research_Method,electron microscopy,detects,Pathological_Change,mitochondrial damage,电子显微镜用于检测线粒体损伤
Treatment,SynCav1 gene therapy,preserves,Clinical_Manifestation,cognitive function,SynCav1基因治疗保护认知功能
Treatment,SynCav1 gene therapy,preserves,Pathological_Change,axonal structure,SynCav1基因治疗保护轴突结构
Clinical_Test,Oroboros O2k-Respirometer,measures,Pathological_Change,mitochondrial respiration,Oroboros O2k-Respirometer用于测量线粒体呼吸功能
Treatment,SynCav1 gene therapy,preserves,Pathological_Change,synaptic mitochondria,SynCav1基因治疗保护突触线粒体
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Pathological_Change,damaged mitochondria,accumulates_in,Brain_Region,synaptic regions,受损线粒体在突触区域积累
Protein,Cav-1,regulates,Pathological_Change,mitochondrial dynamics,Cav-1蛋白调节线粒体动力学
Risk_Factor,amyloid deposits,exacerbates,Pathological_Change,synaptic loss,淀粉样蛋白沉积加剧突触丢失
Protein,SynCav1,preserves,Brain_Region,hippocampal pyramidal neurons,SynCav1蛋白保护海马体锥体神经元
Research_Method,immunoblot analysis,measures,Protein,Caveolin-1,免疫印迹分析用于测量Caveolin-1表达
Protein,Caveolin-1,regulates,Pathological_Change,mitochondrial dynamics,Caveolin-1调节线粒体动力学
Protein,mitofusin1,promotes,Pathological_Change,mitochondrial fusion,mitofusin1促进线粒体融合
Pathological_Change,mitochondrial fragmentation,causes,Pathological_Change,neuronal damage,线粒体碎片化导致神经元损伤
Protein,SynCav1,inhibits,Protein,p-DRP1,SynCav1蛋白抑制p-DRP1的表达
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Protein,SynCav1,preserves,Pathological_Change,mitochondrial morphology,SynCav1蛋白保护线粒体形态
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Disease,Alzheimer's disease,associated_with,Pathological_Change,synaptic loss,阿尔茨海默病与突触丢失相关
Protein,Cav-1,rescues,Pathological_Change,mitochondrial dysfunction,Cav-1蛋白挽救线粒体功能障碍
Protein,Caveolin-1,preserves,Clinical_Manifestation,cognitive function,Caveolin-1过表达可保护认知功能
Gene,SynCav1,preserves,Pathological_Change,synaptic mitochondrial function,SynCav1基因保护突触线粒体功能
Risk_Factor,hyper-neuroinflammatory responses,exacerbates,Pathological_Change,neuronal death,过度神经炎症反应加剧神经元死亡
Protein,Caveolin-1,mitigates,Pathological_Change,oxidative stress,Caveolin-1减轻氧化应激
Pathological_Change,mitochondrial fragmentation,causes,Pathological_Change,mitochondrial dysfunction,线粒体碎片化导致线粒体功能障碍
Risk_Factor,oxidative stress,affects,Protein,Cav-1,氧化应激影响Cav-1蛋白功能
