Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,artificial intelligence,analyzes,Clinical_Test,pupillometric traces,人工智能用于分析瞳孔测量轨迹
Protein,amyloid-beta,decreases_in,Biomarker,cerebrospinal fluid,阿尔茨海默病患者脑脊液中β-淀粉样蛋白水平降低
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,language impairment,阿尔茨海默病伴有语言障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,need for constant supervision,阿尔茨海默病伴随需要持续监督
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,faster redilation after light offset,阿尔茨海默病伴有光偏移后瞳孔更快重新扩张
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE ε4 carrier status,APOE ε4携带状态是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,nucleus basalis of Meynert,阿尔茨海默病影响迈内特基底核
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased maximum velocity of constriction,阿尔茨海默病伴有最大收缩速度下降
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased PLR in response to exposure to blue light,阿尔茨海默病伴随对蓝光的PLR减少
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,faster redilation after offset of red light,阿尔茨海默病伴随红光偏移后瞳孔再扩张加快
Disease,Alzheimer's disease,affects,Brain_Region,SCG,阿尔茨海默病影响颈上神经节
Clinical_Test,pupillometry,detects,Disease,Alzheimer's disease,瞳孔测量法可用于检测阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,PVN,阿尔茨海默病影响室旁核
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased sympathetic inhibitory system,阿尔茨海默病伴有交感抑制系统下降
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased PIPR for blue light,阿尔茨海默病伴随对蓝光的PIPR减少
Clinical_Test,CSF analysis,measures,Biomarker,beta amyloid,脑脊液分析用于测量β淀粉样蛋白
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased PLR in response to exposure to red light,阿尔茨海默病伴随对红光的PLR减少
