Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,spatial learning,莫里斯水迷宫测试用于评估空间学习能力
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚用于治疗阿尔茨海默病
Protein,amyloid-beta,reduces,Protein,brain-derived neurotrophic factor,淀粉样蛋白减少脑源性神经营养因子
Research_Method,paired-pulse facilitation,measures,Clinical_Manifestation,presynaptic mechanisms,配对脉冲促进用于测量突触前机制
Research_Method,long-term potentiation,measures,Clinical_Manifestation,synaptic plasticity,长时程增强用于测量突触可塑性
Research_Method,statistical analysis,analyzes,Clinical_Test,data,统计分析用于分析临床测试数据
Treatment,probiotics,increases,Research_Method,field excitatory postsynaptic potentials,益生菌增加场兴奋性突触后电位
Brain_Region,hippocampus,involved_in,Clinical_Manifestation,memory,海马体参与记忆功能
Risk_Factor,high cholesterol,contributes_to,Pathological_Change,amyloid-beta production,高胆固醇促进淀粉样蛋白的产生
Treatment,probiotics,decreases,Biomarker,total cholesterol,益生菌降低总胆固醇水平
Protein,amyloid-beta,increases,Biomarker,triglycerides,淀粉样蛋白增加甘油三酯水平
Biomarker,TC,measured_in,Clinical_Test,blood test,总胆固醇通过血液测试测量
Imaging_Method,fEPSP,records,Pathological_Change,neuronal activity,场兴奋性突触后电位记录神经元活动
Biomarker,nitric oxide,affects,Clinical_Manifestation,synaptic plasticity,一氧化氮影响突触可塑性
Protein,amyloid-beta,accumulates_in,Brain_Region,hippocampus,淀粉样蛋白在海马体中异常堆积
Treatment,probiotics,decreases,Biomarker,very low-density lipoprotein-cholesterol,益生菌降低极低密度脂蛋白胆固醇水平
Research_Method,long-term potentiation,affected_by,Protein,amyloid-beta,长时程增强受淀粉样蛋白影响
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,memory,莫里斯水迷宫测试用于评估记忆能力
Protein,amyloid-beta,induces,Disease,Alzheimer's disease,淀粉样蛋白诱导阿尔茨海默病
Treatment,probiotics,increases,Protein,brain-derived neurotrophic factor,益生菌增加脑源性神经营养因子
Treatment,probiotic supplementation,improves,Clinical_Manifestation,long-term potentiation,益生菌补充改善长时程增强
Treatment,probiotics,reduces,Biomarker,TC,益生菌降低总胆固醇水平
Clinical_Test,probe trial test,assesses,Clinical_Manifestation,memory retention,探测试验评估记忆保持能力
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Risk_Factor,amyloid-beta,increases_risk_of,Disease,Alzheimer's disease,淀粉样蛋白增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病表现为记忆力丧失
Treatment,probiotics,improves,Research_Method,long-term potentiation,益生菌改善长时程增强
Brain_Region,hippocampus,affected_by,Protein,amyloid-beta,海马体受淀粉样蛋白影响
Research_Method,paired-pulse facilitation,examines,Clinical_Manifestation,long-term potentiation,配对脉冲促进用于检查长时程增强机制
Research_Method,PPF,evaluates,Pathological_Change,synaptic plasticity,配对脉冲易化评估突触可塑性
Research_Method,high-frequency stimulation,induces,Clinical_Manifestation,long-term potentiation,高频刺激诱导长时程增强
Treatment,probiotics,reduces,Biomarker,VLDL-C,益生菌降低极低密度脂蛋白水平
