Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral changes,阿尔茨海默病的症状包括行为改变
Treatment,MSC-derived EVs,reduces,Pathological_Change,Aβ plaque load,间充质干细胞衍生的细胞外囊泡减少Aβ斑块负荷
Research_Method,electron microscopy,characterizes,Treatment,hMSC-EV,电子显微镜表征hMSC-EV
Risk_Factor,inflammation,contributes_to,Disease,Alzheimer's disease,炎症是阿尔茨海默病的风险因素
Brain_Region,hippocampus,shows,Pathological_Change,amyloid plaque deposition,海马体区域显示淀粉样斑块沉积
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Imaging_Method,immunohistochemistry,detects,Protein,GFAP,免疫组化检测GFAP蛋白
Clinical_Test,NORT,evaluates,Clinical_Manifestation,memory,新物体识别测试评估记忆功能
Treatment,hMSC-EV,reduces,Pathological_Change,amyloid plaques,hMSC-EV治疗减少淀粉样斑块
Clinical_Test,Y-maze,assesses,Clinical_Manifestation,spatial working memory,Y迷宫测试用于评估空间工作记忆
Risk_Factor,reactive astrocytes,produce,Pathological_Change,reactive oxygen species,反应性星形胶质细胞产生活性氧
Treatment,MSC-derived EVs,improves,Clinical_Manifestation,memory,间充质干细胞衍生的细胞外囊泡改善记忆功能
Treatment,3D-MSC-EVs,reduces,Pathological_Change,amyloid plaque deposition,3D-MSC-EVs治疗减少淀粉样斑块沉积
Research_Method,nanoparticle tracking analysis,characterizes,Treatment,hMSC-EV,纳米颗粒跟踪分析表征hMSC-EV
Research_Method,western blot,measures,Protein,amyloid-beta,蛋白质印迹法用于测量淀粉样蛋白水平
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau tangles,阿尔茨海默病与tau蛋白缠结的形成有关
Clinical_Stage,late-stage AD,has_pathological_change,Pathological_Change,activated astrocytes,晚期阿尔茨海默病伴有激活的星形胶质细胞
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的主要症状是记忆力丧失
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病与淀粉样斑块的形成有关
Protein,GFAP,is_associated_with,Pathological_Change,inflammation,GFAP蛋白与炎症相关
Research_Method,ThioS staining,detects,Pathological_Change,amyloid plaque deposition,硫黄素S染色用于检测淀粉样斑块沉积
Protein,amyloid-beta,is_cleaved_by,Protein,γ-secretase,淀粉样蛋白被γ-分泌酶切割
Clinical_Test,NORT,assesses,Clinical_Manifestation,object memory,新物体识别测试用于评估物体记忆
Treatment,hMSC-EV,ameliorates,Clinical_Manifestation,cognitive decline,hMSC-EV治疗改善认知衰退
Imaging_Method,immunohistochemistry,detects,Pathological_Change,amyloid plaques,免疫组织化学检测淀粉样斑块
Protein,Syntenin-1,enriched_in,Treatment,hMSC-EV,Syntenin-1在hMSC-EV中富集
Protein,CD9,not_enriched_in,Treatment,hMSC-EV,CD9在hMSC-EV中不富集
Protein,TSG101,not_enriched_in,Treatment,hMSC-EV,TSG101在hMSC-EV中不富集
Protein,amyloid-beta,is_cleaved_from,Protein,amyloid precursor protein,淀粉样蛋白由淀粉样前体蛋白切割而来
Risk_Factor,chronic inflammation,leads_to,Pathological_Change,cell death,慢性炎症导致细胞死亡
Gene,PSEN1,is_associated_with,Disease,Alzheimer's disease,PSEN1基因与阿尔茨海默病相关
Treatment,MSC-derived EVs,ameliorates,Disease,Alzheimer's disease,间充质干细胞衍生的细胞外囊泡可改善阿尔茨海默病
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Treatment,intranasal administration,delivers,Treatment,MSC-derived EVs,鼻内给药用于递送间充质干细胞衍生的细胞外囊泡
Research_Method,3D aggregation culture,produces,Treatment,hMSC-EV,3D聚集培养产生hMSC-EV
Protein,amyloid-beta,forms,Pathological_Change,senile plaques,淀粉样蛋白形成老年斑
Imaging_Method,MRI,detects,Pathological_Change,amyloid plaque deposition,核磁共振用于检测淀粉样斑块沉积
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Disease,Alzheimer's disease,has_biomarker,Biomarker,GFAP,GFAP是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体
