Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Aβ,leads_to,Pathological_Change,senile plaques,Aβ蛋白的异常堆积导致老年斑的形成
Research_Method,statistical analysis,analyzes,Research_Method,experimental data,统计分析用于分析实验数据
Disease,Alzheimer's disease,has_biomarker,Biomarker,Amyloid β-protein,阿尔茨海默病的生物标志物是淀粉样β蛋白
Risk_Factor,high-fat diet,aggravates,Pathological_Change,whitening of brown adipose tissue,高脂饮食会加重棕色脂肪组织的白化现象
Research_Method,real-time PCR,measures,Biomarker,Akk abundance,实时PCR用于测量Akk的丰度
Clinical_Test,open-field test,evaluates,Clinical_Manifestation,exploratory behavior,开放场测试评估探索行为
Research_Method,immunohistochemistry,detects,Protein,Amyloid β-protein,免疫组化用于检测淀粉样β蛋白沉积
Research_Method,PAS staining,detects,Pathological_Change,colonic mucus cells,PAS染色用于检测结肠黏液细胞
Risk_Factor,type 2 diabetes,increases_risk_of,Disease,Alzheimer's disease,2型糖尿病增加阿尔茨海默病风险
Treatment,Akkermansia muciniphila,improves,Clinical_Manifestation,intestinal barrier dysfunction,Akkermansia muciniphila改善肠道屏障功能障碍
Research_Method,immunohistochemistry,detects,Pathological_Change,Aβ plaque deposition,免疫组织化学用于检测Aβ斑块的沉积
Treatment,Akk,improves,Pathological_Change,hepatic steatosis,Akk治疗可以改善肝脂肪变性
Risk_Factor,high-fat diet,aggravates,Clinical_Manifestation,learning and memory impairment,高脂饮食会加重学习和记忆障碍
Risk_Factor,aging,aggravates,Pathological_Change,hepatic steatosis,衰老会加重肝脂肪变性
Research_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振用于检测脑萎缩情况
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ plaque deposits,阿尔茨海默病的病理改变包括Aβ斑块沉积
Risk_Factor,obesity,increases_risk_of,Disease,Alzheimer's disease,肥胖是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Treatment,Akk,improves,Disease,Alzheimer's disease,Akk治疗可以改善阿尔茨海默病的症状
Risk_Factor,high-fat diet,aggravates,Pathological_Change,hepatic steatosis,高脂饮食会加重肝脂肪变性
Clinical_Test,ELISA,measures,Biomarker,Aβ levels,ELISA用于测量Aβ水平
Protein,Amyloid β-protein,accumulates_in,Brain_Region,cerebral cortex,淀粉样β蛋白在大脑皮层中积累
Clinical_Test,glucose tolerance test,measures,Clinical_Manifestation,glucose metabolism,葡萄糖耐量测试测量葡萄糖代谢
Treatment,Akk,improves,Pathological_Change,lipid metabolism disorders,Akk治疗可以改善脂质代谢紊乱
Protein,Aβ,accumulates_in,Brain_Region,brain,Aβ蛋白在大脑中异常堆积
Research_Method,ELISA,measures,Biomarker,Amyloid β-protein,ELISA用于测量淀粉样β蛋白水平
Protein,Aβ,accumulates_in,Brain_Region,hippocampus,Aβ蛋白在海马体中异常堆积
Risk_Factor,obesity,increases_risk_of,Disease,Alzheimer's disease,肥胖是阿尔茨海默病的高风险因素
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ,阿尔茨海默病的生物标志物包括Aβ蛋白
Treatment,Akk,improves,Pathological_Change,whitening of brown adipose tissue,Akk治疗可以改善棕色脂肪组织的白化现象
Protein,UCP1,reflects,Pathological_Change,thermogenic activity,UCP1蛋白反映了棕色脂肪组织的产热活性
Treatment,Akkermansia muciniphila,improves,Clinical_Manifestation,dyslipidemia,Akkermansia muciniphila改善血脂异常
Clinical_Test,Y-maze test,evaluates,Clinical_Manifestation,spatial learning and memory,Y迷宫测试用于评估空间学习和记忆能力
Risk_Factor,hyperlipidemia,increases_risk_of,Disease,Alzheimer's disease,高脂血症是阿尔茨海默病的重要风险因素
Treatment,Akk,improves,Clinical_Manifestation,cognitive function,Akk治疗可以改善认知功能
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased behavioral ability,阿尔茨海默病的主要症状之一是行为能力下降
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病表现为认知障碍
Risk_Factor,aging,aggravates,Clinical_Manifestation,decreased self-care ability,衰老会加重自理能力下降
Research_Method,ELISA,measures,Biomarker,serum DAO levels,ELISA用于测量血清DAO水平
Risk_Factor,aging,aggravates,Clinical_Manifestation,cognitive impairment,衰老会加重认知障碍
Risk_Factor,high-fat diet,aggravates,Pathological_Change,lipid metabolism disorders,高脂饮食会加重脂质代谢紊乱
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,loss of visual skills,阿尔茨海默病症状包括视觉技能丧失
Research_Method,Y-maze test,evaluates,Clinical_Manifestation,cognitive function,Y迷宫测试用于评估认知功能
Imaging_Method,IHC,detects,Pathological_Change,Aβ plaque deposits,免疫组化检测Aβ斑块沉积
Treatment,Akk,reduces,Pathological_Change,Aβ plaque deposition,Akk治疗可以减少Aβ斑块的沉积
Risk_Factor,aging,aggravates,Pathological_Change,neurofibril tangles,衰老会加重神经纤维缠结的形成
Risk_Factor,aging,aggravates,Pathological_Change,whitening of brown adipose tissue,衰老会加重棕色脂肪组织的白化现象
Treatment,Akk,improves,Pathological_Change,glucose metabolism disorders,Akk治疗可以改善葡萄糖代谢紊乱
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,anxiety-related behaviors,阿尔茨海默病表现为焦虑相关行为
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,performance impairment,阿尔茨海默病症状包括表现障碍
Risk_Factor,high-fat diet,aggravates,Clinical_Manifestation,anxiety-related behaviors,高脂饮食会加重焦虑相关行为
Research_Method,open-field test,evaluates,Clinical_Manifestation,anxiety-related behaviors,开放场测试用于评估焦虑相关行为
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory impairment,阿尔茨海默病症状包括记忆障碍
Treatment,Akk,improves,Pathological_Change,intestinal barrier dysfunction,Akk治疗可以改善肠道屏障功能障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory dysfunction,阿尔茨海默病的主要症状之一是记忆功能障碍
Protein,Aβ,accumulates_in,Brain_Region,cerebral cortex,Aβ蛋白在大脑皮层中异常堆积
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像检测脑萎缩
Risk_Factor,aging,aggravates,Clinical_Manifestation,anxiety-related behaviors,衰老会加重焦虑相关行为
Risk_Factor,aging,aggravates,Pathological_Change,neuronal apoptosis,衰老会加重神经元凋亡
Risk_Factor,aging,aggravates,Clinical_Manifestation,learning and memory impairment,衰老会加重学习和记忆障碍
Risk_Factor,chronic low-grade inflammation,increases_risk_of,Disease,Alzheimer's disease,慢性低度炎症增加阿尔茨海默病风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased self-care ability,阿尔茨海默病的主要症状之一是自理能力下降
Treatment,Akk,improves,Clinical_Manifestation,spatial memory ability,Akk治疗可以改善空间记忆能力
Treatment,Akk,improves,Clinical_Manifestation,learning ability,Akk治疗可以改善学习能力
Risk_Factor,aging,aggravates,Pathological_Change,intestinal barrier dysfunction,衰老会加重肠道屏障功能障碍
Risk_Factor,aging,aggravates,Pathological_Change,glucose metabolism disorders,衰老会加重葡萄糖代谢紊乱
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral changes,阿尔茨海默病症状包括行为变化
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病的主要症状之一是认知障碍
Risk_Factor,aging,aggravates,Pathological_Change,lipid metabolism disorders,衰老会加重脂质代谢紊乱
Protein,Aβ,promotes,Pathological_Change,neuronal apoptosis,Aβ蛋白促进神经元凋亡
Treatment,Akkermansia muciniphila,reduces,Biomarker,Amyloid β-protein,Akkermansia muciniphila减少淀粉样β蛋白水平
Research_Method,open-field test,evaluates,Clinical_Manifestation,anxiety-related behaviors,旷场测试用于评估焦虑相关行为
Treatment,Akk,improves,Clinical_Manifestation,anxiety-related behaviors,Akk治疗可以改善焦虑相关行为
Risk_Factor,insulin resistance,increases_risk_of,Disease,Alzheimer's disease,胰岛素抵抗是阿尔茨海默病的重要风险因素
Protein,Amyloid β-protein,competes_with,Protein,insulin,淀粉样β蛋白与胰岛素竞争受体
Risk_Factor,aging,aggravates,Pathological_Change,Aβ plaque deposition,衰老会加重Aβ斑块的沉积
