Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Treatment,ginsenoside Rg1,affects,Protein,PPARγ,人参皂苷Rg1影响PPARγ表达
Research_Method,Western blot,measures,Protein,aPP,Western blot检测淀粉样前体蛋白表达
Protein,PPARγ,regulates,Protein,IDE,PPARγ通过结合IDE基因启动子调节其表达
Protein,ide,degrades,Protein,β-amyloid peptides,胰岛素降解酶直接降解β-淀粉样蛋白
Protein,PParγ,regulates,Gene,Bace1,PParγ调控β-淀粉样蛋白裂解酶1基因表达
Treatment,ginsenoside rg1,inhibits,Protein,cdK5,人参皂苷rg1抑制细胞周期依赖性激酶5表达
Protein,PPARγ,regulates,Protein,IDE,PPARγ调节IDE蛋白表达
Protein,PPARγ,regulates,Gene,IDE,PPARγ调节胰岛素降解酶（IDE）的表达
Protein,PPARγ,regulates,Gene,BACE1,PPARγ调节BACE1基因表达
Treatment,Ginsenoside Rg1,attenuates,Pathological_Change,neuronal apoptosis,人参皂苷Rg1减轻神经元凋亡
Protein,PPARγ,regulates,Protein,amyloid-beta,PPARγ调节淀粉样蛋白生成和降解
Research_Method,RT-qPCR,measures,Gene,ide,RT-qPCR检测胰岛素降解酶mRNA表达
Protein,CDK5,regulates,Protein,IDE,CDK5通过调节PPARγ磷酸化影响IDE的表达
Protein,Bace1,proteolyzes,Protein,aPP,β-淀粉样蛋白裂解酶1酶解淀粉样前体蛋白
Protein,PPARγ,regulates,Protein,amyloid precursor protein,PPARγ调节淀粉样前体蛋白（APP）的表达
Protein,PPARγ,regulates,Protein,BACE1,PPARγ调节β-淀粉样裂解酶1（BACE1）的表达
Treatment,ginsenoside rg1,reduces,Protein,β-amyloid peptides,人参皂苷rg1降低β-淀粉样蛋白水平
Protein,aPP,produces,Protein,β-amyloid peptides,淀粉样前体蛋白产生β-淀粉样蛋白
Treatment,Roscovitine,reduces,Biomarker,β-amyloid levels,Roscovitine通过抑制CDK5降低β-淀粉样水平
Treatment,ginsenoside Rg1,inhibits,Protein,CDK5,人参皂苷Rg1抑制CDK5表达
Protein,PPARγ,regulates,Gene,IDE,PPARγ调节IDE基因表达
Treatment,Ginsenoside Rg1,inhibits,Protein,CDK5,人参皂苷Rg1抑制CDK5的表达
Treatment,ginsenoside Rg1,reduces,Protein,amyloid-beta,人参皂苷Rg1降低淀粉样蛋白水平
Protein,β-amyloid peptides,accumulates_in,Brain_Region,brain,β-淀粉样蛋白在大脑中异常堆积
Research_Method,Western blotting,measures,Protein,PPARγ,Western blotting用于测量PPARγ的蛋白表达水平
Protein,CDK5,regulates,Protein,β-amyloid peptides,CDK5通过调节PPARγ磷酸化影响β-淀粉样肽的水平
Imaging_Method,TUNEL staining,detects,Pathological_Change,apoptosis,TUNEL染色检测细胞凋亡
Treatment,Roscovitine,inhibits,Protein,CDK5,Roscovitine作为CDK5抑制剂抑制CDK5的活性
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体区域
Protein,PPARγ,regulates,Gene,BACE1,PPARγ调节β-淀粉样裂解酶1（BACE1）的表达
Protein,amyloid-beta,induces,Clinical_Manifestation,neuronal apoptosis,淀粉样蛋白诱导神经元凋亡
Research_Method,Western blot,measures,Protein,cdK5,Western blot检测cdK5蛋白表达
Protein,β-amyloid peptides,accumulates_in,Brain_Region,brain,β-淀粉样肽在大脑中异常堆积
Research_Method,RT-qPCR,measures,Gene,aPP,RT-qPCR检测淀粉样前体蛋白mRNA表达
Protein,cdK5,upregulates,Gene,Bace1,细胞周期依赖性激酶5上调β-淀粉样蛋白裂解酶1基因表达
Protein,PPARγ,regulates,Protein,amyloid-beta,PPARγ调节淀粉样蛋白水平
Protein,PParγ,regulates,Gene,ide,PParγ调控胰岛素降解酶基因表达
Protein,cdK5,downregulates,Gene,ide,细胞周期依赖性激酶5下调胰岛素降解酶基因表达
Protein,CDK5,phosphorylates,Protein,PPARγ,CDK5通过磷酸化调节PPARγ的活性
Protein,PPARγ,regulated_by,Gene,CDK5,CDK5通过磷酸化调节PPARγ的活性
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病影响海马体神经元
Research_Method,Western blot,measures,Protein,β-amyloid peptides,Western blot检测β-淀粉样蛋白表达
Protein,CDK5,regulates,Protein,BACE1,CDK5通过调节PPARγ磷酸化影响BACE1的表达
Protein,CDK5,regulates,Protein,amyloid precursor protein,CDK5通过调节PPARγ磷酸化影响淀粉样前体蛋白（APP）的表达
Treatment,ginsenoside Rg1,attenuates,Pathological_Change,PPARγ phosphorylation,人参皂苷Rg1减轻PPARγ磷酸化
Treatment,ginsenoside Rg1,attenuates,Clinical_Manifestation,neuronal apoptosis,人参皂苷Rg1减轻神经元凋亡
Research_Method,TUNEL staining,detects,Pathological_Change,neuronal apoptosis,TUNEL染色用于检测神经元凋亡
Protein,β-amyloid peptides,induces,Pathological_Change,apoptosis,β-淀粉样蛋白诱导海马体神经元凋亡
Research_Method,Western blot,measures,Protein,PParγ,Western blot检测PParγ蛋白表达
Research_Method,Western blot,measures,Protein,Bace1,Western blot检测β-淀粉样蛋白裂解酶1表达
Protein,amyloid-beta,induces,Pathological_Change,PPARγ phosphorylation,淀粉样蛋白诱导PPARγ磷酸化
Protein,CDK5,affects,Protein,PPARγ,CDK5影响PPARγ表达
Treatment,ginsenoside Rg1,attenuates,Pathological_Change,amyloid-beta-induced effects,人参皂苷Rg1减轻淀粉样蛋白诱导的效应
Protein,PPARγ,regulates,Protein,IDE,PPARγ调节胰岛素降解酶（IDE）的表达
Treatment,Roscovitine,attenuates,Pathological_Change,neuronal apoptosis,Roscovitine减轻神经元凋亡
Disease,Alzheimer's disease,has_biomarker,Biomarker,β-amyloid peptides,β-淀粉样肽的积累是阿尔茨海默病的标志性特征
Protein,PPARγ,regulates,Protein,BACE1,PPARγ调节BACE1蛋白表达
Treatment,ginsenoside Rg1,provides,Clinical_Manifestation,neuroprotective effects,人参皂苷Rg1提供神经保护作用
Research_Method,Western blot,measures,Protein,ide,Western blot检测胰岛素降解酶表达
Research_Method,RT-qPCR,measures,Gene,Bace1,RT-qPCR检测β-淀粉样蛋白裂解酶1mRNA表达
Protein,cdK5,phosphorylates,Protein,PParγ,细胞周期依赖性激酶5磷酸化PParγ
Protein,CDK5,phosphorylates,Protein,PPARγ,CDK5磷酸化PPARγ
Treatment,Ginsenoside Rg1,reduces,Biomarker,β-amyloid levels,人参皂苷Rg1通过抑制CDK5诱导的PPARγ磷酸化降低β-淀粉样水平
Protein,PPARγ,regulates,Protein,BACE1,PPARγ通过结合BACE1基因启动子调节其表达
Research_Method,RT-qPCR,assesses,Gene,PPARγ,RT-qPCR用于评估PPARγ的mRNA表达水平
Protein,PPARγ,regulates,Protein,amyloid-beta,PPARγ通过调节BACE1和IDE影响淀粉样蛋白水平
