Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,no major adverse events,阿尔茨海默病的风险因素包括无重大不良事件
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,sarcopenia,阿尔茨海默病的风险因素包括肌肉减少症
Clinical_Test,TUG,assesses,Symptom,leg strength and agility,计时起立行走测试评估下肢力量和敏捷性
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,diabetes,阿尔茨海默病的风险因素包括糖尿病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,disability,阿尔茨海默病的风险因素包括残疾
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,sustained PA,阿尔茨海默病的风险因素包括持续的身体活动
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,secondary outcomes,阿尔茨海默病的风险因素包括次要结果
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,improved health status,阿尔茨海默病的风险因素包括健康状况改善
Imaging_Method,MRI,detects,Pathological_Change,white matter hyperintensities,核磁共振检测脑白质高信号
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,smoking,阿尔茨海默病的风险因素包括吸烟
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,preservation of lean body mass,阿尔茨海默病的风险因素包括瘦体重的保持
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,loss of skeletal muscle and strength,阿尔茨海默病的风险因素包括骨骼肌和力量减少
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,central obesity,阿尔茨海默病的风险因素包括中心性肥胖
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,small changes between groups,阿尔茨海默病的风险因素包括组间小变化
Clinical_Test,GDS-15,assesses,Symptom,depression,老年抑郁量表用于评估抑郁症状
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,hypercholesterolemia,阿尔茨海默病的风险因素包括高胆固醇血症
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,loss of fat-free mass,阿尔茨海默病的风险因素包括瘦体重减少
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,predominantly walking,阿尔茨海默病的风险因素包括主要是步行
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,overcomes transportation barrier,阿尔茨海默病的风险因素包括克服交通障碍
Research_Method,randomized controlled trial,evaluates,Treatment,physical activity,随机对照试验评估身体活动的效果
Disease,MCI,is_risk_factor_for,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,smoking,吸烟是阿尔茨海默病的风险因素
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因是阿尔茨海默病的重要风险因素
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,excellent long-term adherence,阿尔茨海默病的风险因素包括优秀的长期依从性
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,long-term PA adherence,阿尔茨海默病的风险因素包括长期身体活动依从性
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low muscle mass,阿尔茨海默病的风险因素包括低肌肉质量
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,easily accessible,阿尔茨海默病的风险因素包括易于获取
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,adverse outcomes,阿尔茨海默病的风险因素包括不良后果
