Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,associated_with,Protein,CX3CL1,阿尔茨海默病与CX3CL1蛋白表达上调相关
Protein,IL10,upregulated_in,Disease,infectious delirium,感染性谵妄患者中IL10蛋白表达上调
Clinical_Test,proximity extension assay,measures,Protein,inflammatory proteins,邻近延伸实验用于检测炎症相关蛋白
Pathological_Change,microglial activation,associated_with,Disease,Alzheimer's disease,小胶质细胞激活与阿尔茨海默病相关
Disease,Alzheimer's disease,has_biomarker,Biomarker,total tau,阿尔茨海默病的生物标志物包括总tau蛋白
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
<Protein,TNFRSF21,affects,Pathological_Change,synapse formation,TNFRSF21蛋白影响突触形成>
Research_Method,hierarchical clustering,analyzes,Protein,protein clusters,层次聚类用于分析蛋白质簇
<Protein,NCAN,forms,Pathological_Change,perineuronal net,NCAN蛋白形成神经元周围网结构>
<Protein,NTRK2,associated_with,Clinical_Stage,Alzheimer's disease,NTRK2蛋白与阿尔茨海默病的临床分期相关>
<Protein,THY1,stabilizes,Pathological_Change,neuronal synapses,THY1蛋白稳定神经元突触>
Protein,uPA,downregulated_in,Disease,infectious delirium,感染性谵妄患者中uPA蛋白表达下调
Disease,delirium,associated_with,Pathological_Change,neuroinflammation,谵妄与神经炎症相关
Protein,fractalkine,upregulated_in,Disease,infectious delirium,感染性谵妄患者中fractalkine蛋白表达上调
Protein,NCAN,downregulated_in,Disease,Alzheimer's disease,阿尔茨海默病患者中NCAN蛋白表达下调
Disease,delirium,associated_with,Disease,Alzheimer's disease,谵妄与阿尔茨海默病存在生化重叠
Protein,CD200R1,downregulated_in,Disease,infectious delirium,感染性谵妄患者中CD200R1蛋白表达下调
<Protein,CADM3,affects,Pathological_Change,synapse formation,CADM3蛋白影响突触形成>
Research_Method,principal component analysis,analyzes,Protein,protein correlations,主成分分析用于分析蛋白质相关性
Protein,DNER,downregulated_in,Disease,Alzheimer's disease,阿尔茨海默病患者中DNER蛋白表达下调
Protein,NBL1,downregulated_in,Disease,infectious delirium,感染性谵妄患者中NBL1蛋白表达下调
Protein,CASP8,downregulated_in,Disease,Alzheimer's disease,阿尔茨海默病患者中CASP8蛋白表达下调
Disease,delirium,associated_with,Risk_Factor,systemic inflammation,谵妄与系统性炎症是重要的风险因素
