Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
<Clinical_Test,Braak stage,assesses,Clinical_Stage,AD pathology,Braak分期用于评估阿尔茨海默病病理>
Clinical_Test,RNA-seq,analyzes,Gene,expression,RNA测序用于分析基因表达
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Clinical_Test,RNA-seq,measures,Gene,expression levels,RNA测序测量基因表达水平
Pathological_Change,amyloid plaques,associated_with,Disease,Alzheimer's disease,淀粉样斑块与阿尔茨海默病相关
Gene,BIN1,associated_with,Disease,Alzheimer's disease,BIN1基因与阿尔茨海默病相关
Clinical_Stage,Braak stage,indicates_severity_of,Disease,Alzheimer's disease,Braak分期指示阿尔茨海默病的严重程度
Gene,MEF2C,associated_with,Disease,Alzheimer's disease,MEF2C基因与阿尔茨海默病相关
Pathological_Change,synaptic loss,associated_with,Disease,Alzheimer's disease,突触丢失与阿尔茨海默病相关
Clinical_Manifestation,global cognitive decline,associated_with,Disease,Alzheimer's disease,整体认知功能下降是阿尔茨海默病的临床表现
Gene,DSCAML1,linked_to,Pathological_Change,CpH methylation loss,DSCAML1基因与CpH甲基化丢失相关
<Protein,tau,hyperphosphorylated_in,Disease,Alzheimer's disease,tau蛋白在阿尔茨海默病中过度磷酸化>
Imaging_Method,Hi-C,detects,Chromatin,interactions,Hi-C技术用于检测染色质相互作用
Research_Method,GWAS,identifies,Gene,risk factors,全基因组关联研究识别基因风险因素
<Treatment,BACE1 inhibitors,targets,Protein,BACE1,BACE1抑制剂靶向BACE1蛋白>
Pathological_Change,neurofibrillary tangle density,associated_with,Disease,Alzheimer's disease,神经纤维缠结密度与阿尔茨海默病相关
<Pathological_Change,neurofibrillary tangles,spreads_across,Brain_Region,neocortex,神经纤维缠结在新皮层中扩散>
Research_Method,epigenetic clock,predicts,Biomarker,DNA methylation aging,表观遗传时钟预测DNA甲基化衰老
Clinical_Manifestation,perceptual speed decline,correlated_with,Biomarker,DNA hypomethylation,感知速度下降与DNA低甲基化相关
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive symptoms,阿尔茨海默病表现为认知症状>
Gene,DSCAML1,contains,Enhancer,enhancer interacting with BACE1 gene promoter,DSCAML1基因包含与BACE1基因启动子相互作用的增强子
<Imaging_Method,Hi-C,analyzes,Gene,enhancer interactions,Hi-C分析基因增强子相互作用>
Clinical_Test,ROSMAP dataset,contains,Clinical_Data,DNA methylation and pathological/clinical data,ROSMAP数据集包含DNA甲基化和病理/临床数据
Pathological_Change,neuronal loss,associated_with,Disease,Alzheimer's disease,神经元丢失与阿尔茨海默病相关
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Pathological_Change,CpH methylation loss,associated_with,Disease,Alzheimer's disease,CpH甲基化丢失与阿尔茨海默病相关
<Clinical_Manifestation,memory loss,correlates_with,Clinical_Stage,Braak stage,记忆丧失与Braak分期相关>
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病伴随认知功能下降
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层神经元
<Gene,DSCAML1,regulates,Gene,BACE1,DSCAML1基因调控BACE1基因>
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Clinical_Test,RNA-seq,reveals,Gene,expression patterns,RNA测序揭示基因表达模式
Clinical_Test,RNA-seq,identifies,Gene,expression differences,RNA测序识别基因表达差异
Disease,Alzheimer's disease,affects,Brain_Region,prefrontal cortex,阿尔茨海默病影响前额叶皮层
Research_Method,Hi-C,analyzes,Chromatin,interactions,Hi-C技术分析染色质相互作用
Imaging_Method,RNA-seq,analyzes,Gene,BACE1,RNA测序用于分析BACE1基因表达
Research_Method,epigenetic clock,measures,Biomarker,DNA methylation,表观遗传时钟用于测量DNA甲基化
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Gene,CDK5R2,associated_with,Pathological_Change,neurofibrillary tangles,CDK5R2基因与神经纤维缠结相关
Gene,DSCAML1,linked_to,Protein,BACE1,DSCAML1基因与BACE1蛋白表达相关
Research_Method,bisulfite sequencing,detects,Biomarker,DNA methylation,亚硫酸氢盐测序用于检测DNA甲基化
Gene,BACE1,associated_with,Disease,Alzheimer's disease,BACE1基因与阿尔茨海默病相关
Protein,BACE1,upregulated_in,Disease,Alzheimer's disease,BACE1在阿尔茨海默病中表达上调
<Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能>
<Gene,CDKs,upregulated_in,Disease,Alzheimer's disease,CDKs基因在阿尔茨海默病中上调>
Pathological_Change,epigenetic aging,accelerated_in,Disease,Alzheimer's disease,表观遗传衰老在阿尔茨海默病中加速
<Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病风险>
Clinical_Manifestation,episodic memory decline,correlated_with,Biomarker,DNA hypomethylation,情景记忆下降与DNA低甲基化相关
Research_Method,epigenetic analysis,identifies,Biomarker,DNA methylation changes,表观遗传分析识别DNA甲基化变化
Clinical_Test,RNA-seq,correlates_with,Pathological_Change,neurofibrillary tangle burden,RNA测序与神经纤维缠结负荷相关
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,衰老是阿尔茨海默病的重要风险因素
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中积累
Gene,DSCAML1,linked_to,Pathological_Change,enhancer dysregulation,DSCAML1基因与增强子失调相关
Risk_Factor,sex,influences,Disease,Alzheimer's disease,性别影响阿尔茨海默病的风险
Clinical_Manifestation,perceptual speed decline,associated_with,Disease,Alzheimer's disease,感知速度下降是阿尔茨海默病的临床表现
Biomarker,DNA methylation,associated_with,Disease,Alzheimer's disease,DNA甲基化与阿尔茨海默病相关
<Protein,Aβ,forms,Pathological_Change,plaques,Aβ蛋白形成斑块>
Pathological_Change,CpH hypomethylation,associated_with,Disease,Alzheimer's disease,CpH低甲基化与阿尔茨海默病相关
Research_Method,epigenetic analysis,links,Biomarker,DNA methylation changes,表观遗传分析链接DNA甲基化变化
