Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Research_Method,QikProp,calculates,Clinical_Manifestation,pharmacokinetic properties,QikProp用于计算药代动力学性质
Disease,Alzheimer's disease,is_characterized_by,Clinical_Manifestation,cognitive decline,阿尔茨海默病以认知能力下降为主要临床表现
Protein,Aβ 1-42,induces_toxicity,Clinical_Manifestation,cell toxicity,Aβ 1-42肽诱导细胞毒性
Treatment,donepezil,inhibits,Protein,AChE,多奈哌齐抑制乙酰胆碱酯酶活性
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,metal ion dyshomeostasis,阿尔茨海默病由金属离子稳态失调引起
Treatment,tenuazonic acid,is_used_for,Research_Method,drug development,tenuazonic acid用于药物开发研究
Treatment,tenuazonic acid,is_used_for,Research_Method,neuroprotection,tenuazonic acid用于神经保护研究
<Disease,Alzheimer's disease,characterized_by,Pathological_Change,senile plaques,阿尔茨海默病的病理特征之一是老年斑>
Protein,amyloid β,interacts_with,Metal,iron,淀粉样β蛋白与铁离子相互作用
<Risk_Factor,oxidative stress,associated_with,Disease,Alzheimer's disease,氧化应激与阿尔茨海默病相关>
Disease,Alzheimer's disease,is_characterized_by,Clinical_Manifestation,memory loss,阿尔茨海默病以记忆力丧失为主要临床表现
<Research_Method,ThT fluorescence,measures,Pathological_Change,Aβ aggregation,ThT荧光法用于测量Aβ聚集>
Treatment,compound 5,inhibits,Protein,AChE,化合物5抑制乙酰胆碱酯酶活性
Treatment,compound 5,shows,Clinical_Manifestation,neuroprotection,化合物5表现出神经保护作用
Treatment,tenuazonic acid,is_used_for,Research_Method,metal ion chelation,tenuazonic acid用于金属离子螯合研究
<Protein,Aβ 1-42,aggregates,Pathological_Change,amyloid plaques,Aβ 1-42肽聚集形成淀粉样斑块>
Treatment,compound 5,prevents,Pathological_Change,Aβ aggregation,化合物5阻止Aβ蛋白聚集
Treatment,tenuazonic acid,is_used_for,Research_Method,radical scavenging activity,tenuazonic acid用于自由基清除活性研究
<Risk_Factor,reactive oxygen species,associated_with,Disease,Alzheimer's disease,活性氧与阿尔茨海默病相关>
Treatment,compound 1,chelates,Protein,copper,化合物1具有铜离子螯合能力
<Protein,Aβ 1-42,forms,Pathological_Change,senile plaques,Aβ 1-42肽形成老年斑>
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Protein,amyloid β,interacts_with,Metal,copper,淀粉样β蛋白与铜离子相互作用
Treatment,tenuazonic acid,has_activity,Biomarker,antioxidant activity,tenuazonic acid具有抗氧化活性
<Disease,Alzheimer's disease,characterized_by,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征之一是神经纤维缠结>
Protein,amyloid β,aggregates_in,Brain_Region,brain,淀粉样β蛋白在大脑中聚集
<Clinical_Test,Ellman's method,measures,Biomarker,acetylcholinesterase activity,Ellman法用于测量乙酰胆碱酯酶活性>
Treatment,tenuazonic acid,is_used_for,Research_Method,acetylcholinesterase inhibition,tenuazonic acid用于乙酰胆碱酯酶抑制研究
<Research_Method,DPPH method,measures,Biomarker,radical scavenging activity,DPPH法用于测量自由基清除活性>
Treatment,tenuazonic acid,is_used_for,Research_Method,cell viability,tenuazonic acid用于细胞活力研究
Treatment,compound 5,has_pharmacokinetic_property,Clinical_Manifestation,oral bioavailability,化合物5具有口服生物利用度
Treatment,tenuazonic acid,is_used_for,Research_Method,amyloid β aggregation inhibition,tenuazonic acid用于淀粉样β蛋白聚集抑制研究
Treatment,tenuazonic acid,is_used_for,Research_Method,multi-target therapy,tenuazonic acid用于多靶点治疗研究
Protein,amyloid β,interacts_with,Metal,zinc,淀粉样β蛋白与锌离子相互作用
Treatment,tenuazonic acid,is_used_for,Research_Method,oxidative stress reduction,tenuazonic acid用于氧化应激减少研究
Research_Method,molecular docking,analyzes,Protein,AChE,分子对接分析乙酰胆碱酯酶的结合位点
Research_Method,SwissADME,predicts,Clinical_Manifestation,drug-likeness,SwissADME用于预测药物相似性
Treatment,tenuazonic acid,is_used_for,Research_Method,oxidative stress reduction,tenuazonic
<Treatment,compound 5,provides,Clinical_Manifestation,neuroprotection,化合物5具有神经保护作用>
Treatment,compound 5,has_pharmacokinetic_property,Clinical_Manifestation,blood-brain barrier permeation,化合物5具有血脑屏障渗透性
Treatment,compound 1,chelates,Protein,iron,化合物1具有铁离子螯合能力
Treatment,tenuazonic acid,has_activity,Biomarker,anti-amyloidogenic activity,tenuazonic acid具有抗淀粉样蛋白生成活性
Clinical_Test,MTT reduction assay,measures,Clinical_Manifestation,cell viability,MTT还原法用于测量细胞活力
Treatment,compound 1,chelates,Protein,zinc,化合物1具有锌离子螯合能力
Treatment,tenuazonic acid,has_activity,Biomarker,acetylcholinesterase inhibition,tenuazonic acid具有乙酰胆碱酯酶抑制活性
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,oxidative stress,阿尔茨海默病由氧化应激引起
Treatment,tenuazonic acid,has_activity,Biomarker,metal chelation,tenuazonic acid具有金属螯合活性
<Protein,Aβ 1-42,preceded_by,Pathological_Change,increased ROS production,Aβ斑块沉积前伴随活性氧增加>
<Protein,Aβ 1-42,induces,Pathological_Change,cell toxicity,Aβ 1-42肽诱导细胞毒性>
<Research_Method,Fe/Asc,induces,Risk_Factor,oxidative stress,Fe/Asc用于诱导氧化应激>
Clinical_Test,MTT reduction assay,measures,Clinical_Manifestation,neuroprotection,MTT还原法用于测量神经保护效果
<Treatment,compound 5,scavenges,Risk_Factor,reactive oxygen species,化合物5具有清除活性氧的能力>
Disease,Alzheimer's disease,is_caused_by,Pathological_Change,amyloid β aggregates,阿尔茨海默病由淀粉样β蛋白聚集引起
Treatment,tenuazonic acid,is_derived_from,Natural_Compound,fungal metabolites,tenuazonic acid来源于真菌代谢物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,Aβ aggregation,阿尔茨海默病与Aβ蛋白聚集相关
