Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_treatment,Treatment,cognitive training,认知训练是阿尔茨海默病的治疗方法
Clinical_Test,CDR,evaluates,Clinical_Manifestation,dementia severity,临床痴呆评定量表用于评估痴呆严重程度
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive deterioration,阿尔茨海默病会导致认知功能退化
Imaging_Method,MRI,detects,Pathological_Change,brain tissue loss,MRI可检测脑组织损失
Imaging_Method,GM-PET,combines,Imaging_Method,MRI and PET,GM-PET融合了MRI和PET的影像信息
Research_Method,3D Grad-CAM,visualizes,Brain_Region,GM,3D Grad-CAM技术用于可视化灰质区域
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病与神经纤维缠结相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,MCI,MCI是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,diagnosed_by,Imaging_Method,MRI,MRI用于阿尔茨海默病的诊断
Disease,Alzheimer's disease,has_biomarker,Biomarker,amyloid-beta,淀粉样蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,classified_by,Clinical_Test,3D Multi-Scale CNN,3D Multi-Scale CNN用于阿尔茨海默病的分类
Disease,Alzheimer's disease,has_treatment,Treatment,antidepressants,抗抑郁药物是阿尔茨海默病的治疗药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,brain atrophy,脑萎缩是阿尔茨海默病的病理改变
Research_Method,multimodal image fusion,combines,Imaging_Method,MRI,多模态图像融合方法结合了MRI和PET
Disease,Alzheimer's disease,diagnosed_by,Imaging_Method,PET,PET用于阿尔茨海默病的诊断
Clinical_Test,3D Simple CNN,classifies,Disease,Alzheimer's disease,3D Simple CNN用于阿尔茨海默病分类
Research_Method,multimodal image fusion,combines,Imaging_Method,PET,多模态图像融合方法结合了MRI和PET
Research_Method,multimodal image fusion,improves,Clinical_Test,AD diagnosis,多模态图像融合方法提高了阿尔茨海默病诊断的准确性
Dataset,ADNI,provides,Research_Method,multimodal data,阿尔茨海默病神经影像倡议提供多模态数据用于研究
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,淀粉样斑块是阿尔茨海默病的病理改变
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,神经纤维缠结是阿尔茨海默病的病理改变
Imaging_Method,GM-PET,provides,Biomarker,brain anatomic and metabolic information,GM-PET提供脑解剖和代谢信息作为生物标志物
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是阿尔茨海默病的治疗药物
Clinical_Test,3D Multi-Scale CNN,classifies,Disease,Alzheimer's disease,3D Multi-Scale CNN用于阿尔茨海默病分类
Clinical_Test,MCI vs. NC classification,distinguishes,Disease,MCI and NC,MCI与NC分类用于区分轻度认知障碍和正常对照
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,aging,年龄增长是阿尔茨海默病的风险因素
Imaging_Method,MRI,detects,Brain_Region,frontal cortex,核磁共振可以检测额叶皮层的变化
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,mild cognitive impairment,轻度认知障碍是阿尔茨海默病的早期阶段
Imaging_Method,PET,detects,Pathological_Change,brain metabolism,PET可以检测大脑代谢活动
Imaging_Method,MRI,detects,Brain_Region,parietal lobe,核磁共振可以检测顶叶的变化
Research_Method,3D Simple CNN,extracts,Imaging_Method,GM-PET,3D简单卷积神经网络用于提取GM-PET图像特征
Disease,Alzheimer's disease,has_treatment,Treatment,neuropsychological testing,神经心理学测试是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,brain tissue loss,阿尔茨海默病表现为脑组织损失
Imaging_Method,MRI,detects,Brain_Region,temporal lobe,核磁共振可以检测颞叶的变化
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_treatment,Treatment,cholinesterase inhibitors,胆碱酯酶抑制剂是阿尔茨海默病的治疗药物
Disease,Alzheimer's disease,has_treatment,Treatment,brain imaging,脑成像
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β deposition,阿尔茨海默病与淀粉样蛋白沉积相关
Imaging_Method,PET,detects,Pathological_Change,decrease in metabolism,PET可检测代谢水平下降
Disease,Alzheimer's disease,has_treatment,Treatment,physical exercise,体育锻炼是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_treatment,Treatment,dietary changes,饮食改变是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decrease in metabolism,阿尔茨海默病表现为代谢水平下降
Imaging_Method,MRI,detects,Brain_Region,cingulate gyrus,核磁共振可以检测扣带回的变化
Disease,Alzheimer's disease,has_treatment,Treatment,antipsychotics,抗精神病药物是阿尔茨海默病的治疗药物
Disease,Alzheimer's disease,has_biomarker,Biomarker,tau protein,tau蛋白是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_treatment,Treatment,supplements,补充剂是阿尔茨海默病的治疗方法
Research_Method,3D Multi-Scale CNN,extracts,Imaging_Method,GM-PET,3D多尺度卷积神经网络用于提取GM-PET图像特征
Research_Method,image fusion method,improves,Clinical_Test,AD diagnosis,图像融合方法提高了阿尔茨海默病诊断的准确性
Disease,Alzheimer's disease,has_treatment,Treatment,genetic testing,基因检测是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_treatment,Treatment,alternative therapies,替代疗法是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_biomarker,Biomarker,APOE4,APOE4基因是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会导致海马体区域受损
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的主要症状
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,normal control,正常对照组用于阿尔茨海默病诊断
Disease,Alzheimer's disease,has_treatment,Treatment,behavioral therapy,行为疗法是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_treatment,Treatment,clinical trials,临床试验是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_treatment,Treatment,social engagement,社交参与是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,affects,Brain_Region,GM,阿尔茨海默病主要影响灰质区域
Disease,Alzheimer's disease,classified_by,Clinical_Test,3D Simple CNN,3D Simple CNN用于阿尔茨海默病的分类
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,认知功能下降是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_treatment,Treatment,memantine,美金刚是阿尔茨海默病的治疗药物
Disease,MCI,precedes,Disease,Alzheimer's disease,MCI是阿尔茨海默病的前期阶段
Clinical_Test,AD vs. MCI classification,distinguishes,Disease,Alzheimer's disease and MCI,AD与MCI分类用于区分阿尔茨海默病和轻度认知障碍
Clinical_Test,AD vs. NC classification,distinguishes,Disease,Alzheimer's disease and NC,AD与NC分类用于区分阿尔茨海默病和正常对照
