Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,visual-spatial skills impairment,阿尔茨海默病表现为视觉空间技能障碍
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of folate,低叶酸水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Treatment,vitamin E supplementation,维生素E补充剂在预防阿尔茨海默病中推荐使用
Disease,Alzheimer's disease,affected_by,Treatment,flavonoid-rich products,富含黄酮类化合物的产品可能延缓痴呆进展
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age-related oxidative stress,年龄相关的氧化应激是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,is_form_of,Disease,dementia,阿尔茨海默病是痴呆症的一种常见形式
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,speech disorders,阿尔茨海默病表现为语言障碍
Disease,Alzheimer's disease,affected_by,Treatment,ginseng,人参可能延缓痴呆进展
Disease,Alzheimer's disease,affected_by,Treatment,probiotics,益生菌可能延缓痴呆进展
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low blood levels of vitamin D,低维生素D水平是阿尔茨海默病的风险因素之一
Treatment,folic acid,reduces,Risk_Factor,homocysteine,叶酸降低同型半胱氨酸水平
Disease,Alzheimer's disease,affected_by,Risk_Factor,Mediterranean diet,地中海饮食对阿尔茨海默病有保护作用
Disease,Alzheimer's disease,affected_by,Risk_Factor,vitamin A deficiency,维生素A缺乏可能增加阿尔茨海默病风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,mood deterioration,阿尔茨海默病表现为情绪恶化
Disease,Alzheimer's disease,affected_by,Risk_Factor,high-fat diet,高脂肪饮食增加神经元损伤
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,increased oxidative stress,氧化应激增加是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,sleep disturbances,阿尔茨海默病表现为睡眠障碍
Disease,Alzheimer's disease,affected_by,Risk_Factor,vitamin B deficiency,维生素B缺乏可能增加阿尔茨海默病风险
Gene,miRNA,induces,Pathological_Change,neuronal cell death,miRNA诱导神经元细胞死亡
Risk_Factor,low omega-3 fatty acids,increases_risk_of,Disease,Alzheimer's disease,低omega-3脂肪酸水平增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,anxiety,阿尔茨海默病表现为焦虑
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive dysfunctions,阿尔茨海默病表现为认知功能障碍
Protein,tau,forms,Pathological_Change,tangles,tau蛋白形成神经纤维缠结
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamin E deficiency,维生素E缺乏是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high levels of theobromine,高可可碱水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamin C deficiency,维生素C缺乏是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Treatment,inositol,肌醇可能延缓痴呆进展
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of vitamin D,低维生素D水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low serum 25-hydroxyvitamin levels,低血清25-羟基维生素水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Risk_Factor,vitamin D deficiency,维生素D缺乏可能增加阿尔茨海默病风险
Disease,Alzheimer's disease,affected_by,Risk_Factor,proinflammatory diet,促炎饮食可能增加痴呆进展
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high levels of cholesterol,高胆固醇水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamin B12 deficiency,维生素B12缺乏是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Risk_Factor,malnutrition,营养不良可能增加阿尔茨海默病风险
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,tau protein tangles,阿尔茨海默病的病理变化包括tau蛋白缠结
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,confusion,阿尔茨海默病表现为混乱
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of S-adenosylmethionine,低S-腺苷甲硫氨酸水平是阿尔茨海默病的风险因素之一
Treatment,ketogenic diet,reduces_risk_of,Disease,Alzheimer's disease,生酮饮食降低阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory disorders,阿尔茨海默病表现为记忆障碍
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of vitamin A,低维生素A水平是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,β-amyloid plaques,阿尔茨海默病的病理变化包括β-淀粉样斑块
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high levels of HDL,高HDL水平是阿尔茨海默病的风险因素之一
Treatment,memantine,treats,Disease,Alzheimer's disease,美金刚用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,microglial activation,小胶质细胞激活是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Treatment,fruit and vegetables,适量水果和蔬菜补充抗氧化维生素缺乏
Risk_Factor,homocysteine,increases_risk_of,Disease,Alzheimer's disease,高同型半胱氨酸水平增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low dietary intake of vitamin A,低维生素A摄入是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of vitamin B12,低维生素B12水平是阿尔茨海默病的风险因素之一
Treatment,Mediterranean diet,reduces_risk_of,Disease,Alzheimer's disease,地中海饮食降低阿尔茨海默病的风险
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,impaired antioxidant processes,抗氧化过程受损是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,affected_by,Treatment,nutritional formulas,营养配方可能延缓痴呆进展
Disease,Alzheimer's disease,affected_by,Risk_Factor,high glycemic index diet,高血糖指数饮食增加神经元损伤
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of vitamin E,低维生素E水平是阿尔茨海默病的风险因素之一
Treatment,vitamin B12,reduces,Risk_Factor,homocysteine,维生素B12降低同型半胱氨酸水平
Disease,Alzheimer's disease,affected_by,Risk_Factor,vitamin C deficiency,维生素C缺乏可能增加阿尔茨海默病风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,behavioral disorders,阿尔茨海默病表现为行为障碍
Disease,Alzheimer's disease,affected_by,Risk_Factor,vitamin E deficiency,维生素E缺乏可能增加阿尔茨海默病风险
Disease,Alzheimer's disease,affected_by,Treatment,fatty acids,脂肪酸可能延缓痴呆进展
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,aggressive behavior,阿尔茨海默病表现为攻击性行为
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid angiopathy,阿尔茨海默病的病理变化包括淀粉样血管病
Clinical_Test,serum vitamin B12 level,measures,Biomarker,vitamin B12,血清维生素B12水平用于测量维生素B12生物标志物
Protein,β-amyloid,accumulates_in,Brain_Region,cerebral cortex,β-淀粉样蛋白在大脑皮层中积累
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,high levels of iron,高铁水平是阿尔茨海默病的风险因素之一
Treatment,donepezil,treats,Disease,Alzheimer's disease,多奈哌齐用于治疗阿尔茨海默病
Treatment,vitamin B6,reduces,Risk_Factor,homocysteine,维生素B6降低同型半胱氨酸水平
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,vitamin A deficiency,维生素A缺乏是阿尔茨海默病的风险因素之一
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,folate deficiency,叶酸缺乏是阿尔茨海默病的风险因素之一
Treatment,rivastigmine,treats,Disease,Alzheimer's disease,利斯的明用于治疗阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,low levels of vitamin C,低维生素C水平是阿尔茨海默病的风险因素之一
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,affected_by,Treatment,antioxidant vitamins,富含抗氧化维生素的饮食可能延缓阿尔茨海默病进展
Disease,Alzheimer's disease,affected_by,Risk_Factor,healthy diet,健康饮食模式降低痴呆风险
Clinical_Test,HVLT-DR,evaluates,Clinical_Manifestation,episodic memory,Hopkins词语学习测试修订版用于评估情景记忆
Risk_Factor,type 2 diabetes,increases_risk_of,Disease,Alzheimer's disease,2型糖尿病增加阿尔茨海默病的风险
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,delusions,阿尔茨海默病表现为妄想
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,excessive free radical accumulation,自由基过度积累是阿尔茨海默病的风险因素之一
Clinical_Test,serum folate level,measures,Biomarker,folate,血清叶酸水平用于测量叶酸生物标志物
