Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,PTK2B,associated_with,Disease,Alzheimer's Disease,PTK2B基因与阿尔茨海默病相关
Gene,MTHFR,affected_by,Research_Method,epigenetic drift,表观遗传漂移影响MTHFR基因的甲基化水平
Gene,ADAM17,associated_with,Disease,Alzheimer's Disease,ADAM17基因与阿尔茨海默病相关
Gene,CTH,affects,Biomarker,total homocysteine,CTH基因突变导致血浆总同型半胱氨酸水平升高
Gene,MTHFR,affects,Biomarker,S-adenosyl-L-methionine,MTHFR基因影响S-腺苷甲硫氨酸的产生
Gene,SERPINF1,associated_with,Disease,Alzheimer's Disease,SERPINF1基因与阿尔茨海默病相关
Disease,Vitamin B 12 Deficiency,associated_with,Risk_Factor,elevated tHcy,维生素B12缺乏与同型半胱氨酸水平升高相关
Risk_Factor,hyperhomocysteinemia,caused_by,Risk_Factor,smoking,吸烟可能导致高同型半胱氨酸血症
Risk_Factor,hyperhomocysteinemia,caused_by,Gene,MTHFR,MTHFR基因多态性可能导致高同型半胱氨酸血症
Gene,p35/25,associated_with,Disease,Alzheimer's Disease,p35/25基因与阿尔茨海默病相关
Disease,Vitamin B 12 Deficiency,associated_with,Risk_Factor,anti-parietal-cell autoantibodies,维生素B12缺乏与抗壁细胞自身抗体相关
Gene,CBS,affects,Risk_Factor,hyperhomocysteinemia,CBS基因缺陷可能导致高同型半胱氨酸血症
Risk_Factor,hyperhomocysteinemia,caused_by,Risk_Factor,aging,高同型半胱氨酸血症由衰老引起
Gene,RHBDF2,associated_with,Disease,Alzheimer's Disease,RHBDF2基因与阿尔茨海默病相关
Risk_Factor,hyperhomocysteinemia,caused_by,Risk_Factor,toxic exposure,有毒物质暴露可能导致高同型半胱氨酸血症
Disease,Vitamin B 12 Deficiency,associated_with,Risk_Factor,MTHFR gene mutations,维生素B12缺乏与MTHFR基因突变相关
Disease,Vitamin B 12 Deficiency,associated_with,Risk_Factor,age,维生素B12缺乏与年龄增长相关
Gene,BIN1,associated_with,Disease,Alzheimer's Disease,BIN1基因与阿尔茨海默病相关
Treatment,vitamin B 6,treats,Disease,Late-Onset Alzheimer's Disease,维生素B6补充用于治疗晚发性阿尔茨海默病
