Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_research_method,Research_Method,quantitative image analysis,定量图像分析用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,immunohistochemistry,免疫组化用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,PBS buffer,PBS缓冲液用于研究阿尔茨海默病
Imaging_Method,CellChat,detects,Pathological_Change,cell-cell communication,CellChat用于检测细胞间通讯
Research_Method,co-expression analysis,identifies,Gene,hub genes,共表达分析识别枢纽基因
Disease,Alzheimer's disease,has_research_method,Research_Method,Leica Aperio AT2 Brightfield Scanner,Leica Aperio AT2明场扫描仪用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,Optiprep,Optiprep用于研究阿尔茨海默病
Pathological_Change,amyloid plaques,associated_with,Disease,Alzheimer's disease,淀粉样斑块与阿尔茨海默病相关
Disease,Alzheimer's disease,has_research_method,Research_Method,anti-Sox10 antibody,抗Sox10抗体用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,Liger,Liger用于研究阿尔茨海默病
Clinical_Manifestation,language difficulties,associated_with,Disease,Alzheimer's disease,语言困难与阿尔茨海默病相关
Disease,Alzheimer's disease,has_research_method,Research_Method,anti-NeuN antibody,抗NeuN抗体用于研究阿尔茨海默病
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Disease,Alzheimer's disease,has_research_method,Research_Method,Fisher's exact test,Fisher精确检验用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,GPNMB,GPNMB基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_research_method,Research_Method,AUCell,AUCell用于研究阿尔茨海默病
Clinical_Manifestation,urinary tract infections,associated_with,Disease,Alzheimer's disease,尿路感染与阿尔茨海默病相关
Clinical_Manifestation,anxiety,associated_with,Disease,Alzheimer's disease,焦虑与阿尔茨海默病相关
Clinical_Stage,Braak stage,indicates,Pathological_Change,neurofibrillary tangles,Braak分期指示神经纤维缠结的病理变化
Clinical_Manifestation,apathy,associated_with,Disease,Alzheimer's disease,冷漠与阿尔茨海默病相关
Disease,Alzheimer's disease,has_research_method,Research_Method,hierarchical clustering,层次聚类用于研究阿尔茨海默病
Clinical_Manifestation,hoarding,associated_with,Disease,Alzheimer's disease,囤积与阿尔茨海默病相关
Protein,pTau,associated_with,Pathological_Change,neurodegeneration,pTau与神经退行性变相关
Disease,Alzheimer's disease,has_research_method,Research_Method,Leiden algorithm,Leiden算法用于研究阿尔茨海默病
Clinical_Manifestation,impulsivity,associated_with,Disease,Alzheimer's disease,冲动与阿尔茨海默病相关
Clinical_Manifestation,behavioral changes,associated_with,Disease,Alzheimer's disease,行为变化与阿尔茨海默病相关
Disease,Alzheimer's disease,has_research_method,Research_Method,Alexafluor secondary antibodies,Alexafluor二抗用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,SUPERaseIn,SUPERaseIn用于研究阿尔茨海默病
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,APOE4,APOE4基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_research_method,Research_Method,limma package,limma包用于研究阿尔茨海默病
Disease,Alzheimer's disease,associated_with,Pathological_Change,amyloid plaques,阿尔茨海默病与淀粉样斑块相关
Gene,CLU,hub_gene_in,Research_Method,astrocyte co-expression modules,CLU是星形胶质细胞共表达模块中的枢纽基因
Risk_Factor,aging,increases_risk_of,Disease,Alzheimer's disease,老龄化是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,affects,Brain_Region,entorhinal cortex,阿尔茨海默病影响内嗅皮层
