Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Pathway,mTOR signaling,regulates,Pathological_Change,protein phosphorylation,mTOR信号通路调节蛋白质磷酸化
Pathway,mTOR signaling,regulates,Pathological_Change,protein translation,mTOR信号通路调节蛋白质翻译
Treatment,physical activity,represses,Protein,GSK-3α/β,体力活动抑制GSK-3α/β活性
Pathway,mTOR signaling,regulates,Protein,protein synthesis,mTOR信号通路调节蛋白质合成
Treatment,physical activity,improves,Clinical_Manifestation,neuroplasticity,体力活动改善神经可塑性
Gene,APOE4,associated_with,Risk_Factor,early age of onset,APOE4基因与阿尔茨海默病早发风险相关
Protein,BDNF,upregulates,Protein,AMPK,BDNF上调AMPK表达
Pathway,mTOR signaling,affects,Pathological_Change,neuronal survival,mTOR信号通路影响神经元存活
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-101a,阿尔茨海默病与miR-101a的表达有关>
Disease,Alzheimer's disease,has_protective_effect_of,Treatment,exercise,锻炼对阿尔茨海默病有保护作用
Gene,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病的风险
Pathway,mTOR signaling,affects,Pathological_Change,protein homeostasis,mTOR信号通路影响蛋白质稳态
Treatment,physical activity,improves,Clinical_Manifestation,memory function,体力活动改善记忆功能
Pathway,mTOR signaling,affects,Pathological_Change,lysosomal function,mTOR信号通路影响溶酶体功能
Treatment,treadmill exercise,decreases,Pathological_Change,tau hyperphosphorylation,跑步机锻炼减少tau蛋白异常磷酸化
<Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振可以检测到脑萎缩情况>
Pathological_Change,senile plaques,associated_with,Disease,Alzheimer's disease,老年斑与阿尔茨海默病相关
<Disease,Alzheimer's disease,associated_with,Pathological_Change,tau hyperphosphorylation,阿尔茨海默病与tau蛋白过度磷酸化相关>
<Disease,Alzheimer's disease,linked_with,Biomarker,miRNAs,阿尔茨海默病与miRNA的异常模式有关>
Pathological_Change,neurofibrillary tangles,associated_with,Disease,Alzheimer's disease,神经纤维缠结与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振检测脑萎缩
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Pathway,mTOR signaling,affects,Pathological_Change,protein quality control,mTOR信号通路影响蛋白质质量控制
Pathway,mTOR signaling,regulates,Pathological_Change,protein quality control,mTOR信号通路调节蛋白质质量控制
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Pathway,mTOR signaling,regulates,Pathological_Change,protein synthesis,mTOR信号通路调节蛋白质合成
Pathway,mTOR signaling,regulates,Pathological_Change,apoptotic signaling,mTOR信号通路调节凋亡信号
Treatment,physical activity,induces,Pathological_Change,autophagy,体力活动诱导自噬
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-106,阿尔茨海默病与miR-106的低表达有关>
Pathway,mTOR signaling,affects,Pathological_Change,protein misfolding,mTOR信号通路影响蛋白质错误折叠
Pathway,mTOR signaling,affects,Pathological_Change,protein translation,mTOR信号通路影响蛋白质翻译
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-720,阿尔茨海默病与miR-720的表达有关>
Treatment,physical activity,improves,Clinical_Manifestation,memory loss,体力活动改善早期记忆丧失
Treatment,physical activity,regulates,Protein,mTOR,体力活动调节mTOR蛋白
Treatment,physical activity,reduces,Biomarker,HgA1c,体力活动降低糖化血红蛋白
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病表现为认知能力下降>
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-721,阿尔茨海默病与miR-721的表达有关>
Protein,PI3K/Akt,associated_with,Pathological_Change,tau hyperphosphorylation,PI3K/Akt与tau蛋白异常磷酸化相关
Pathway,mTOR signaling,regulates,Pathological_Change,protein degradation,mTOR信号通路调节蛋白质降解
Pathway,mTOR signaling,affects,Pathological_Change,oxidative stress,mTOR信号通路影响氧化应激
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-155,阿尔茨海默病与miR-155的下调有关>
Protein,BDNF,associated_with,Clinical_Manifestation,memory function,BDNF与记忆功能相关
Treatment,physical activity,upregulates,Protein,BDNF,体力活动上调BDNF表达
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Treatment,physical activity,improves,Clinical_Manifestation,cognitive function,体育锻炼改善认知功能
Treatment,physical activity,normalizes,Biomarker,MetS biomarkers,体力活动使代谢综合征生物标志物正常化
Pathway,mTOR signaling,affects,Protein,amyloid-beta production,mTOR信号通路影响淀粉样蛋白生成
Treatment,physical activity,shifts,Pathological_Change,redox state,体力活动改变脑内氧化还原状态
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-124,阿尔茨海默病与miR-124的表达减少有关>
Treatment,physical activity,decreases,Pathological_Change,lipid peroxidation,体力活动减少脂质过氧化
Pathway,mTOR signaling,affects,Pathological_Change,protein synthesis,mTOR信号通路影响蛋白质合成
Protein,mTOR,associated_with,Pathological_Change,tau hyperphosphorylation,mTOR与tau蛋白的异常磷酸化相关
Treatment,rapamycin,treats,Disease,Alzheimer's disease,雷帕霉素用于治疗阿尔茨海默病
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
Disease,Alzheimer's disease,affects,Brain_Region,cerebral cortex,阿尔茨海默病导致大脑皮层弥漫性萎缩
<Disease,Alzheimer's disease,associated_with,Pathological_Change,Aβ plaques,阿尔茨海默病与Aβ斑块相关>
Gene,APOE,increases_risk_of,Disease,Alzheimer's disease,APOE基因增加阿尔茨海默病风险
Pathway,mTOR signaling,regulates,Pathological_Change,cell death,mTOR信号通路调节细胞死亡
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-455-3p,阿尔茨海默病与miR-455-3p的上调有关>
Disease,Alzheimer's disease,delays_onset_of,Treatment,regular exercise,定期锻炼可以延迟阿尔茨海默病的发病
Protein,AMPK,regulates,Pathological_Change,autophagy,AMPK调节自噬过程
Protein,mTOR,regulates,Pathological_Change,autophagy,mTOR调节自噬过程
Treatment,treadmill exercise,improves,Clinical_Manifestation,cognitive capacity,跑步机锻炼改善认知能力
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-22,阿尔茨海默病与miR-22的表达有关>
Protein,AMPK,regulates,Pathological_Change,Aβ level,AMPK调节Aβ水平
Pathway,mTOR signaling,affects,Pathological_Change,protein degradation,mTOR信号通路影响蛋白质降解
<Disease,Alzheimer's disease,linked_with,Biomarker,miR-126,阿尔茨海默病与miR-126的上调有关>
Protein,BDNF,upregulates,Protein,uMtCK,BDNF上调uMtCK表达
