Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,lipid peroxidation,阿尔茨海默病会导致脂质过氧化
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,increased cytosolic calcium levels,阿尔茨海默病会导致细胞质钙水平升高
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,opening of mPTP,阿尔茨海默病会导致线粒体通透性转换孔（mPTP）开放
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased levels of COX subunits I and III,阿尔茨海默病会导致COX亚基I和III水平降低
Protein,OSCP,associated_with,Pathological_Change,oxidative stress,OSCP与氧化应激相关
Protein,OSCP,associated_with,Pathological_Change,mitochondrial permeability transition pore,OSCP与线粒体通透性转换孔相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,increased mitochondrial calcium levels,阿尔茨海默病会导致线粒体钙水平升高
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased levels of complex II activity,阿尔茨海默病会导致复合物II活性降低
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,increased MAM-associated protein expression,阿尔茨海默病会导致MAM相关蛋白表达增加
Disease,Alzheimer's disease,associated_with,Risk_Factor,ethnicity/race,种族/民族是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased levels of mitochondrial glutamate dehydrogenase,阿尔茨海默病会导致线粒体谷氨酸脱氢酶减少
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白β在大脑中积累
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,increased apoptotic signaling cascade,阿尔茨海默病会导致凋亡信号级联增加
Pathological_Change,mitochondrial dysfunction,causes,Pathological_Change,decreased ATP production,线粒体功能障碍导致ATP生成减少
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased levels of complex V activity,阿尔茨海默病会导致复合物V活性降低
Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ plaques,阿尔茨海默病的生物标志物包括Aβ斑块
Protein,OSCP,affected_by,Protein,Cyclophilin D,环孢素D影响OSCP的功能
Pathological_Change,apoptotic cell death,causes,Pathological_Change,brain damage,细胞凋亡导致大脑损伤
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,mitochondrial dysfunction,阿尔茨海默病伴随线粒体功能障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,阿尔茨海默病的早期症状包括记忆力丧失
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,decreased levels of oxidation in proteins,阿尔茨海默病会导致蛋白质氧化水平降低
Pathological_Change,mitochondrial dysfunction,contributes_to,Pathological_Change,bioenergetics dysfunction,线粒体功能障碍导致生物能量功能障碍
Pathological_Change,increased ROS,damages,Biomarker,mtDNA,活性氧增加损害线粒体DNA
Pathological_Change,mitochondrial dysfunction,precedes,Pathological_Change,NTFs presence,线粒体功能障碍早于神经纤维缠结出现
