Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Protein,Aβ42,associated_with,Pathological_Change,amyloid plaques,Aβ42肽与淀粉样斑块的形成相关
Treatment,hAESCs,alleviates,Clinical_Manifestation,cognitive impairment,hAESCs移植缓解了认知功能障碍
Treatment,hAESCs,improves,Symptom,cognitive deficits,人羊膜上皮干细胞注射改善认知缺陷
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Clinical_Test,Congo red staining,detects,Pathological_Change,amyloid plaques,刚果红染色用于检测淀粉样斑块
Brain_Region,cortex,contains,Pathological_Change,amyloid plaques,大脑皮层区域含有淀粉样斑块
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Imaging_Method,amyloid-PET,detects,Pathological_Change,amyloid plaques,淀粉样PET扫描用于检测淀粉样斑块
Clinical_Test,Y-maze test,measures,Symptom,exploration behavior,Y迷宫测试用于测量探索行为
Protein,BACE,affects,Pathological_Change,amyloid plaques,BACE酶活性影响淀粉样斑块的形成
Disease,Alzheimer's disease,assessed_by,Clinical_Test,Y-maze test,阿尔茨海默病的工作记忆和探索行为通过Y迷宫测试评估
Brain_Region,hippocampus,is_affected_by,Disease,Alzheimer's disease,海马体是阿尔茨海默病影响的脑区之一
Clinical_Manifestation,cognitive decline,is_symptom_of,Disease,Alzheimer's disease,认知下降是阿尔茨海默病的主要临床表现
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病的主要病理特征之一是淀粉样斑块的形成
Clinical_Test,Morris water maze test,measures,Symptom,spatial memory,Morris水迷宫测试用于测量空间记忆
Research_Method,intracerebral injection,used_for,Treatment,hAESCs,脑内注射用于hAESCs治疗
Disease,Alzheimer's disease,affects,Brain_Region,cortex,阿尔茨海默病会影响大脑皮层区域
Treatment,hAESCs,decreases,Protein,BACE activity,hAESCs移植降低了BACE酶的活性
Imaging_Method,Congo red staining,detects,Pathological_Change,amyloid plaques,刚果红染色用于检测淀粉样斑块
Research_Method,behavioral tests,evaluates,Clinical_Manifestation,cognitive impairment,行为测试用于评估认知功能障碍
Protein,tau,forms,Pathological_Change,neurofibrillary tangles,tau蛋白形成神经纤维缠结
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Treatment,hAESCs,reduces,Pathological_Change,amyloid plaques,人羊膜上皮干细胞注射减少淀粉样斑块数量
Treatment,acetylcholinesterase inhibitors,treats,Disease,Alzheimer's disease,乙酰胆碱酯酶抑制剂用于治疗阿尔茨海默病
Clinical_Test,Morris water maze,assesses,Clinical_Manifestation,spatial learning and memory,Morris水迷宫测试评估空间学习和记忆能力
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状是认知能力下降
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid plaques,阿尔茨海默病的病理特征之一是淀粉样斑块的形成
Research_Method,ANOVA,analyzes,Clinical_Test,Morris water maze test,方差分析用于分析Morris水迷宫测试数据
Clinical_Test,Y-maze test,measures,Symptom,working memory,Y迷宫测试用于测量工作记忆
Treatment,human amniotic epithelial stem cells,alleviates,Symptom,cognitive impairment,人羊膜上皮干细胞治疗缓解认知障碍
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征之一是神经纤维缠结
Clinical_Manifestation,memory deficits,is_symptom_of,Disease,Alzheimer's disease,记忆缺陷是阿尔茨海默病的临床表现之一
Treatment,N-methyl-D-aspartate antagonists,treats,Disease,Alzheimer's disease,N-甲基-D-天冬氨酸拮抗剂用于治疗阿尔茨海默病
Clinical_Stage,mild cognitive impairment,is_stage_of,Disease,Alzheimer's disease,轻度认知障碍是阿尔茨海默病的早期阶段
Treatment,human amniotic epithelial stem cells,decreases,Protein,BACE activity,人羊膜上皮干细胞治疗降低BACE酶活性
Treatment,hAESCs,reduces,Pathological_Change,amyloid plaques,hAESCs移植减少了淀粉样斑块的数量
Research_Method,polymerase chain reaction,used_for,Gene,APP genotyping,聚合酶链反应用于APP基因分型
Research_Method,unpaired t-test,analyzes,Clinical_Test,Congo red staining,非配对t检验用于分析刚果红染色数据
Clinical_Test,Y-maze,assesses,Clinical_Manifestation,working memory,Y迷宫测试评估工作记忆
Treatment,human amniotic epithelial stem cells,reduces,Pathological_Change,amyloid plaques,人羊膜上皮干细胞治疗减少淀粉样斑块
Research_Method,transgenic mouse model,models,Disease,Alzheimer's disease,转基因小鼠模型用于模拟阿尔茨海默病
Gene,APP,associated_with,Disease,Alzheimer's disease,APP基因突变与阿尔茨海默病相关
Research_Method,unpaired t-test,analyzes,Clinical_Test,BACE activity assay,非配对t检验用于分析BACE活性测定数据
Research_Method,ANOVA,analyzes,Clinical_Test,Y-maze test,方差分析用于分析Y迷宫测试数据
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
Brain_Region,hippocampus,contains,Pathological_Change,amyloid plaques,海马体区域含有淀粉样斑块
Protein,BACE,associated_with,Pathological_Change,amyloid plaques,BACE酶活性与淀粉样斑块的形成相关
Protein,BACE,measured_by,Clinical_Test,BACE activity assay,BACE蛋白活性通过BACE活性测定检测
Disease,Alzheimer's disease,assessed_by,Clinical_Test,Morris water maze test,阿尔茨海默病的空间记忆通过Morris水迷宫测试评估
