Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Test,electrophysiological recording,measures,Clinical_Manifestation,basal transmission,电生理记录测量基础传递
<Protein,Rock2,activates,Protein,Add1,Rock2激活Add1>
<Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,memory,Morris水迷宫测试评估记忆功能>
Treatment,siP-Add1,blocks,Pathological_Change,hyperphosphorylation of Add1,siP-Add1抑制Add1的过度磷酸化
Clinical_Test,Golgi staining,analyzes,Clinical_Manifestation,dendritic morphology,Golgi染色分析树突形态
Protein,miR-135a-5p,regulates,Clinical_Manifestation,spine maturation,miR-135a-5p调控脊柱成熟
Protein,Add1,hyperphosphorylated_in,Disease,Alzheimer's disease,Add1在阿尔茨海默病中过度磷酸化
Protein,miR-135a-5p,targets,Protein,Gga1,miR-135a-5p靶向Gga1
Clinical_Test,western blotting,detects,Protein,phospho-S726-Add1,蛋白质印迹法检测S726-Add1磷酸化水平
<Protein,miR-135a-5p,regulates,Gene,Rock2,miR-135a-5p调控Rock2基因>
Disease,Alzheimer's disease,affects,Brain_Region,hippocampus,阿尔茨海默病会影响海马体区域
Clinical_Test,western blotting,detects,Protein,Add1,蛋白质印迹法检测Add1水平
Protein,miR-135a-5p,targets,Protein,Vldlr,miR-135a-5p靶向Vldlr
Protein,Rock2,impairs,Clinical_Manifestation,dendritic morphology,Rock2损害树突形态
Protein,miR-135a-5p,targets,Protein,Grin2b,miR-135a-5p靶向Grin2b
Protein,miR-135a-5p,targets,Protein,Ndufb9,miR-135a-5p靶向Ndufb9
<Research_Method,qRT-PCR,measures,Protein,miR-135a-5p,qRT-PCR测量miR-135a-5p表达>
Research_Method,Sholl analysis,evaluates,Clinical_Manifestation,dendritic complexity,Sholl分析用于评估树突复杂性
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,hyperphosphorylation of Add1,阿尔茨海默病中Add1的过度磷酸化
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,synaptic disorder,阿尔茨海默病表现为突触功能障碍
Clinical_Test,Morris water maze,evaluates,Clinical_Manifestation,learning and memory,Morris水迷宫用于评估学习和记忆能力
Protein,miR-135a-5p,downregulated_in,Disease,Alzheimer's disease,miR-135a-5p在阿尔茨海默病中表达下调
Research_Method,primary hippocampal neuron culture,studies,Clinical_Manifestation,neuronal morphology,原代海马神经元培养用于研究神经元形态
<Treatment,Rock2 shRNA,treats,Disease,Alzheimer's disease,Rock2 shRNA治疗阿尔茨海默病>
Protein,Tau,hyperphosphorylated_in,Disease,Alzheimer's disease,Tau在阿尔茨海默病中过度磷酸化
<Clinical_Test,fear conditioning test,evaluates,Clinical_Manifestation,memory,恐惧条件测试评估记忆功能>
Protein,miR-135a-5p,downregulated_in,Biomarker,serum,miR-135a-5p在血清中表达下调
Clinical_Test,electrophysiological recording,measures,Clinical_Manifestation,LTP,电生理记录测量长时程增强
Protein,miR-135a-5p,targets,Protein,Fermt2,miR-135a-5p靶向Fermt2
Protein,miR-135a-5p,promotes,Clinical_Manifestation,dendritic complexity,miR-135a-5p促进树突复杂性
Protein,miR-135a-5p,regulates,Protein,Rock2,miR-135a-5p调控Rock2的表达
