Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_clinical_stage,Clinical_Stage,early-onset,阿尔茨海默病包括早发型
Protein,tau,accumulates_in,Brain_Region,locus coeruleus,异常磷酸化的tau蛋白在蓝斑区域积累
Research_Method,LC meta mask,available_on,Research_Method,Open Science Framework repository,LC meta mask可在开放科学框架存储库中下载
Disease,Alzheimer's disease,has_research_method,Research_Method,middle MR-indexed LC integrity in standard space,标准空间中的中MR索引蓝斑核完整性用于研究阿尔
Disease,Alzheimer's disease,has_treatment,Treatment,donepezil,多奈哌齐是治疗阿尔茨海默病的药物
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,depigmentation,阿尔茨海默病伴随蓝斑核脱色素
Disease,Alzheimer's disease,associated_with,Pathological_Change,neurofibrillary pathology,阿尔茨海默病与神经纤维病理变化相关
Symptom,memory loss,associated_with,Protein,tau,记忆丧失与tau蛋白负担相关
Imaging_Method,flortaucipir PET,measures,Biomarker,cortical tau burden,flortaucipir PET用于测量皮质tau负担
Research_Method,immunostaining,detects,Protein,tau,免疫染色用于检测tau蛋白
Imaging_Method,LC-MRI,standardizes_to,Brain_Region,MNI space,LC-MRI标准化到MNI空间
Disease,Alzheimer's disease,has_risk_factor,Gene,PSEN1,PSEN1基因是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_research_method,Research_Method,rostrocaudal MR-indexed LC integrity in standard space,标准空间中的喙尾MR索引蓝斑核完整性用于研究阿尔茨海默病的蓝斑核退化
Brain_Region,brainstem,contains,Brain_Region,locus coeruleus,脑干包含蓝斑核区域
Pathological_Change,aberrant tau,detected_in,Brain_Region,locus coeruleus,异常的tau蛋白在蓝斑区域被检测到
Protein,amyloid-beta,accumulates_in,Brain_Region,locus coeruleus,淀粉样蛋白在蓝斑区域异常堆积
Brain_Region,locus coeruleus,has_region,Brain_Region,caudal areas,蓝斑区域包括最后部区域
Research_Method,Bootstrapping,determines,Reliability,regional tau weights,自举法用于确定皮质区域对潜在变量贡献的可靠性
Clinical_Test,Craft Story Test,evaluates,Clinical_Manifestation,delayed recall,克拉夫特故事测试用于评估延迟回忆
Research_Method,Histopathology,uses,Protein,4-repeat isoform tau,组织病理学方法使用4重复tau异构体进行染色
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病伴随认知能力下降
Clinical_Test,LC intensity ratios,measures,Biomarker,integrity of locus coeruleus,LC强度比率用于测量蓝斑核的完整性
Research_Method,H&E staining,detects,Pathological_Change,neuron loss,H&E染色用于检测神经元丢失
Pathological_Change,loss of pigment,observed_in,Brain_Region,locus coeruleus,色素丢失在蓝斑区域观察到
Research_Method,post-mortem analysis,confirms,Pathological_Change,neuronal loss,尸检分析确认神经元损失
Pathological_Change,neurofibrillary tangles,observed_in,Brain_Region,locus coeruleus,神经纤维缠结在蓝斑区域观察到
Research_Method,label fusion,used_for,Imaging_Method,MRI,标签融合方法用于MRI数据分析
Pathological_Change,degeneration of noradrenergic cells,preceded_by,Pathological_Change,dysfunctional neurotransmission,去甲肾上腺素能细胞退化之前出现神经传递功能障碍
Brain_Region,locus coeruleus,modulates,Clinical_Manifestation,memory,蓝斑核通过去甲肾上腺素调节记忆功能
Research_Method,Permutation Test,evaluates,Statistical_Strength,latent variable,置换测试用于评估提取模式的统计强度
Disease,Alzheimer's disease,has_risk_factor,Gene,APP,APP基因是阿尔茨海默病的风险因素
Brain_Region,locus coeruleus,has_volume,Clinical_Manifestation,74 mm³,蓝斑区域的体积为74 mm³
Disease,Alzheimer's disease,has_research_method,Research_Method,rostral MR-indexed LC integrity,喙MR索引蓝斑核完整性用于研究阿尔茨海默病的蓝斑核退化
Imaging_Method,LC metaMask,evaluates,Brain_Region,locus coeruleus,LC metaMask用于评估蓝斑区域的体积
Brain_Region,locus coeruleus,associated_with,Pathological_Change,cortical tau burden,蓝斑完整性降低与皮质tau负担增加相关
Disease,Alzheimer's disease,associated_with,Gene,APP,APP基因突变与阿尔茨海默病相关
Clinical_Test,CDR,evaluates,Clinical_Manifestation,cognitive function,华盛顿大学临床痴呆评定量表用于评估认知功能
Research_Method,Spearman's correlation,analyzes,Relationship,LC ratios and tau burden,Spearman相关性分析用于评估LC比率与tau负担之间的关系
Brain_Region,pons,examined_by,Research_Method,histological staining,脑桥区域通过组织学染色方法进行检查
Pathological_Change,amyloid plaques,observed_in,Brain_Region,locus coeruleus,淀粉样斑块在蓝斑区域被观察到
Research_Method,2D T1-weighted TSE,measures,Brain_Region,brainstem,二维T1加权TSE序列用于脑干成像
Disease,Alzheimer's disease,has_stage,Clinical_Stage,late-onset AD,晚发性阿尔茨海默病是阿尔茨海默病的疾病分期
Disease,ADAD,has_pathological_change,Pathological_Change,neurofibrillary tangle formation,ADAD伴随神经纤维缠结形成
Disease,Alzheimer's disease,affects,Brain_Region,locus coeruleus,阿尔茨海默病影响蓝斑核区域
Research_Method,Advanced Normalization Tools (ANTs),improves,Imaging_Method,MRI,ANTs提高了MRI的准确性
Imaging_Method,Dahl mask,has_property,Specificity,high,Dahl等人发表的掩膜具有高特异性
Disease,Alzheimer's disease,associated_with,Pathological_Change,cortical tau burden,阿尔茨海默病与皮质tau负担相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,noradrenergic neurodegeneration,阿尔茨海默病伴随去甲肾上腺素能神经退行性变
Imaging_Method,Liu mask,has_property,Sensitivity,high,Liu等人发表的掩膜具有高敏感性
Protein,noradrenaline,promotes,Pathological_Change,long-term potentiation,去甲肾上腺素通过β-肾上腺素受体促进海马体的长时程增强
Imaging_Method,LC-MRI,detects,Brain_Region,LC,LC-MRI用于检测蓝斑核区域
Research_Method,optogenetic research,indicates,Brain_Region,locus coeruleus,光遗传学研究显示蓝斑核活动对记忆获取和巩固有因果作用
Imaging_Method,PET,detects,Pathological_Change,amyloid plaques,正电子发射断层扫描可以检测到淀粉样斑块
Brain_Region,middle to rostral segments of the LC,shows,Pathological_Change,most pronounced group differences,蓝斑的中部至前部区域显示出最显著的组间差异
Disease,Alzheimer's disease,has_research_method,Research_Method,genetically modified animals,基因改造动物是研究阿尔茨海默病的方法
Gene,PSEN1,associated_with,Disease,Alzheimer's disease,PSEN1基因突变与阿尔茨海默病相关
Imaging_Method,MRI,detects,Pathological_Change,LC integrity,核磁共振检测蓝斑完整性
Research_Method,HCP pipeline,processes,Imaging_Method,MPRAGE,HCP管道用于处理MPRAGE数据
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid-β deposition,淀粉样蛋白β沉积是阿尔茨海默病的病理改变
Imaging_Method,flortaucipir PET,detects,Pathological_Change,tau burden,flortaucipir PET用于检测tau蛋白负担
Research_Method,Partial Least Squares Correlation,analyzes,Relationship,LC intensity and tau pathology,偏最小二乘相关分析用于评估蓝斑完整性与tau病理的关系
