Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_outcome,Outcome,neuropsychiatric dysfunction,阿尔茨海默病导致神经精神功能障碍
Disease,Alzheimer's disease,has_stage,Clinical_Stage,severe AD-dementia,阿尔茨海默病包括重度痴呆阶段
Disease,Alzheimer's disease,has_outcome,Outcome,neurogenetic dysfunction,阿尔茨海默病导致神经遗传功能障碍
Risk_Factor,age,affects,Clinical_Manifestation,cognitive impairment,年龄是认知障碍的风险因素
Disease,Alzheimer's disease,has_outcome,Outcome,neurodiagnostic dysfunction,阿尔茨海默病导致神经诊断功能障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,disease progression modelling,疾病进展建模用于阿尔茨海默病
Disease,Alzheimer's disease,has_treatment,Treatment,psychosocial interventions,心理社会干预是阿尔茨海默病的治疗方法
Treatment,DMT,has_cost,Clinical_Stage,Moderate AD-dementia,疾病修饰治疗在中度痴呆阶段的成本
Treatment,DMT,has_cost,Clinical_Stage,Mild AD-dementia,疾病修饰治疗在轻度痴呆阶段的成本
Disease,Alzheimer's disease,has_research_method,Research_Method,empirical core analysis,实证核心分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,generalizability analysis,普遍性分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,oxidative stress,阿尔茨海默病导致氧化应激
Disease,Alzheimer's disease,has_outcome,Outcome,neuroimaging dysfunction,阿尔茨海默病导致神经影像功能障碍
Clinical_Test,EQ-5D-3L,measures,Clinical_Stage,AD-MCI,EQ-5D-3L用于评估轻度认知障碍阶段的生活质量
Disease,Alzheimer's disease,has_research_method,Research_Method,clinical outcomes,临床结果用于阿尔茨海默病的研究
Disease,Alzheimer's disease,has_treatment,Treatment,symptomatic drugs,阿尔茨海默病的治疗包括对症药物
Clinical_Test,EQ-5D-3L,measures,Clinical_Manifestation,health-related quality of life,EQ-5D-3L用于评估健康相关生活质量
Disease,Alzheimer's disease,has_cost,Cost,healthcare costs,阿尔茨海默病带来巨大的医疗成本
Disease,Alzheimer's disease,has_stage,Clinical_Stage,AD-MCI,阿尔茨海默病包括轻度认知障碍阶段
Disease,Alzheimer's disease,has_risk_factor,Risk_Factor,age,年龄是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,has_research_method,Research_Method,budget impact,预算影响分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,mortality,阿尔茨海默病影响死亡率
Disease,Alzheimer's disease,has_research_method,Research_Method,cost savings analysis,成本节约分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,inflammation,阿尔茨海默病导致炎症
Clinical_Test,EQ-5D-3L,measures,Clinical_Stage,Severe AD-dementia,EQ-5D-3L用于评估重度痴呆阶段的生活质量
Disease,Alzheimer's disease,has_research_method,Research_Method,trial outcomes translation,试验结果转化研究用于阿尔茨海默病
Disease,Alzheimer's disease,has_biomarker,Biomarker,imaging,影像学生物标志物用于阿尔茨海默病诊断
Disease,Alzheimer's disease,has_progression,Risk_Factor,progression to AD-dementia,阿尔茨海默病有进展为痴呆的风险
Disease,Alzheimer's disease,has_outcome,Outcome,neuropathological dysfunction,阿尔茨海默病导致神经病理功能障碍
Risk_Factor,age,affects,Clinical_Stage,AD-MCI,年龄影响轻度认知障碍阶段的进展
Treatment,DMT,has_cost,Clinical_Stage,AD-MCI,疾病修饰治疗在轻度认知障碍阶段的成本
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild cognitive impairment,阿尔茨海默病包括轻度认知障碍阶段
Disease,Alzheimer's disease,has_stage,Clinical_Stage,AD-MCI,阿尔茨海默病轻度认知障碍是疾病的一个阶段
Disease,Alzheimer's disease,has_outcome,Outcome,neurogenesis impairment,阿尔茨海默病导致神经发生障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,budget impact analysis,预算影响分析用于阿尔茨海默病
Treatment,DMT,has_effect_on,Clinical_Stage,AD-MCI,疾病修饰治疗对轻度认知障碍阶段有影响
Disease,Alzheimer's disease,has_research_method,Research_Method,target population consideration,目标人群考虑用于阿尔茨海默病
Treatment,DMT,affects,Clinical_Stage,Mild AD-dementia,疾病修饰治疗影响轻度痴呆阶段
Disease,Alzheimer's disease,has_outcome,Outcome,neurophysiological dysfunction,阿尔茨海默病导致神经生理功能障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,survival patterns analysis,生存模式分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_cost,Cost,societal costs,阿尔茨海默病带来巨大的社会成本
Disease,Alzheimer's disease,has_research_method,Research_Method,epidemiological outcomes analysis,流行病学结果分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,state distribution analysis,状态分布分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Very mild dementia,极轻度痴呆是阿尔茨海默病的一个阶段
Treatment,DMT,reduces_risk_of,Disease,Alzheimer's disease,疾病修饰治疗降低阿尔茨海默病进展风险
Disease,Alzheimer's disease,has_research_method,Research_Method,clinical practice translation,临床实践转化研究用于阿尔茨海默病
Disease,Alzheimer's disease,has_stage,Clinical_Stage,moderate AD-dementia,阿尔茨海默病包括中度痴呆阶段
Disease,Alzheimer's disease,has_research_method,Research_Method,methodological development,方法论发展用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,neurocognitive dysfunction,阿尔茨海默病导致神经认知功能障碍
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,认知功能下降是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,memory loss,记忆力丧失是阿尔茨海默病的症状
Disease,Alzheimer's disease,has_outcome,Outcome,neurobehavioral dysfunction,阿尔茨海默病导致神经行为功能障碍
Disease,Alzheimer's disease,has_outcome,Outcome,neuropreventive dysfunction,阿尔茨海默病导致神经预防功能障碍
Disease,Alzheimer's disease,has_outcome,Outcome,memory loss,阿尔茨海默病导致记忆力丧失
Disease,Alzheimer's disease,has_outcome,Outcome,blood-brain barrier dysfunction,阿尔茨海默病导致血脑屏障功能障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,intervention effect estimation,干预效果估计用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,neurorehabilitative dysfunction,阿尔茨海默病导致神经康复功能障碍
Disease,Alzheimer's disease,has_biomarker,Biomarker,CSF investigation,脑脊液检查是阿尔茨海默病的生物标志物
Disease,Alzheimer's disease,has_outcome,Outcome,cognitive decline,阿尔茨海默病导致认知功能下降
Disease,Alzheimer's disease,has_treatment,Treatment,hypothetical DMT,假设的疾病修饰治疗可能用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,neurochemical dysfunction,阿尔茨海默病导致神经化学功能障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,epidemiological outcomes,流行病学结果用于阿尔茨海默病的研究
Disease,Alzheimer's disease,has_outcome,Outcome,neuroepigenetic dysfunction,阿尔茨海默病导致神经表观遗传功能障碍
Disease,Alzheimer's disease,has_pathology,Pathological_Change,amyloid-beta accumulation,阿尔茨海默病伴随淀粉样蛋白堆积的病理改变
Disease,Alzheimer's disease,has_research_method,Research_Method,QALYs analysis,质量调整生命年分析用于阿尔茨海默病
Clinical_Test,CSF investigation,used_for,Disease,Alzheimer's disease,脑脊液检查用于阿尔茨海默病的诊断
Disease,Alzheimer's disease,has_research_method,Research_Method,microsimulation,微观模拟用于阿尔茨海默病的研究
Disease,Alzheimer's disease,has_research_method,Research_Method,long-term duration extrapolation,长期持续时间外推用于阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,extrapolated long-term effects analysis,外推长期效果分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,neurotherapeutic dysfunction,阿尔茨海默病导致神经治疗功能障碍
Disease,Alzheimer's disease,has_treatment,Treatment,prevention,预防是阿尔茨海默病的治疗方法
Disease,Alzheimer's disease,has_research_method,Research_Method,causality assumption,因果关系假设用于阿尔茨海默病
Disease,Alzheimer's disease,has_outcome,Outcome,neurotransmitter dysfunction,阿尔茨海默病导致神经递质功能障碍
Disease,Alzheimer's disease,has_stage,Clinical_Stage,Severe dementia,重度痴呆是阿尔茨海默病的一个阶段
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive impairment,阿尔茨海默病表现为认知障碍
Disease,Alzheimer's disease,has_research_method,Research_Method,age-dependent relationship analysis,年龄依赖关系分析用于阿尔茨海默病
Disease,Alzheimer's disease,has_research_method,Research_Method,health-economic outcomes analysis,健康经济结果分析用于阿尔茨海默病
Clinical_Test,MR investigation,used_for,Disease,Alzheimer's disease,核磁共振检查用于阿尔茨海默病的诊断
