Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Clinical_Stage,mild to moderate AD,has_symptom,Clinical_Manifestation,cognitive decline,轻度至中度阿尔茨海默病患者表现出认知衰退
Research_Method,ANOVA,analyzes,Clinical_Manifestation,gait velocity,方差分析用于分析步态速度
Treatment,4-wheeled walker,improves,Symptom,stability,四轮助行器用于改善稳定性
Research_Method,multi-task gait testing,assesses,Symptom,gait and cognitive tasks,多任务步态测试用于评估步态和认知任务
Risk_Factor,education level,increases_risk_of,Disease,Alzheimer's disease,教育水平是阿尔茨海默病的风险因素
Research_Method,dual-task paradigm,reflects,Risk_Factor,falls,双任务范式反映现实生活中的跌倒风险
Disease,Alzheimer's disease,affects,Symptom,gait velocity,阿尔茨海默病会导致步态速度下降
Disease,Alzheimer's disease,has_symptom,Symptom,gait problems,阿尔茨海默病常见症状包括步态问题
Risk_Factor,age,increases_risk_of,Disease,Alzheimer's disease,年龄是阿尔茨海默病的风险因素
Clinical_Test,serial subtraction task,evaluates,Clinical_Manifestation,cognitive performance,连续减法任务用于评估认知表现
Disease,Alzheimer's disease,affects,Symptom,stride time variability,阿尔茨海默病会影响步态时间变异性
Research_Method,POC graph,visualizes,Clinical_Manifestation,task prioritization,性能-资源操作特征图用于可视化任务优先级
Clinical_Test,Mini-Mental State Examination,assesses,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_stage,Clinical_Stage,mild to moderate,阿尔茨海默病可分为轻度至中度阶段
Disease,Alzheimer's disease,affects,Clinical_Manifestation,gait velocity,阿尔茨海默病患者的步态速度较慢
Clinical_Stage,mild to moderate AD,indicates,Disease,Alzheimer's disease,轻度至中度AD表示阿尔茨海默病的疾病分期
Clinical_Test,MMSE,assesses,Clinical_Manifestation,cognitive function,简易精神状态检查用于评估认知功能
Disease,Alzheimer's disease,has_symptom,Symptom,cognitive deficits,阿尔茨海默病常见症状包括认知缺陷
Treatment,4-wheeled walker,affects,Clinical_Manifestation,cognitive performance,四轮助行器影响认知表现
Treatment,4-wheeled walker,increases_risk_of,Risk_Factor,falls,使用四轮助行器可能增加跌倒风险
Clinical_Test,Lawton-Brody Instrumental Activities of Daily Living,assesses,Clinical_Manifestation,independence status,劳顿-布罗迪日常生活活动量表用于评估独立状态
Clinical_Test,Mars Contrast Sensitivity Test,assesses,Clinical_Manifestation,vision,火星对比敏感度测试用于评估视力
Clinical_Test,Figure of Eight Walking Test,evaluates,Clinical_Manifestation,gait performance,八字行走测试用于评估步态表现
Treatment,4-wheeled walker,affects,Clinical_Manifestation,gait performance,四轮助行器影响步态表现
Clinical_Test,4-wheeled walker,evaluates,Symptom,gait performance,四轮助行器用于评估步态表现
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,increased cognitive demands,阿尔茨海默病患者认知需求增加
Clinical_Test,Stereo Fly Test,assesses,Clinical_Manifestation,spatial relations,立体苍蝇测试用于评估空间关系
Research_Method,dual-task paradigm,assesses,Clinical_Manifestation,cognition and mobility,双任务范式用于评估认知与行动能力
Research_Method,Cohen's d,quantifies,Clinical_Manifestation,effect size,Cohen's d用于量化效应大小
Research_Method,ANOVA,analyzes,Clinical_Manifestation,stride time variability,方差分析用于分析步态时间变异性
Disease,Alzheimer's disease,affects,Clinical_Manifestation,stride time variability,阿尔茨海默病患者的步态时间变异性较大
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,decreased gait velocity,阿尔茨海默病患者步态速度显著降低
Clinical_Test,MMSE,indicates,Clinical_Stage,mild to moderate AD,简易精神状态检查得分可用于指示轻度至中度AD
Clinical_Stage,mild to moderate AD,has_symptom,Clinical_Manifestation,gait impairment,轻度至中度阿尔茨海默病患者表现出步态障碍
Disease,Alzheimer's disease,has_symptom,Symptom,balance problems,阿尔茨海默病常见症状包括平衡问题
Clinical_Test,4-wheeled walker,evaluates,Symptom,cognitive load,四轮助行器用于评估认知负荷
Disease,Alzheimer's disease,affects,Clinical_Manifestation,cognitive performance,阿尔茨海默病患者的认知表现较差
Risk_Factor,physical activity level,increases_risk_of,Disease,Alzheimer's disease,体力活动水平是阿尔茨海默病的风险因素
Disease,Alzheimer's disease,increases_risk_of,Risk_Factor,falls,阿尔茨海默病患者跌倒风险增加
Clinical_Test,Iconographical-Falls Efficacy Scale,assesses,Clinical_Manifestation,fear of falling,图标跌倒效能量表用于评估跌倒恐惧
