Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Gene,APP,associated_with,Risk_Factor,Alzheimer's disease,APP基因与阿尔茨海默病风险相关
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,sleep-wake cycles,α波同步性降低与睡眠-觉醒周期相关
Clinical_Stage,Braak stage V or VI,indicates,Pathological_Change,neurofibrillary changes,Braak V或VI期表明神经纤维缠结变化
Imaging_Method,PET,detects,Biomarker,tau,PET成像检测到tau蛋白的分布
Biomarker,alpha hyposynchrony,correlates_with,Clinical_Manifestation,cognitive decline,α波同步性降低与认知衰退相关
Protein,tau,accumulates_in,Brain_Region,brain,tau蛋白在大脑中异常堆积
Protein,amyloid-beta,forms,Pathological_Change,amyloid plaques,淀粉样蛋白形成淀粉样斑块
Clinical_Test,MMSE,evaluates,Clinical_Manifestation,cognitive function,简易精神状态检查评估认知功能
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,amyloid beta plaques,阿尔茨海默病的病理特征包括淀粉样蛋白斑块
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Test,MMSE,α波同步性降低与MMSE评分相关
Research_Method,MEG source localization,analyzes,Biomarker,neuronal synchrony deficits,脑磁图源定位分析神经元同步性缺陷
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,cognitive decline,α波同步性降低与认知衰退相关
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,neurofibrillary tangles,阿尔茨海默病的病理特征包括神经纤维缠结
Brain_Region,primary motor cortex,affected_by,Disease,Alzheimer's disease,初级运动皮层受阿尔茨海默病影响
Clinical_Test,CDR,evaluates,Clinical_Manifestation,cognitive function,临床痴呆评定量表评估认知功能
Disease,Alzheimer's disease,affects,Brain_Region,angular gyrus,阿尔茨海默病影响角回区域
Brain_Region,neocortex,affected_by,Disease,Alzheimer's disease,新皮质受到阿尔茨海默病的影响
Research_Method,linear mixed model,analyzes,Biomarker,NFT density,线性混合模型分析NFT密度
Clinical_Manifestation,delta-theta synchrony,correlates_with,Clinical_Manifestation,executive function,δ-θ波同步性与执行功能相关
Imaging_Method,PET,detects,Biomarker,amyloid-beta,PET成像检测到淀粉样蛋白的分布
Imaging_Method,tau-PET,detects,Pathological_Change,tau burden,tau-PET成像检测tau负担
Risk_Factor,APOE4,increases_risk_of,Disease,Alzheimer's disease,APOE4基因增加阿尔茨海默病风险
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,working memory,α波同步性降低与工作记忆相关
Protein,tau,accumulates_in,Brain_Region,neocortex,tau蛋白在新皮层中积累
Research_Method,linear mixed-effects models,predicts,Pathological_Change,NFT density,线性混合效应模型预测神经纤维缠结密度
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,neural noise,α波同步性降低与神经噪声相关
Brain_Region,subiculum,affected_by,Disease,Alzheimer's disease,下托受阿尔茨海默病影响
Clinical_Manifestation,delta-theta synchrony,correlates_with,Clinical_Manifestation,working memory,δ-θ波同步性与工作记忆相关
Clinical_Manifestation,delta-theta synchrony,correlates_with,Biomarker,NFT density,δ-θ波同步性与NFT密度相关
Clinical_Manifestation,delta-theta synchrony,correlates_with,Clinical_Manifestation,cognitive decline,δ-θ波同步性与认知衰退相关
Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积
Research_Method,linear mixed model,analyzes,Clinical_Manifestation,neuronal synchrony,线性混合模型用于分析神经元同步性
Imaging_Method,MRI,detects,Pathological_Change,brain atrophy,核磁共振成像用于检测脑萎缩
Brain_Region,subiculum,affected_by,Disease,Alzheimer's disease,下托区域受到阿尔茨海默病的影响
Clinical_Test,CDR-SOB,evaluates,Clinical_Stage,functional severity,临床痴呆评定量表总和评估功能严重程度
Biomarker,delta-theta synchrony,correlates_with,Clinical_Manifestation,cognitive decline,δ-θ波同步性与认知衰退相关
Clinical_Manifestation,delta-theta synchrony,correlates_with,Clinical_Test,CDR-SOB,δ-θ波同步性与CDR-SOB评分相关
Clinical_Test,CDR,evaluates,Clinical_Stage,functional severity,临床痴呆评定量表评估功能严重程度
Clinical_Test,CSF protein assays,measures,Biomarker,tau levels,脑脊液蛋白检测用于测量tau蛋白水平
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,neural network dysfunction,α波同步性降低与神经网络功能障碍相关
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,information processing,α波同步性降低与信息处理相关
Clinical_Manifestation,alpha hyposynchrony,correlates_with,Clinical_Manifestation,executive function,α波同步性降低与执行功能相关
Brain_Region,middle frontal gyrus,affected_by,Disease,Alzheimer's disease,额中回受阿尔茨海默病影响
Clinical_Manifestation,delta-theta synchrony,correlates_with,Clinical_Manifestation,sleep-wake cycles,δ-θ波同步性与睡眠-觉醒周期相关
Gene,PSEN2,associated_with,Risk_Factor,Alzheimer's disease,PSEN2基因与阿尔茨海默病风险相关
