Head_Type,Head_Entity,Relation,Tail_Type,Tail_Entity,Description
Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状之一是认知功能下降
<Protein,IL-1β,associated_with,Pathological_Change,neuroinflammation,IL-1β与神经炎症相关>
<Research_Method,immunohistochemistry,detects,Protein,Aβ,免疫组化检测Aβ蛋白>
<Protein,p-MEK,increased_by,Treatment,TA,TA增加p-MEK的表达>
<Imaging_Method,Western blotting,detects,Protein,protein expression,Western blotting用于检测蛋白质表达>
<Treatment,TA,induces,Pathological_Change,autophagy,TA诱导自噬>
<Treatment,TA,inhibits,Pathological_Change,NLRP3 inflammasome,TA抑制NLRP3炎症小体>
<Protein,mTOR,inhibited_by,Treatment,TA,TA抑制mTOR>
<Protein,autophagy,inhibits,Pathological_Change,NLRP3 inflammasome-mediated proinflammatory responses,自噬抑制NLRP3炎症小体介导的促炎反应>
<Protein,HSP90,regulated_by,Treatment,TA,TA调节HSP90>
<Protein,IL-18,decreased_by,Treatment,TA,TA降低IL-18的水平>
<Treatment,TA,ameliorates,Pathological_Change,neuronal damage,TA改善神经元损伤>
<Disease,Alzheimer's disease,has_symptom,Clinical_Manifestation,cognitive decline,阿尔茨海默病的主要症状之一是认知功能下降>
<Protein,NLRP3 inflammasome,inhibited_by,Treatment,TA,TA抑制NLRP3炎症小体的激活>
<Gene,bec-1,affects,Pathological_Change,autophagy,bec-1基因影响自噬相关病理变化>
Research_Method,Western blotting,detects,Protein,LC3,Western blotting用于检测LC3蛋白表达
Treatment,thonningianin A,degrades,Protein,NLRP3 inflammasome,thonningianin A促进NLRP3炎症小体的自噬降解
<Protein,LC3,indicates,Research_Method,autophagy induction,LC3蛋白表明自噬诱导>
<Disease,Alzheimer's disease,has_biomarker,Biomarker,Aβ(1-42),Aβ(1-42)是阿尔茨海默病的生物标志物>
<Imaging_Method,immunohistochemistry,detects,Protein,protein expression,免疫组化用于检测蛋白质表达>
<Protein,TLR4,inhibited_by,Treatment,TA,TA抑制TLR4的表达>
<Protein,autophagy,improves,Clinical_Manifestation,neuronal cell viability,自噬提高神经元细胞的存活率>
<Protein,autophagy,inhibits,Pathological_Change,neuronal apoptosis,自噬抑制神经元凋亡>
<Protein,autophagy,degrades,Protein,extracellular Aβ,自噬降解细胞外Aβ>
<Protein,AMPK,activated_by,Treatment,TA,TA激活AMPK>
Disease,Alzheimer's disease,has_pathological_change,Pathological_Change,extracellular Aβ fibrils,阿尔茨海默病的病理特征之一是细胞外Aβ纤维的沉积
Research_Method,flow cytometry,measures,Pathological_Change,cell apoptosis,流式细胞术用于测量细胞凋亡
<Protein,p-ERK,increased_by,Treatment,TA,TA增加p-ERK的表达>
<Protein,NLRP3,inhibited_by,Treatment,TA,TA抑制NLRP3的表达>
<Protein,ERK,activated_by,Treatment,TA,TA激活ERK>
Disease,Alzheimer's disease,affects,Brain_Region,brain,阿尔茨海默病影响大脑区域
<Protein,MEK,activated_by,Treatment,TA,TA激活MEK>
Protein,Aβ,induces,Pathological_Change,neuroinflammation,Aβ诱导神经炎症反应
<Protein,amyloid-beta,accumulates_in,Brain_Region,brain,淀粉样蛋白在大脑中异常堆积>
<Treatment,TA,improves,Clinical_Manifestation,cognitive function,TA改善认知功能>
<Protein,p-ULK1,increased_by,Treatment,TA,TA增加p-ULK1的表达>
<Protein,Raf,activated_by,Treatment,TA,TA激活Raf>
<Research_Method,Western blot,detects,Protein,LC3,Western blot检测LC3蛋白>
